salary,company,jobname,jobcont,jobid
15-20万/年,星河控股集团有限公司,客服经理（非技术）,职位描述：职务要求：（1）形象气质佳。（2）5年以上客户服务工作经验，有甲级写字楼或产业园客户服务经验优先。（3）熟悉客户关系管理，熟悉企业客户服务、环境管理体系运作。（4）积极热情，具亲和力，良好个人素质、服务意识及沟通技巧。（5）良好组织、协调和控制能力、思维活跃慎密、较强的综合分析能力及协调管理能力；主要职责：统筹项目客户满意度管理；负责客服管理标准体系的建设和研究；协助对入驻企业产业服务、租赁费催缴、对园区内物业方面服务工作进行专业的评估和考核等工作。职能类别：客服经理举报分享,36
150000-250000/年,星河控股集团有限公司,财务经理,职位描述：岗位职责：1、负责雅宝分公司、研究院、星光联创等各公司的财务报表、管理报表编制/汇总，及核算管理，核算制度/流程的建立；2、预算的编制及进度分析/控制；3、财务测算/分析。招聘条件：1、正规院校本科以上学历，财务/金融/投融资专业；2、中级会计师/注册会计师资格；3、五年以上大型企业类似岗位工作经验，有产业园、科技园或大型城市综合体运营经验更佳；4、总账/报表能力强；熟悉全面预算管理；对专业数据有较高敏感度，财务分析/盈亏测算工作经验丰富；5、熟悉金蝶等财务软件的运用，能够熟练使用EXCEL、PPT等相关工具；6、工作效率高，能够承担较大工作压力，具备独挡一面的能力；7、为人诚实正直，善于沟通，有较强团队协作精神和敬业精神。职能类别：财务经理举报分享,35
15000-19999/月,星河控股集团有限公司,工程经理,职位描述：岗位职责：1、负责编制安全生产管理制度及设备设施管理标准，根据业务发展和设备设施更新情况持续调整和优化；2、负责建立工程设备设施、安全生产巡检制度，并组织实施。3、负责对置业集团商业、物业、酒店及旅游业务运营项目安全生产进行定期和不定期检查，并制定纠正和预防措施，监督问题整改。4、跟进下属公司的工程事故、安全生产事故处理落实情况。5、定期向集团安委会提交安全生产检查报告。6、负责建立和完善置业工程管理质量及安全生产知识共享机制，促进先进管理经验和典型案例在集团内部的分享。7、参与对下属公司供方合同评审、合格供方评价等工作。任职要求：1、全日制本科及以上学历，企业管理、工程管理相关专业，有工程管理相关资格证、安全管理资格证优先考虑。2、五年以上楼宇工程管理和施工、设备设施运行与维护等工作经验。3、精通楼宇工程施工管理、设备设施运行与维护，熟悉商业、酒店、物业等行业的安全生产管理，了解工程概预算知识。4、具有良好的口头及书面表达能力和分析评估能力，熟练应用办公软件和CAD软件等。职能类别：物业管理经理举报分享,34
15000-19999/月,星河控股集团有限公司,客服经理,职位描述：岗位职责：1、组织开展对商业、物业、酒店等行业的客户服务进行研究，了解各业态的前沿信息和客户需求发展方向；2、建立各业态的共性服务品质管理的建议指导标准。并督导标准执行和不断优化；3、组织品质管理检查，对不符合标准要求的事项提供整改建议，并跟进落实4、负责建立分级客户投诉管理机制，指导监督下属公司建立客户投诉渠道（如投诉电话、邮箱、网站等）及日常监督管理；5、负责置业集团重大客户投诉、危机事件的应急预案的制定、实施、回访、关闭及分析改进；6、负责受理下属公司升级投诉，审核下属公司投诉处理方案或应急预案；7、负责挖掘客户需求并观察客户需求变化，建立商户和客户满意度的监督机制，负责置业集团第三方客户满意度调查方案的实施，调查结果分享，负责制定满意度提升方案并督导改进；8、组织下属公司开展各行业交流学习活动，不断提高管理服务能力；9、负责定期向汇集统计客户投诉情况并分析，提出改善建议和整改要求；10、负责引进、研发客服相关培训教程，组织对下属公司客服管理业务的培训；11、负责客户关系培训课程的开发，并组织集团及下属公司相关部门参加培训。任职要求：1、全日制本科及以上学历，市场营销、企业管理等相关专业。2、三年以上同等岗位客户关系管理相关经验，有商业地产管理经验优先。3、精通客户服务管理，熟悉商业、酒店、物业客服管理工作，了解相关业态的政策法规。4、娴熟的沟通协调组织能力，良好的服务意识，亲和力强，有耐心。职能类别：其他举报分享,33
150000-250000/年,星河控股集团有限公司,采购工程师,职位描述：1.本科及以上学历，工程类专业，30岁左右，三年以上房地产企业采购、招投标管理经验，熟悉工程及合同管理者优先；2.熟悉市场行情与报价分析工作，具有较强的合同拟订及招标谈判能力。职能类别：采购员举报分享,20
50-60万/年,星河控股集团有限公司,私募基金经理,职位描述：岗位职责：1、参与公司基金投资策略的设计，制定募资目标、实施募资方案、开拓各种募资渠道并建立良好的合作关系；2、负责基金项目的组织，设立，管理，执行及对外合作，组织并参与组建基金的相关谈判，并根据募资情况，拟定募资报告；3、负责分析市场和项目的资金状况和需求，制订并实施相应的产品募资方案；4、配合公司需求，分析、评估募资需求和市场条件。任职要求：1.金融、经济、法律、投资、财务等相关专业，全日制本科以上学历；2.年龄35周岁以下；具有3年以上证券、基金、信托行业私募基金投资业务从业经验，拥有一定的社会资源；3.熟悉私募基金的融、投、管、退流程，负责过至少3个私募基金投资项目并具有良好的业绩；4.通过CFA、CPA等相关资格考试者优先考虑。职能类别：投资银行业务举报分享,47
15000-19999/月,星河控股集团有限公司,营销管理中心品牌副经理,职位描述：注：该职位职级范围涵盖主管、副经理和经理，具体的职级将根据候选人经验和面试情况决定。岗位职责：1、规划品牌管理体系，统一地产集团品牌形象管理；2、拟定公司对外品牌形象宣传推广策略，加强媒体公关与媒体宣传开发、维护；3、有效整合外部资源，通过整合传播和品牌活动策划，提升品牌知名度和美誉度；4、企业自媒体平台维护，包括公司网站、微博、微信等；5、对接地产各分公司、城市更新公司，管理和指导分子公司品牌建设；6、实施危机管理，处理危机事件任职资格：1、本科以上学历，公共关系、新闻、传媒、市场营销等相关专业；2、五年以上相关工作经验；熟悉媒体运作流程，有一定的媒体资源、善于媒介关系的沟通与协调；3、熟悉房地产企业品牌建设，媒体资源丰富；4、具备良好的人际关系和外联拓展能力，沟通表达能力突出；5、独立的品牌和市场策划能力，较强的推广执行能力，对品牌推广与宣传策略有独到的见解；6、较强的沟通、协调、组织能力和逻辑思维能力，优秀的规划能力，具有较强的人际交往、协调能力和责任心，积极主动、讲求效率；7、扎实的文案撰写能力。职能类别：产品/品牌经理产品/品牌主管举报分享,42
40-50万/年,星河控股集团有限公司,高级投资经理（拓展方向）,职位描述：岗位职责：1、对新三板行业有较为深入的了解，能根据公司战略发展需要，拓展投资业务、开发项目源，通过各种渠道寻找有发展潜力和投资价值的高成长中小企业；2、负责投资项目的开发与筛选，评估项目的投资价值与风险，并跟踪项目公司发展动态；3、对拟投资项目进行评估，包括前期尽职调查、审阅，准备投资建议书和与项目投资有关的文件，协助公司对项目的尽职调查工作；4、参加投资项目的谈判与实施工作，协助项目投资过程中的协议起草、方案制定、可行性评估以及后期项目实施过程中的支持工作；；5、协助投后管理服务，参与投后项目的直接管理，监控和分析投后项目的经营管理，确保项目增值并安全退出。任职要求：1、本科及以上学历，经济、金融、财务、法律等相关专业；2、三年以上股权投资、IPO或并购重组相关工作经验，熟知国家相关产业政策和法规，具有知名专业投资机构、会计师事务所相关工作经验者优先，拥有集团型公司、上市公司、国有大型企业资产管理、投资分析、资本运作工作经验者优先考虑；3、具备一定的财务、法务、管理知识经验，对相关行业的盈利模式、发展方向和投资惯例有一定的理解，熟悉中国新三板的运作规则；4. 熟悉PE/VC运作流程和规范；了解资本市场运作；精通行业分析、竞争分析，理解企业关键成功要素，精通财务数据分析。职能类别：投资银行业务举报分享,48
10-15万/年,星河控股集团有限公司,互联网金融媒介策划专员,职位描述：岗位职责：1、负责媒介投放内容策划、撰写及渠道管理；2、新媒体渠道的建立与维护；3、品牌类宣传活动的策划与执行。任职资格：1、30岁以下，本科及以上学历；2、2年以上互联网相关行业工作经验；3、有良好的文字驾驭能力，有媒体背景工作经验优先。职能类别：文案/策划媒介专员关键字：媒介策划举报分享,44
10-15万/年,星河控股集团有限公司,互联网金融文案策划,职位描述：岗位职责：1、负责广告文案策划；2、各类营销材料文字内容的撰写及更新；任职资格：1、30岁以下，学历不限；2、1年以上文案类相关工作经验；3、有良好的文字驾驭能力，能提供案例作品者优先。职能类别：文案/策划关键字：文案举报分享,43
20-30万/年,星河控股集团有限公司,财务经理（金融公司）,职位描述：岗位职责：1、负责财务部日常管理工作。2、协助完善公司内控流程及制度。3、协助财务总监完成金融集团体系搭建。任职资格：1、两年以上同等岗位从业经验，需有两年以上金融行业从业经验。2、具备注册会计师证书者优先考虑。职能类别：财务经理举报分享,46
10-15万/年,星河控股集团有限公司,会计（金融公司）,职位描述：岗位职责：1、账务处理、报税、台账维护等日常工作。2、根据集团要求完成预算、资金计划、财务报表、税务测算报送。3、财务经理交派的其他工作。任职资格：1、两年以上从业经验，其中一年以上金融行业经验。2、持会计从业资格证，具备初、中级会计职称者优先考虑。职能类别：会计举报分享,45
150000-300000/年,星河控股集团有限公司,暖通设计师,职位描述：岗位职责：1、负责编写施工图设计任务书的水、暖、燃气设计部分；2、参与暖通施工图设计单位的选择；3、参与施工图设计管理，重点把控水、暖、燃气专业设计质量；4、协调管综各专业图纸，对规划总平、建筑方案、户型方案、设备、综合管网布置提出合理化建议；5、配合落实施工图设计阶段成本控制所需的各项经济指标。任职资格：1、本科及以上学历，给排水或暖通专业；2、5年以上水暖设计相关工作经验，精通水暖等相关设计知识和设计规范，国家、地方对房地产产品的相关设计规定；3、卓越的图纸审查能力、沟通能力，优秀的归纳思维、创新思维，较强的组织协调、计划执行、团队协作、承受较大工作压力的能力。职能类别：给排水/暖通工程举报分享,40
10000-14999/月,星河控股集团有限公司,营销策划经理（雅宝）,职位描述：岗位职责：1、负责项目总体的策划工作，完成公司的销售、租赁任务；2、拟定、执行项目营销策略、策略排期、费用计划，进行效果监控及改善；3、制定营销推广计划，对样板房、售楼处、模型、效果图等提出良性建议；招聘条件：1、大学本科及以上学历，营销、广告、中文或其他营销管理类相关专业优先；2、5年以上房地产项目营销策划与推广工作经验，独立操盘过2个以上地产项目，有写字楼销售、租赁策划经验优先；3、熟练掌握营销策划流程，熟悉市场竞争与发展状态，熟悉策划咨询、媒体行业、市场营销、营销心理学、公共关系、传播学等知识；4、具有较强的沟通协调与执行能力，较好的口头与书面表达能力。职能类别：房地产销售经理/主管房地产项目/开发/策划经理举报分享,49
10-15万/年,星河控股集团有限公司,众筹运营专员,职位描述：岗位职责：1、跟进公司的众筹项目，参与整体战略规划，全面负责众筹平台的营运管理工作，对平台有短中期规划、组织、执行责任；2、制定整体的运营方案，开创众筹平台模式创新，竞争对手产品，发掘新市场，积极参与创新运作模式；3、根据项目进行风险咨询和评估，出具书面风险评估意见，并进行风险监控及事后的风险评估；4、关注出资人的线上线下关系；5、完成公司领导交代的其他任务。任职资格：1、3-5年以上的互联网、金融、项目投资产品运作模式，熟悉金融项目运作，对众筹平台行业的发展趋势有较强的前瞻性和洞察力，能独立负责、完成多个项目运作、投资和管理；2、3-5年以上互联网、电子商务网站运营或相关工作经验，至少2年众筹平台同等岗位工作经验；主持或主要参与过众筹平台产品（P2P、众筹、手机银行、网银、支付、担保、理财等）的系统设计和实施；3、熟悉相关法律法规和投资方法，熟悉财务、企业经营等方法；4、有较强的抗压精神和责任心，良好的沟通技巧，有较好的文字表达能力和逻辑思维，对数字敏感，工作主动性强。职能类别：网站营运专员举报分享,37
20-30万/年,星河控股集团有限公司,人事专业经理（金融板块）,职位描述：岗位职责1、	协助部门经理完成人力资源各模块的工作开展，完成集团战略目标中对人力资源各项工作的要求；2、	协助部门经理完成金融集团的制度及体系化建设；3、	按照年度招聘计划，完成人员招聘及配置，满足用人部门的需求；4、	定期组织内外部培训，提升在职员工业务技能，同时，建立人才梯队培养机制；5、	完成月度/季度/年度员工考核及工资核算、社保公积金购买等工作；6、	协助部门经理进行企业文化建设的搭建，定期组织文娱活动，提升员工凝聚力和工作士气；任职资格1、人力资源管理、心理学或金融等相关专业本科及以上学历；2、三年以上金融行业人力资源从业经验；3、熟悉金融行业人力资源招聘、薪酬、绩效考核、培训等模块的工作和流程，熟悉国家各项劳动人事法规政策；4、具有较强的语言表达能力、人际交往能力、应变能力、沟通能力及解决问题的能力，有亲和力，较强的责任感与敬业精神；5、熟练使用常用办公软件及网络应用。职能类别：人事经理人事主管关键字：人事经理举报分享,36
60-80万/年,星河控股集团有限公司,基金总监,"职位描述：岗位职责：1、负责基金的设计、募集、管理。筛选项目投资机会、投资方向与项目来源，包括但不限于债权与股权类项目、二级市场证券/基金项目、PE/VC/并购项目等；2、组织与指导团队进行投资项目的寻找、评估、立项、调研、谈判、交易及退出，并参与被投资企业的投后管理,领导项目团队与被投资公司进行谈判；3、参与私募产业基金的发起，参与具体的资金募集工作和管理负责私募基金产品的设计、路演、销售等宣传推介工作和管理参与相关的投资管理工作；4、负责基金团队的管理和人才梯队的建设。任职资格:1、拥有较好的数学、理工功底，本科及以上学历，经济、金融或者数学、金融工程以及理科等相关专业；2、具有5年以上PE、投行、基金公司等相关从业经验，熟悉投融资管理流程。2年以上同等职位经验；3、精通投资分析、财务分析，具有注册会计师、项目评估师、风险分析师、金融分析师等资格证书者优先考虑；4、具有很强的风控意识和创新意识。职能类别：金融/经济研究员举报分享",39
20-30万/年,星河控股集团有限公司,互联网公司人事行政经理,职位描述：1、人力资源、工商管理相关专业本科以上学历；2、五年以上人力资源、行政管理工作经验，其中三年以上互联网相关行业从业背景；3、有一定人力资源招聘、薪酬、绩效考核、培训等理论知识及实操经验，熟悉国家及地方各项劳动人事法规相关政策；4、熟悉企业行政管理或办公室日常业务；5、较强的语言表达、人际交往及应变能力，沟通能力较好，有亲和力，较强的责任感与敬业精神；6、办公软件使用熟练。职能类别：人事经理关键字：互联网人力资源行政管理举报分享,35
20-30万/年,星河控股集团有限公司,客户关系副经理,职位描述：岗位职责：1、辅导、监督下属公司建立及升级客户投诉受理、处理实施流程和机制；2、指导下属公司客服部样板间、展示区检查，开盘、交房风险排查整改；3、指导全集团客户关系服务标准化及实施；4、指导下属公司建立客户信息细分库，实施满意度提升、验收交付、日常保修等活动。任职资格：1、工程或企业管理相关专业本科以上学历，形象良好，综合素质高，能定期出差；2、房地产企业客户关系岗工作5年以上，且有3个以上楼盘客服工作经验者，优先考虑；3、有地产区域公司客服团队管理岗3年以上工作者，优先考虑；4、精通交房风险防范、投诉、验收、交付、保修等客服体系工作，熟悉客户关系流程，了解媒体和自媒体应用。职能类别：客户关系经理/主管举报分享,38
20-30万/年,星河控股集团有限公司,精装修工程师,职位描述：岗位职责：1、该职位为星河集团本部设计研发中心职位，负责对集团属下各个项目精装修工程进行质量管理、进度管理和检查；2、协调设计部门和项目现场施工管理，协助现场日常管理和现场配合工作；3、建立健全集团批量精装修管理体系；4、参与招投标、采购等精装技术方面相关工作。任职要求：1、工民建、装饰工程、环艺等相关专业，本科以上学历；2、4年以上工程技术管理工作经验，至少具备2年现场施工经验，能独立全面负责精装修现场施工管理；3、具备精装修标准化管理经验者优先；4、参建标杆房企批量精装修的施工单位工程师，完成超过3个批量精装修项目管理者优先；5、熟悉精装修相关规范、验收标准以及商务合同等相关知识，能对施工图及结构方案进行综合评价，对当前的各种主流工艺流程非常了解。职能类别：室内设计结构/土木/土建工程师举报分享,34
20-40/年,星河控股集团有限公司,给排水设计师,职位描述：岗位职责：1、协调设计院、市政等单位工作，参与方案及施工图会审，推进项目进度；2、解决施工现场技术问题，参与工程各项隐蔽验收、分项验收及竣工验收等验收工作。任职资格：1、全日制本科及以上学历，给排水、环境工程相关专业；2、5年以上设计院或大型房地产企业给排水专业设计管理经验；3、熟悉房地产开发流程及建筑给排水设计规范要求，具有一定的抗压能力。职能类别：给排水/暖通工程举报分享,33
10000-14999/月,星河控股集团有限公司,星河博文研究院孵化中心总监,职位描述：职位描述：1、负责入园项目各类扶持政策申报、工商注册、对外合作等；2、负责与政府相关部门的协调和沟通；3.、负责对接内外部专业资源，构建面向入驻企业的服务体系 。岗位要求：1、本科以上学历；管理学、经济学、工科等相关专业；2、有相关政府政策扶持、对外合作等工作经验者优先；3、具有较强的研究能力和敬业精神，能胜任和履行科研工作职责；薪酬福利：职位年薪：面议薪资构成：基本薪资+岗位津贴+福利补贴+年终奖年假福利：国家标准社保福利：国家标准居住福利：公积金补充说明：1、全日制统招硕士及以上学历，经济、金融、法律、会计专业毕业，具有丰富的财务、法律知识，条件优秀者本科亦可；2、在投资、财务、企管方面拥有 6 年或以上从业经验，其中包括3年以上管理岗位经验；3、具有丰富的企业经营和项目管理知识，精通基金募集、投资或企业并购、重组、MBO、IPO等投资业务，拥有基金募集、PE项目投资及管理的实际运作经验。星河博文研究院深圳市星河博文创新创业创投研究院有限公司（下文简称：研究院）是顺应“大众创业、万众创新”时代趋势，由深圳市星河集团发起，在中国香港中文大学（深圳）、深圳市创新投资集团有限公司等国内外一流创新创业机构的大力支持下，于2015年6月深圳市国际创客周揭牌成立的民营研究院。研究院是一站式创新创业平台，其主营业务包括：星河博文创客空间、星河博文加速器（种子投资、天使投资）、星河博文创新基金（天使投资、A轮投资）。1)创客空间旨在为原始创新者提供创业的平台，配套财务、法务、融资、市场、政府资源、创业导师等全方位服务体系。2)加速器着力于引进美国、中国香港、以色列和中国的优质创新创业公司，并辅助本土化服务，帮助成长性战略性新兴产业做大做强。3)创新基金是由研究院自主发起并向市场公开募集的产业基金，将以星河集团的前期投入作为母基金，由研究院担任GP，引进其他GP或LP公司，面向智能机器人、智能硬件、智能监控、互联网+等领域，开展天使投资和A轮投资。职能类别：行政经理/主管/办公室主任举报分享,41
10000-14999/月,星河控股集团有限公司,投资测算,职位描述：1、岗位职责：1）对项目进行市场调研与分析，并对项目经济效益进行测算；2）协助相关负责人对项目进行前期调查及谈判；2、任职要求1）具有1年以上房地产开发企业相关岗位工作经验；2）了解东莞地区相关旧改政策法律法规、工作流程和系统的旧改专业知识；3）了解项目在并购、合作及就该等过程中相关税费知识。工作地址：广东省东莞市塘厦镇樟木江街，龙林高速金太阳出口职能类别：房地产投资分析举报分享,31
20-30万/年,星河控股集团有限公司,水电安装工程师,职位描述：岗位职责：1、熟练掌握电气、水暖、通风空调等各类智能化专业技术知识以及相关的施工验收规范；2、对星河地产各项目水电安装工作进行管理，对相关图纸设计进行审查，提出合理化建议；3、对各个施工现场进行监督、指导和检查，发现、提出及解决问题；4、对安装类专业施工方案时行审查，提出合理化审查意见；5、参与各项目安装工程项目的图纸会审、设计变更和技术交底事务；6、参与安装工程项目系统与设备招标工作，审核技术标部分；7、参与处理安装工程项目经济签证和安装工程完成量的审核，以及相关验收资料的审查和竣工备案。任职资格：1、本科以上学历，相关给排水、电气、安装或工程管理等相关专业；2、4年以上工作经验，有完整的地产项目水电工程管理工作经验，有地产集团总部工程管理中心水电安装管理经验者优先，有大型地产企业相关经验者优先；3、熟悉建筑安装技术规范和专业软件；4、具备极强的责任心，规范意识，对地产工程规范管理有自己的见解，有吃苦耐劳精神。职能类别：建筑机电工程师给排水/暖通工程举报分享,30
20000-24999/月,星河控股集团有限公司,土建副经理,职位描述：岗位职责：1、负责对集团各地产项目的施工进度、质量、技术、工序、安全进行管理，建立及完善规范化的施工标准；2、参与各项目土建图纸审核，项目土建管理工作，合理安排施工各项工序；3、参与解决施工中出现的专业技术问题；4、推动进度，协调处理各项目土建类专业的各供方之间的关系，协调工程备案验收等工作；5、配合销售工作，监督竣工验收、毛坯入伙、精装入伙等。任职资格：1、土木工程、工民建、工程管理等相关专业，本科或以上学历；2、年龄28-40岁；3、5年以上地产企业现场土建工程管理工作经验，有地产集团总部工程管理中心工作经验者优先；4、熟悉土建类施工图、施工管理和有关土建的施工规范及要求；5、对土建专业工程管理有较全面深入的认识，对规范施工有自己的见解和方法。职能类别：结构/土木/土建工程师建筑工程管理/项目经理举报分享,29
20-30万/年,星河控股集团有限公司,计划主管/经理,职位描述：岗位职责：1、参与集团计划体系的建立、维护和持续改进；2、参与管理评审，针对计划管理的执行、落实情况提出意见及建议。3、参与拟定集团经营目标，协调拟定集团本部及各子公司目标责任书，监督责任目标的实施；4、负责审核城市公司经营计划；5、协调各业务计划之间的衔接配合；6、根据计划实施情况，对计划未完成情况进行及时预警；7、参与集团经营计划编制工作，监督实施情况。任职资格：1、第一学历本科以上，硕士优先；2、5年以上大型企业管理、计划运营相关工作经验。职能类别：建筑工程管理/项目经理生产计划/物料管理(PMC)关键字：房地产计划运营企管举报分享,28
100000-150000/年,星河控股集团有限公司,行政专员/助理,职位描述：1、大学本科以上学历，行政管理、汉语言文学或相关专业。2、熟悉房地产公司业务，有大型房地产企业工作经验优先。3、有公司行政事务实操工作经验，熟悉政府办事流程，有较好的文字处理能力。4、较强的沟通表达能力，交际能力强。职能类别：行政专员/助理举报分享,27
10-15万/年,星河控股集团有限公司,互联网运营专员,职位描述：岗位职责：1、负责公司O2O社区平台日常运营，包括品类规划和促销活动，并对效果进行分析改进；2、分析用户需求/行为，搜集运营中产生的需求，提炼产品卖点；3、协助产品经理对相关产品进行设计和优化，提升用户粘度。任职资格：1、2年以上运营经验，熟悉生活/社区类平台的线上运营工作，具有良好的专题策划及组织能力；2、较高的市场嗅觉，擅于捕捉用户需求痛点、激活用户购买欲望；3、熟悉新媒体运营特点，文字能力出色，能够结合热点事件、新闻动态进行结合度策划运营。职能类别：网站营运专员网站营运经理/主管举报分享,32
20-30万/年,星河控股集团有限公司,土建主管,职位描述：岗位要求：1、工民建、土木工程类专业大学本科以上学历，中级工程师以上职称；2、年龄30岁以上，8年以上结构设计或者建筑施工、房地产土建工程师连续工作经验；3、3年以上施工企业项目技术负责人任职资格，或2年以上设计企业结构企业负责人、房地产企业主任工程师或项目技术负责人等任职资格者优先。职能类别：结构/土木/土建工程师建筑工程师举报分享,25
20-30万/年,星河控股集团有限公司,成本管理主管,职位描述：1、本科以上学历，工程造价管理类专业，年龄30岁以上，六年以上本行业工程造价管理工作经验，持预算员或造价工程师证，具现场施工管理经验者优先；2、熟悉土建或安装工程施工工艺、规范及建筑法律法规，掌握相关计量、计价软件，熟悉定额原理，具全成本管理意识与经验。职能类别：工程造价师/预结算经理成本经理/成本主管举报分享,24
10-15万/年,星河控股集团有限公司,签约专员,职位描述：岗位要求：1、财经类、法律、房地产类专业大专以上学历；2、熟悉房地产买卖合同等签约相关文件及法律条款规定，熟悉银行房贷业务操作流程；3、二年以上客户服务经验，具有房地产或者物业管理行业相关经验者优先；4、具有较强的沟通协调能力、认真严谨；5、熟练使用常用办公软件，有CRM管理系统操作经验者优先。职能类别：客户代表其他举报分享,26
15-20万/年,星河控股集团有限公司,计划运营主管,职位描述：1、本科以上学历，工程管理类专业，三年以上大型房地产企业工程管理或计划管理经验；2、精通企业运营管理，计划管理、流程管理等模块，精通流程精细化完善改进方法，对流程的宣导及监督执行有丰富的经验。职能类别：其他其他举报分享,22
20-30万/年,星河控股集团有限公司,成本管理工程师（土建）,职位描述：1.本科及以上学历，工程类、工程造价管理类专业，28岁以上，五年以上工程造价管理工作经验，持造价工程师证；2.熟悉定额原理及土建工程施工工艺、规范，了解有关建筑法律法规，具有成本管理意识与经验，掌握《深圳市建筑工程综合价格》、《工程量清单计价规范》及相关计量、计价软件。职能类别：工程造价师/预结算经理成本经理/成本主管关键字：年终双薪举报分享,19
15000-19999/月,星河控股集团有限公司,电气设计师,职位描述：1.本科以上学历，电气工程专业，30岁以上，五年以上建筑强、弱电设计经验，中级以上技术职称或持注册资格，具有房地产企业相关经验者优先；2.熟悉强、弱电系统及末端设计、材料设备选型、专业配合、项目管理等模块，熟悉强、弱电专业相关技术法规及常用设计软件。职能类别：建筑机电工程师电气工程师/技术员举报分享,21
15-20万/年,星河控股集团有限公司,成本管理工程师（安装）,职位描述：1. 本科以上学历，设备、安装类或工程造价管理类专业；28岁以上，五年以上本行业工程造价管理工作经验，持预算员或造价工程师证；具现场施工管理经验者优先；2.了解安装工程施工工艺及规范，了解有关建筑法律法规；掌握深圳地区计价规范及计价软件等；熟悉定额原理，具有成本管理意识与经验。职能类别：工程造价师/预结算经理举报分享,18
150000-200000/年,星河控股集团有限公司,土建工程师,职位描述：1.本科及以上学历，工民建类专业，30岁以上，五年以上建筑工程管理经验，具有房地产企业工作经验者优先；2.熟悉建筑工程管理流程，能对工程安全、质量、进度、成本进行有效的现场控制，熟悉建筑工程方面的标准、规范及相关图集。职能类别：结构/土木/土建工程师举报分享,17
20-30万/年,星河控股集团有限公司,营销策划经理,职位描述：岗位要求：1、本科及以上学历，房地产经营管理、市场营销类专业，35岁左右，具备八年以上大型房地产企业或品牌地产咨询公司营销策划工作经验；2、精通房地产全案操作程序，有三个以上项目全程营销策划工作经验，在市场定位、产品策划、广告媒体等方面有极强的策划能力，文案能力强。职能类别：市场/营销/拓展经理市场企划经理/主管举报分享,23
8-10万/年,星河控股集团有限公司,项目资料员,职位描述：1、专科以上学历，工民建、建筑工程管理类专业，年龄25岁以上，一年以上工作经验，具独立完成建设工程项目资料管理；2、熟练档案管理业务流程（工程技术资料的标识、整理及归档），具有一定的工程建筑相关知识，能独立编制建筑工程资料，懂图纸。（本岗位为深圳地产公司聘用）职能类别：资料员举报分享,16
30-40万/年,星河控股集团有限公司,营销策划经理,职位描述：该岗位隶属星河地产集团本部营销管理中心岗位职责：1、对星河旗下各城市公司的策划工作进行指导和管理，提供策划意见和营销策略；2、审核各项目策划方案，包括项目定位、策划执行、营销活动等，并提供问题解决方案；3、负责房地产行业研究、前期定位研究、市场调研，收集市场、政策信息，定期提交市场分析报告；4、管理媒体广告机构、销售代理机构及其他第三方相关公司，维护合作关系；5、必要时直接负责项目营销策划工作。任职资格：1、本科及以上学历，房地产经营管理、市场营销类专业；2、30岁以上，具备八年以上大型房地产企业或品牌地产咨询公司营销策划工作经验；3、精通房地产全案操作程序，有三个以上项目全程营销策划工作经验，在市场定位、产品策划、广告媒体等方面有极强的策划能力，文案能力强；4、熟悉项目可行性研究报告、项目定位、营销推广、价格制定等业务，能独立撰写营销策划、销售执行等各类提案和报告，须有成功策划案例。职能类别：房地产项目/开发/策划经理举报分享,15
3000+ /月,星河控股集团有限公司,置业顾问,职位描述：1、专科以上学历，营销类专业，25岁左右，二年以上房地产销售工作经验，有品牌房地产公司（或知名代理公司）从业经历者优先；2、熟悉房地产销售流程、客户分析、谈判及房地产市场、建筑相关知识，相貌端庄，亲和力强。职能类别：销售代表举报分享,13
30-40万/年,星河控股集团有限公司,城市更新项目总监,职位描述：任职要求：1、本科及以上学历，8年以上房地产相关工作经验，5年以上拆迁工作管理经验；2、了解深圳及周边地区相关旧改政策法律法规、工作流程和系统的旧改专业知识；3、负责过2个以上的大型拆迁项目拆迁方案编制、商务谈判，独立执行过拆迁安置方案，具有对拆迁、拆除、评估公司的管理经验；4、具有较强的谈判、对外公关能力，口头和书面表达能力突出，能承受较大的工作压力。职能类别：房地产项目/开发/策划经理关键字：带薪年假年终双薪全勤奖交通补助话补高温补贴节日福利举报分享,12
20-30万/年,星河控股集团有限公司,土地拓展测算主管,职位描述：任职要求：1、大专及以上学历，专业不限；2、在房地产开发企业从事土地拓展或城市更新工作3年以上，成功运作1个以上中大型项目土地拓展工作者优先；3、了解深圳及周边地区相关旧改政策法律法规、工作流程和系统的旧改专业知识；4、有较强的测算能力；5、工作经历和能力较强者可提供经理岗。职能类别：房地产投资分析关键字：带薪年假年终双薪全勤奖交通补助话补节日福利举报分享,11
10-15万/年,星河控股集团有限公司,法务主管/专员,"职位描述：1、法律专业，全日制本科以上学历，25岁以上,三年以上法务工作经验；2、具备城市更新类项目拆迁谈判、城市更新类项目法务工作经验者优先；3、熟悉深圳城市更新相关法律法规，通过司法考试者优先；4、良好的沟通协调能力，严谨的工作作风，抗压性强，执行力强。职能类别：法务主管/专员关键字：带薪年假年终双薪奖金丰厚节日福利全勤奖举报分享",10
