salary,company,jobname,jobcont,jobid
7000-15000/月,深圳合纵能源技术有限公司,算法工程师,职位描述：算法应用开发工程师     需求人数：2人职位描述：1、工作概要Job Purpose：为电力/新能源行业提供相关的算法应用开发。2、工作任务Task：（1）基于SIMULINK/行业软件平台的电力单元和系统的数学建模。（2）基于SIMULINK/行业软件平台的算法设计与功能验证。（3）基于c/c++/matlab/Python等平台的算法开发。（4）基于RTDS/RT_LAB等硬件平台的产品性能验证。（5）部门总体工作内容为电力/新能源行业的算法应用开发和理论支持，为客户提供基于互联网的能源行业服务。3、专业知识与技能Professional Knowledge and skill：（1）硕士或更高学历。（2）热爱理论分析、系统建模、算法开发，相信技术让世界更美好。（3）熟练掌握电力/新能源方面的理论及技术，具有2年以上的仿真及算法开发经验。4、工作经验Experience：2年左右相关仿真及算法代码开发经验5、教育背景Education：电气工程、自动化、控制工程等相关专业硕士及以上学历6、语言要求Language：中文表达流利，英文具备基本的读写能力7、其他Others：诚实正直、勤奋努力、积极乐观；善于沟通，良好的团队合作能力；细心、有耐心；有较强的责任感和主动性。管理方式：以项目组为单位的小团队敏捷开发模式，项目负责人拥有较大的自主决策权，也需要承担与项目相关的所有事务，包括技术现状、任务分解、任务分配、进度把控、调试设计、沟通协调等。培养方式：团队少而精，培养具有扎实算法设计和开发能力的综合型技术人才，每个员工都要经历项目申报、客户沟通、需求分析、系统建模、算法设计、仿真验证、项目管理等一系列环节，能够独当一面，未来成为公司的中流砥柱。工作地点：广州南沙职能类别：算法工程师仿真应用工程师关键字：电力新能源算法举报分享,1417
10-15万/年,广州云软数据科技有限公司,Node.js开发工程师,职位描述：职位要求:1、Nodejs服务端开发，理解TCP/IP、Http、Websocket通讯协议。2、对Restful API理念认同并有项目实践，熟悉Web性能测试。3、2年或以上开发经验，具备快速学习能力，责任心强。优先考虑:1、有分布式、高并发服务器系统设计和架构经验。2、了解Redis、RabbitMQ等产品者。3、了解Python者优先。职位描述:1、负责公司Restful、Http API开发和维护，具备独立实现能力。2、负责搭建系统开发、生产环境，完成项目开发工作。年薪：12万职能类别：互联网软件开发工程师举报分享,1412
15000-18000/月,天拓游戏,高级服务端C++工程师,"职位描述：岗位职责：1.使用C++进行游戏服务端开发；2.能与策划有效沟通，理解策划需求文档，完成相应的系统功能开发；3.程序中疑难问题的处理。岗位需求：1.精通C++语言以及STL，熟悉常用算法和数据结构，有很强的实际应用能力；2.三年以上C++游戏开发经验, 参加过一款(含)以上商业化项目；3.熟悉socket编程、数据库，熟悉protobuf、boost等常用开源库；4.熟练掌握Linux、lua脚本，进行跨平台开发，熟练使用GDB进行调试；5.关注开源技术，对程序的性能、算法有着执着的追求；6.有游戏服务端开发经验者优先；7.责任感强，工作认真负责，富于团队精神和敬业精神，具备独立解决问题的能力。职能类别：多媒体/游戏开发工程师高级软件工程师关键字：c++服务端后端页游网游luapython带薪年假全勤奖人才推荐奖举报分享",1411
10000-14999/月,汤臣倍健股份有限公司,大数据专员,职位描述：岗位职责:1.	负责集团大数据应用需求开发和运维工作的具体执行；2.	负责官方网站、官方微博、官方微信等互联网接触点数据的采集和应用；3.	负责电商平台的商品信息采集和评价信息采集。任职资格:1.	本科以上学历，计算机、数学等相关专业，具有3年以上大数据相关工作经验；2.	精通Hadoop体系相关技术，熟悉Hortonworks发行版本的大数据平台；3.	精通Java、Scala、Python等编程语言，熟悉业界主流的大数据开发技术，包括MapReduce、Spark、Hive、HBase、Flume、Storm、Kafka等；4.	熟悉网络爬虫和文本挖据技术优先，熟悉电商平台数据采集和应用优先。职能类别：技术支持/维护工程师信息技术专员举报分享,1415
150000-350000/年,中移互联网有限公司,数据分析,"职位描述：1、深入了解公司数据资源情况，对接内外部数据服务需求，输出数据需求文档；2、掌握且深入理解主流的分析模型，根据需求文档，通过提取、处理、探索数据，模型构建，输出满足需求的分析模型3、有较强的数据分析能力、逻辑思考能力，能够准确把握业务的核心需求；4、对产品经理的产品决策提供建设意见；5、定期编写专题分析报告、监控分析用户行为与产品动态；【学历专业】1、全日制本科及以上学历，数学、统计学、计算机等相关专业优先2、3年以上数据分析/数据挖掘建模工作经验【能力素质】1、有互联网行业数据分析经验者优先2、至少熟练掌握SPSS、SAS、R、Python等分析工具的其中一种, 良好的SQL编写能力3、至少精通一种数据库。如：Hadoop/Oracle/SQL SERVER/MYSQL等4、对数据敏感, 有责任心，工作积极主动，具有较好的抗压能力、语言表达能力和报告撰写能力职能类别：数据库工程师/管理员算法工程师关键字：数据分析数据挖掘数据挖掘建模Hadoop互联网算法分析模型平台支撑室举报分享",1408
8000-15000/月,云宏信息科技股份有限公司,软件测试工程师,"职位描述：岗位职责：1、参与产品测试的全流程，包括参与需求分析、设计评审，指定测试计划，设计和执行测试用例，进行缺陷跟踪和软件质量分析等；2、根据测试计划搭建测试环境，对软件产品进行功能测试、性能测试以及系统测试等；3、对产品的功能、性能及其他方面的测试质量负责；4、执行测试，跟踪缺陷状态，保持和相关开发人员的沟通,推动测试中发现问题及时合理地解决，并能提出对产品有效的改进方案；5、撰写测试报告，并对发现的缺陷进行跟踪分析和报告；6、良好的学习能力及沟通能力、逻辑分析能力和文档书写能力。岗位要求：1、计算机、通信、电子等相关专业本科以上学历，2年以上工作经验；2、熟悉软件测试理论和流程，熟悉Windows、Linux操作系统，了解web应用的测试；3、极强的质量意识，能严格地遵守测试流程规范；4、熟悉主流测试工具，比如LoadRunner，Rational等，熟悉安全测试技术及工具使用者优先考虑；5、了解软件开发过程，熟悉软件生命周期各阶段的测试方法；6、熟悉Linux/Unix操作系统基本命令的使用。熟练掌握WINDOWS系统基本操作；7、精通SQL语言，能够熟练操作oracle、mysql等主流数据库；8、熟悉Shell/Python/PHP等常用脚本语言中的一种或多种，熟练编写测试脚本；9、熟悉云计算虚拟化相关技术，了解VMware/Hyper-V/XenServer虚拟化产品中的一种或多种者优先。职能类别：软件测试关键字：高级测试测试工程师举报分享",1419
100000-300000/年,中移互联网有限公司,云平台工程师,"职位描述：1、负责云平台规划和可研设计，含云存储、虚拟化平台2、负责核心系统的总体架构设计，指导项目组的高层设计，参与重要或高风险模块的详细设计【学历专业】1、全日制本科及以上学历，通信、计算机软件等相关专业2、3年（含）以上相关工作经验【能力素质】1、熟悉 Linux 操作系统及 Linux 环境编程，熟悉脚本语言，能够使用 python、Ruby、perl中至少一种2、熟悉常见分布式数据库、分布式缓存、文件存储、虚拟化平台等体系设计。""职能类别：系统工程师举报分享",1409
12000-18000/月,汤臣倍健股份有限公司,大数据技术主管,职位描述：岗位职责:1.	负责集团大数据项目技术架构设计和完善；2.	负责集团大数据业务需求开发管理；3.	负责集团大数据管理体系建设和执行；4.	负责集团内部和外部的数据采集和应用。任职资格:1.	本科以上学历，计算机、数学等相关专业，5年以上相关工作经验；2.	精通大数据平台技术架构设计和Hadoop体系相关技术，熟悉Hortonworks发行版本的大数据平台；3.	精通Java、Scala、Python等编程语言，熟悉业界主流的大数据开发技术，包括MapReduce、Spark、Hive、HBase、Flume、Storm、Kafka等；4.	熟悉Hadoop集群安装、部署、升级和优化；5.	熟悉网络爬虫和文本挖据技术优先，熟悉电商平台数据采集和应用优先。职能类别：信息技术经理/主管项目主管举报分享,1414
100000-300000/年,中移互联网有限公司,产品研发（邮箱）,职位描述：岗位职责:1、负责139企业邮箱各功能模块的架构设计、评审、维护、服务框架保障、核心服务监控；2、负责139企业邮箱产品研发团队的技术管理；3、负责139企业服务大数据能力平台建设及分析。【专业与经验】1、计算机相关专业；2、3年及以上IT系统管理相关工作经验。【能力素质】1、有过Andriod/IOS/微信公众号任一开发经验优先2、熟悉大规模数据挖掘、机器学习、自然语言处理、分布式计算中一项或多项技术，并具备多年的实际工作经验3、有hadoop项目设计及研发经验，熟悉hive、hbase、storm、mahout、flume4、熟悉Spark计算框架、Kafka框架，具备实际项目设计或开发经验5、熟悉java/shell/python编程中一种，熟练使用eclipse；6、熟悉主流关系型数据库（MySql）、NoSql数据库，熟悉pl/sql编程职能类别：系统架构设计师举报分享,1410
7000-15000/月,深圳合纵能源技术有限公司,算法仿真研究工程师,职位描述：算法应用开发工程师     需求人数：2人职位描述：1、工作概要Job Purpose：为电力/新能源行业提供相关的算法应用开发。2、工作任务Task：（1）基于SIMULINK/行业软件平台的电力单元和系统的数学建模。（2）基于SIMULINK/行业软件平台的算法设计与功能验证。（3）基于c/c++/matlab/Python等平台的算法开发。（4）基于RTDS/RT_LAB等硬件平台的产品性能验证。（5）部门总体工作内容为电力/新能源行业的算法应用开发和理论支持，为客户提供基于互联网的能源行业服务。3、专业知识与技能Professional Knowledge and skill：（1）硕士或更高学历。（2）热爱理论分析、系统建模、算法开发，相信技术让世界更美好。（3）熟练掌握电力/新能源方面的理论及技术，具有2年以上的仿真及算法开发经验。4、工作经验Experience：2年左右相关仿真及算法代码开发经验5、教育背景Education：电气工程、自动化、控制工程等相关专业硕士及以上学历6、语言要求Language：中文表达流利，英文具备基本的读写能力7、其他Others：诚实正直、勤奋努力、积极乐观；善于沟通，良好的团队合作能力；细心、有耐心；有较强的责任感和主动性。管理方式：以项目组为单位的小团队敏捷开发模式，项目负责人拥有较大的自主决策权，也需要承担与项目相关的所有事务，包括技术现状、任务分解、任务分配、进度把控、调试设计、沟通协调等。培养方式：团队少而精，培养具有扎实算法设计和开发能力的综合型技术人才，每个员工都要经历项目申报、客户沟通、需求分析、系统建模、算法设计、仿真验证、项目管理等一系列环节，能够独当一面，未来成为公司的中流砥柱。工作地点：广州南沙职能类别：算法工程师仿真应用工程师关键字：电力新能源算法举报分享,1416
12000-18000/月,北明软件有限公司,大数据研发工程师,"职位描述：岗位职责：负责大数据项目的具体研发工作，包括数据的处理、数据的分析和挖掘、数据展示等工作。职位要求：1、大学本科学历以上，计算机或数学或统计学相关专业，1年以上工作经验，熟悉大数据开发的专业知识；2、掌握自然语言处理、机器学习等方法和技术。3、有Hadoop/Spark或其他大数据开源产品使用经验优先。4、掌握Java/Python语言者优先，能够独立开发功能者优先。5、具有优秀的表达、沟通与协调能力、团队合作精神、保密意识。公司福利：1.带薪年假、周末双休、节日礼品、休国家法定节假日；2.午餐补助、电脑补助、每年免费体检，年度集体旅游，优秀员工国外游；3.五险一金、班车接送。公司地址：广州市天河区高唐软件园思成路1号北明软件大楼7-8层乘车指引：1.思成路站（北明软件大楼正前方）——78A,320,901A2.软件路站（步行2-3分钟到北明软件大楼）——355,494A,494,497,581,774,776,902,903,B26,B4快线,B4班车路线1：地铁体育西路D出口→岗顶地铁站→华景新城（华润万佳）→天河公园正门→学院（广海大厦）→棠下→地铁黄村站E出口→公司班车路线2：车陂BRT（雅景大广场）→东圃商业大厦（交通银行）→黄村BRT→东圃客运站→大观南路→公司应聘方式：邮件主题以“姓名-应聘岗位”格式发送到hr-gz@bmsoft.com.cn，或直接通过前程无忧招聘系统投递。职能类别：软件工程师举报分享",1413
15000-19999/月,广州银汉科技有限公司,游戏测试经理,职位描述：工作职责：1、建立完善的测试标准，确保公司游戏高品质上线；2、建立高效的测试流程，确保公司游戏在高效、稳定的环境下运营；3、参与公司产品的核心玩法需求分析和运营体检；4、负责公司研发（运营）产品的质量把控，对最终上线质量负责；5、协助公司测试部门管理，建立高效的测试团队。职位要求：1、本科以上学历，3年以上游戏行业测试经验，2年以上团队管理经验；2、热爱游戏测试行业，责任心强，思维缜密，对游戏产品质量要求高；3、精通测试理论基础，精通测试用例设计方法，以及较强的测试技术实践能力；4、熟悉并能使用目前行业各种测试工具及测试管理工具，有较强的版本管理理念和实践；5、熟悉一种或以上变成语言（Python，Java等）；6、熟悉Coco3dx或unity3d引擎为准；7、在行业界内有带领成功团队的业绩表现为准。职能类别：质量管理/测试经理(QA/QC经理)质量管理/测试主管(QA/QC主管)举报分享,1405
15000-19999/月,广州银汉科技有限公司,基础架构运维,职位描述：岗位职责：1、负责idc资源及云资源的选型和线路测试；2、负责服务器运行状态的监控及故障解决；3、负责生产环境网络品质的实时监控，及时解决网络故障；4、负责生产环境网络、系统、服务器资源的规划管理，不断提高生产环境的稳定性以及资源利用率。任职要求：1、2年以上工作经验，具备较强的脚本/编程能力，能流畅应用至少一门脚本语言，如：shell/python；2、熟悉linux、windows系统，熟悉linux日常命令，能对服务器进行日常维护、服务安装、性能优化等操作3、熟悉zabbix/nagios等监控服务，有过调优警报速度、监控服务架构等经验者优先；熟悉网络概念，熟悉各种网络测试命令/工具，能诊断出各种网络故障并协调机房处理4、熟悉服务器安全概念，能对服务、系统漏洞进行修补，了解linux常用的iptables概念5、熟悉服务器性能分析，能分析出服务器常见的性能瓶颈并进行相应的优化，有大量服务器管理经验者优先(1000台以上)6、可以24小时响应突发事件，并能承受突发事件带来的额外工作强度。职能类别：软件工程师举报分享,1403
15000-19999/月,广州银汉科技有限公司,服务端开发高级工程师,职位描述：【工作职责】1、负责对已有服务器引擎进行优化；2、服务器性能评估与优化；3、对功能开发程序员提供技术指导，并对质量结果负责4、工作中使用python为主，很少量C++，可以接受其他编程语言开发者【任职要求】1、有两年以上游戏开发经验；2、熟练使用C++语言；3、能独立开发各种游戏系统。【以下条件优先】1、python编程经验优先考虑；2、参与过游戏服务器引擎开发优先；3、参与线上产品运营优先。职能类别：多媒体/游戏开发工程师软件工程师关键字：服务端服务器手游手机游戏游戏网游网络游戏时空猎人python工程师举报分享,1406
10000-14999/月,广州市沃钛移动科技有限公司,Java软件开发工程师,"职位描述：职位描述：1、负责移动广告平台相关系统的设计研发及持续优化；2、参与Java基础平台架构设计与优化，通用组件设计与开发；3、参与解决海量商业数据分布式处理、高效即时查询、数据准确性、运行稳定性等方面的各种技术挑战。任职资格：1、计算机或相关专业本科或以上学历，2年以上工作经验；2、熟悉linux开发环境，熟练掌握Java开发语言，精通相关的调试技术， 熟悉脚本编程（如shell、python等）；3、熟悉大型分布式、高并发、高可用性系统设计开发；4、精通常用Java开源框架，如Spring, mybiatis, Tomcat等，熟练使用mysql并有深入的了解；5、有netty/thrift/zookeeper等开源框架经验者优先；6、强烈的责任心，对技术充满热情，高效率，良好的沟通能力；7、有ADX、DSP、SSP相关广告系统经验优先，有AWS等云计算服务构建与维护经验优先。职能类别：互联网软件开发工程师软件工程师关键字：Javalinux开发Spring分布式高并发举报分享",1376
6000-7999/月,美亚商旅集团,nodejs开发工程师,职位描述：岗位职责：1、根据需求完成架构和模块设计、编码、测试工作。2、按照项目计划，遵循公司软件开发流程按时提交高质量代码，完成开发任务。3、精通javascript语言编程，熟悉Node.js等技术的使用，能完成相应的扩展开发。4、能够独立完成详细设计及编码、进行代码审查。5、同时熟悉Python开发者优先。岗位要求：1、大专及以上学历，程序设计相关专业。2、对javascript语言本身有较为深刻的理解。3、熟悉Node JS机制，可以独立开发Node JS module者优先。4、能利用JavaScript完成复杂的页面UI交互，能够手写JS脚本。5、对新技术充满热情，有较强的专研精神和自学能力。6、具有高度的责任感，独立工作能力强，具备较强的团队协作精神，能适应较大的工作压力。职能类别：高级软件工程师软件工程师关键字：javascriptNodeJSmodulecoffeescript周末双休年终双薪节日福利举报分享,1375
,汇丰软件开发（广东）有限公司,"Consultant Specialist, ALM","职位描述：HSBC Operations, Services and TechnologySome careers grow faster than others.If you’re looking for a career that will give you plenty of opportunities to develop, join HSBC and your future will be rich with potential. Whether you want a career that could take you to the top, or simply take you in an exciting new direction, HSBC offers opportunities, support and rewards that will take you further.Within HSBC Operations, Services and Technology, Global Software Delivery enables HSBC to remain at the leading edge in the development and delivery of high-quality, customised banking systems. The division provides tailored, cost-competitive and robust banking solutions and services that offer a flexible and scalable framework for delivering projects on time, within budget and at the highest quality, meeting both the current and future IT challenges facing the Group.We are currently seeking an experienced professional to join this dedicated team in the role of Consultant Specialist, ALM.Essential Technical skills & Overall Expectations:?	Should have excellent  knowledge on ALM/DevOps Domain?	Good Understanding of SDLC and Agile delivery methodology.?	Excellent knowledge of Operating systems, Storage, Databases and interoperability between systems?	Able to understand the requirements for CI/CD, Agile methodology to design a comprehensive solution for Clients?	Prior experience in implementing one or more of the Continuous Integration/Continuous Deployment/Continuous Testing/ Continuous Delivery using any of the Orchestration tools?	Experience with configuration management and automation tools such as: Chef, Puppet, and Ansible?	Strong experience in providing consultancy with CI Engines and robust understanding of build automations using Jenkins, Maven etc?	Should have excellent knowledge on scripting ( Shell scripting, Python/Python )?	Good Administration experience with code repositories like RTC, GitHub, SVN and integrations.?	Understanding/Exposure to usage of REST APIs?	Good understanding of one or more methodologies within ALM such as software code management, automated code deployments and testing including manual and automation testing?	Knowledge of Service Oriented Architecture (SOA) and XML?	Ensuring deliverables as per standards and quality in agreed schedule, review & documentation of processes, tasks as applicable. Follow the best practices & ensure strict adherence to guidelines.?	Ensuring deliverables as per standards and quality in agreed schedule, review & documentation of processes, tasks as applicable. Follow the best practices & ensure strict adherence to guidelines.?	Good understanding on defect management and Incident/Problem management skills?	Ensure that solutions are not one-offs, but can be leveraged across the organization?	Provide ongoing support for problem records, identify problem situations, review the problems, and engage associates to plan for investigation, work on Root Cause Analysis & solution in coordination with various infrastructure teams, application teams.?	Own the resolution of problems in hand, demonstrate analytical and problem management skills to drive the resolution and prevent recurrence.?	Actively Participate Quality Review meetings, Handle CRISIS calls, provide IN review inputs.?	Contribute to ad-hoc production support requirements.?	Provide required reports on timely basis, e.g. Daily status reporting for the activities, delivery schedule.?	Be able to communicate with the stake holders and escalating timely manner.?	Work on service improvement plans to deliver quantifiable efficiency gain.?	Identify & report operational risks and contribute to mitigate the same.?	Brainstorm with team leaders and peers on emerging technology trends, constantly question, clarify from teams and ensure that critical technology issues are highlighted and considered.?	Act as a buddy to the new joiners and junior colleagues to help them settle and take up work in the project.?	Understand the set objectives and work collaboratively with the team to achieve organizational goals.Essential Soft skills:?	Should be an excellent guide/mentor with other leadership qualities like negotiation skills, influencing skills etc.?	Ability to lead a team of highly skilled individuals?	Interpersonal, organizational skills, ability to multi task.?	Excellent communication skills, enterprise mind set with ability to describe complex technical scenarios in a concise manner, both verbally and written, and articulating the content depending on the audience.?	Ownership and responsibility for the area.?	Ability to work within international environment, and across cultures, work under time and stress pressure.?	Ability to continuously provide high quality of service. Ensure strict adherence Group Compliance Policies.?	Pro-activeness, punctuality, confident and delivery focused, team player and adaptable to changeYou’ll achieve more when you join HSBC.http://www.hsbc.com/careersHSBC is committed to building a culture where all employees are valued, respected and opinions count. We take pride in providing a workplace that fosters continuous professional development, flexible working and opportunities to grow within an inclusive and diverse environment. Personal data held by the Bank relating to employment applications will be used in accordance with our Privacy Statement, which is available on our website.Issued by HSBC Software Development (Guangdong) Limited.职能类别：高级软件工程师举报分享",1402
15000-19999/月,泛华保网电子商务有限公司,高级测试工程师,职位描述：工作职责：1、	开发和优化自动化测试工具和自动化测试框架2、	负责设计、实现复杂情况下自动化脚本3、	优化自动化测试流程、并推广自动化测试实施4、	负责培养新人任职资格：1、	三年以上软件测试工作经验，熟悉测试流程，掌握功能测试、接口测试、性能测试方法2、	具有丰富的自动化测试实施经验，了解各类自动化测试框架优缺点和应用场景3、	具备Linux/Unix配置和测试经验，熟悉数据库Mysql、Oracle和SQL4、	有良好的沟通能力和快速学习能力5、	有一定的编码能力，能够熟练编写测试脚本，熟悉Python、Groovy者优先职能类别：软件测试举报分享,1374
10000-14999/月,泛华保网电子商务有限公司,高级运维工程师,职位描述：工作职责：1.负责掌中保服务器的安装、维护、故障处理、数据库的日常维护及各项目的服务器管理；2.负责服务器、应用的规划、监控，数据备份，日志分析，故障排除，性能调优等工作；3.研究运维相关技术，根据系统需求制定运维技术方案，开发自动化运维工具和运维辅助系统；4.研究系统架构，提高系统的健康性，参与运维流程制定，保证高效响应；职位要求：1.具备良好的 Shell/Perl/Python 其中一种编程能力；2.熟悉LEMP架构的部署、搭建、优化、排错并具有一定的实战经验。对高负载、大访问量情况下的LAMP/LEMP架构有运维经验者优先；3.熟悉 MySQL 数据库，具备 MySQL 服务器的维护优化经验者优先；4.熟悉 DNS、Squid、NFS 等网络服务应用；5.熟悉 JAVA虚拟机，resin/tomcat等应用的部署安装和调优；6.能够熟练部署cacti/nagios/smokeping等监控程序；7.热爱学习，有上进心，热运维事业，有良好的团队协作精神；8.具备维护大量服务器管理经验及aws等云平台部署经验者优先。职能类别：网络信息安全工程师系统管理员/网络管理员关键字：周末双休带薪年假奖金丰厚人才推荐奖加班补助节日福利举报分享,1373
8000-15000/月,广东丰德科技有限公司,系统工程师,"职位描述：岗位职责：1、负责linux/AIX操作系统的巡检，故障排除处理；2、负责设备、网络、操作系统等监控。任职要求：1、大专或以上学历，2年以上linux或AIX系统维护经验；2、至少掌握一门脚本类语言：shell,perl,python。职能类别：系统工程师举报分享",1370
8000-15000/月,有米科技股份有限公司,WEB前端开发工程师,职位描述：岗位职责：与算法团队和产品团队协同，负责数据平台系统数据可视化研发。任职要求：1. 具有强烈的进取心，对Web开发拥有浓厚的兴趣，能够积极主动跟进业界的步伐2. 熟悉HTML+CSS+Javascript开发，能够手写Javascript，HTML，CSS，有数据可视化相关系统开发经验3. 熟悉jQuery等JS开发框架4. 有团队协作开发经验，懂得使用各种团队协作工具，比如Git，Bug Tracker，Wiki等等5. 开发并实际应用过jQuery插件或者参与相关开源项目6. 有后端（PHP/Python/Ruby）开发经验优先考虑职能类别：Web前端开发关键字：WEB前端CSSJSjQuery举报分享,1368
4500-5999/月,广州市讯和电信有限公司,Linux系统工程师,"职位描述：岗位职责：1、负责保证生产系统的正常运作；2、定期分析和检查服务器的健康状况，并能及时发现和处理；3、能正确运用系统自动化运维工具，提升运维效率。任职要求：1、计算机或相关专业，本科以上学历；二年以上LINUX/UNIX系统管理经验；2、熟练运用Centos下的各种管理命令的运用和常用的Shell,perl,python 脚本的编写;3、熟练掌握linux 下的mysql,apache,tomcat,php,nginx，mongodb的配置管理;4、责任心强、勤于思考、动手能力强、较好的表达沟通能力;5、熟悉常用的系统监控系统的部署;6、具有Asterisk维护经验者优先。7、上班地点：广州、深圳职能类别：通信技术工程师技术支持/维护经理关键字：Linux系统工程师举报分享",1367
2000-3500/月,广州市讯和电信有限公司,Linux系统工程师实习生,"职位描述：岗位职责：1、负责保证生产系统的正常运作；2、定期分析和检查服务器的健康状况，并能及时发现和处理；3、能正确运用系统自动化运维工具，提升运维效率。任职要求：1、计算机或相关专业；了解和接触过LINUX/UNIX系统；2、能够运用Centos下的各种管理命令的运用和常用的Shell,perl,python 脚本的编写;3、有了解和接触linux 下的mysql,apache,tomcat,php,nginx，mongodb的配置管理;4、责任心强、勤于思考、动手能力强、较好的表达沟通能力;5、了解常用的系统监控系统的部署;6、了解Asterisk维护经验者优先。7、上班地点：广州、深圳职能类别：技术支持/维护经理通信技术工程师举报分享",1366
150000-350000/年,中移互联网有限公司,数据分析（平台支撑室）,"职位描述：1、深入了解公司数据资源情况，对接内外部数据服务需求，输出数据需求文档；2、掌握且深入理解主流的分析模型，根据需求文档，通过提取、处理、探索数据，模型构建，输出满足需求的分析模型3、有较强的数据分析能力、逻辑思考能力，能够准确把握业务的核心需求；4、对产品经理的产品决策提供建设意见；5、定期编写专题分析报告、监控分析用户行为与产品动态；【学历专业】1、全日制本科及以上学历，数学、统计学、计算机等相关专业优先2、3年以上数据分析/数据挖掘建模工作经验【能力素质】1、有互联网行业数据分析经验者优先2、至少熟练掌握SPSS、SAS、R、Python等分析工具的其中一种, 良好的SQL编写能力3、至少精通一种数据库。如：Hadoop/Oracle/SQL SERVER/MYSQL等4、对数据敏感, 有责任心，工作积极主动，具有较好的抗压能力、语言表达能力和报告撰写能力职能类别：数据库工程师/管理员算法工程师关键字：数据分析数据挖掘数据挖掘建模Hadoop互联网算法分析模型平台支撑室举报分享",1407
6-8万/年,广州市达瑞生物技术股份有限公司,网页工程师,"职位描述：岗位职责：1、负责产品web前端开发，页面制作，根据需求实现静态页面交互效果，完成web前端的开发工作；2、与需求人员、开发人员等保持良好沟通，能快速理解需求，实现系统界面和功能；3、对WEB页面在各主流浏览器中的兼容性调整；4、与后台开发工程师协作Web 应用的设计与开发，负责用户界面与交互应用开发，Web前端表现层及与前后端交互的架构设计和开发，利用各种Web技术模拟开发产品原型；5、负责与相关的同事协作，完成数据交互、动态信息展现，并能封装良好的前端交互组件，维护优化网站前端页面性能；任职要求：1、本科及以上学历，计算机相关专业，熟悉用户与网页的交互习惯；2、精通HTML/CSS，具备关于Web标准、易用性、浏览器端原理以及网站性能等方面的知识，了解Http协议及Web数据交互流程，熟悉前端调试和性能优化；3、熟练掌握JavaScript、Ajax、DOM等前端技术以及常用的前端框架类库jquery, extjs等，能熟练解决各主流浏览器的兼容性问题；4、至少掌握一项Web后端开发能力(PHP/JSP)；5、掌握python编程及熟悉latex或者其它pdf排版语言；6、熟悉linux操作系统的使用。公司网址：www.daruibiotech.com公司地址：广州市萝岗区科学城荔枝山路6号联系人：侯小姐联系电话：020-32299700-610职能类别：生物工程/生物制药关键字：周末双休带薪年假五险一金年终双薪绩效奖金节日福利专业培训提供班车定期体检员工旅游举报分享",1369
3500-4500/月,广州市讯和电信有限公司,运维工程师,"职位描述：岗位职责：1、负责保证生产系统的正常运作；2、定期分析和检查服务器的健康状况，并能及时发现和处理；3、能正确运用系统自动化运维工具，提升运维效率。任职要求：1、计算机或相关专业，大专以上学历；二年以上LINUX/UNIX系统管理经验优先；应届生也可培养；2、熟练运用Centos下的各种管理命令的运用和常用的Shell,perl,python 脚本的编写;3、熟练掌握linux 下的mysql,apache,tomcat,php,nginx，mongodb的配置管理;4、责任心强、勤于思考、动手能力强、较好的表达沟通能力;5、熟悉常用的系统监控系统的部署;6、具有Asterisk维护经验者优先。7、上班地点：广州、深圳职能类别：电信交换工程师通信技术工程师关键字：Linux交换机服务器安装网关计算机网络通信举报分享",1364
15000-19999/月,广州银汉科技有限公司,数据挖掘组长/高级数据挖掘工程师,"职位描述：岗位职责：1、深入理解移动游戏业务，负责推荐系统设计和搭建；2、深入挖掘游戏用户行为、属性，找出不同游戏类型用户的特征和规律，并推动建立相关数据模型；3、负责将数据挖掘成果应用于游戏发行，运营等各环节，实现游戏数据变现。任职要求：1、熟练掌握推荐算法/机器学习/数据挖掘理论和技术基础，熟练掌握hadoop,Spark,ETL等技术者优先；2、精通Java或Python或R等程序设计语言，对数据结构和算法设计有较为深刻的理解；3、有大规模用户数据处理，或大规模分布式计算平台的使用和并行算法开发经验；4、有游戏、电商推荐系统经验者优先；5、严密的数学思维、突出的分析和归纳能力、优秀的沟通表达能力；6、有挖掘团队管理经验者优先。职能类别：高级软件工程师数据库工程师/管理员举报分享",1404
