salary,company,jobcont,jobname
8000-15000/月,广州森图网络科技有限公司,职位描述：岗位职责：负责智慧教育产品的相关研发工作；任职要求：1、大专或以上学历，计算机相关专业；2、两年以上工作经验，素质突出的一年经验也可考虑；3、熟悉J2EE项目开发；（有大型项目开发经验优先）；4、熟悉SpringMVC、hibernate等MVC框架，熟悉WEB开发相关技术；（JSP）5、熟悉移动端开发优先；5、熟悉MySql/Oracle数据库设计以及应用开发优先；6、具备较强的需求分析能力及设计能力，具备独立完成系统模块的设计和开发的能力优先考虑；职能类别：软件工程师系统架构设计师关键字：Java移动互联网数字化校园举报分享,Java软件工程师
10000-14999/月,广州众弘互联网有限公司,职位描述：1.4年以上工作经验，熟悉运用数据库开发工具。2.熟悉postgresql、mysql、oracle等数据库开发技术。3.具有SQL开发经验4.有大数据平台（HIVE）开发经验优先5.有数据仓库(TD)开发经验优先6.工作细心，耐心，有责任心，有较强的沟通能力和团队协作精神7.熟悉大数据生态圈的技术或产品，对大规模数据处理具有读到的理解，8.有hadoop/hive/spark/storm 等的开发经验职能类别：系统架构设计师关键字：大数据举报分享,大数据高级工程师
4000-7000/月,广州周立功单片机发展有限公司,职位描述：岗位职责：1、公司网站的维护及新功能的开发；2、与前台网页设计师合作，完成网站系统架构；3、根据网站策划提供的需求，进行需求分析，开发新的功能模块；4、负责对公司现有数据库提出合理改进意见并参与具体实施。任职要求：1、计算机相关专业专科及以上学历，1年以上网站开发经验；2、熟练运用DIV+CSS进行网页布局，对ajax、javascript有一定的了解；3、熟悉一种后台编程语言，asp.net C#熟悉者优先；4、良好的沟通协调能力，工作认真细致，有较强的学习能力和责任心。职能类别：网站架构设计师互联网软件开发工程师关键字：asp.net后台开发网站维护网站策划网站开发C#编程举报分享,Asp.Net程序员
80元/天,上海万利斯电子技术有限公司,"职位描述：1、精通PHP开发框架，HTML5、JS、Ajax、DIV+CSS, XML，MYSQL等Web相关技术，熟练使用jquery；熟悉Unix/Linux操作系统熟悉相关的服务器、数据库维护；2、精通photoshop/Flash/Dreamweaver等设计软件工具；3、掌握主流浏览器（IE、Chrome、360浏览器）的兼容和跨平台的兼容（Windows、IOS、Android）、以及跨设备兼容、支持手机、平板、PC电脑等；4、有独立开发网站的工作经验；5、懂一些基本的seo优化知识；6、有手机网站、APP开发优先。职能类别：SEO搜索引擎优化网站架构设计师举报分享",网站开发工程师（ 实习）
8000-9999/月,广州泽盛信息科技有限公司,职位描述：职位职能:高级软件工程师职位描述:独立承担项目软件开发；参与项目的整体规划与实施；负责与项目经理共同进行客户调研、业务流程分析设计；负责系统的总体技术方案与系统设计，系统的质量控制；负责跟客户沟通解决问题。任职资格1、计算机及相关专业毕业，大学大专上学历；2、三年以上的软件开发经验；具备扎实的计算机软件基础，熟悉汇编语言和数据结构，并对软件工程有较好的理解；3、精通.net，mvc框架，熟悉C#或VC，熟练SQL有SQL-SERVER或DB2等数据库上的开发经验；4、熟悉Web Service、AJAX等技术；5、具备良好的沟通能力，较强的分析、解决问题、领悟、归纳和逻辑推理能力和撰写开发文档；6、具有良好的计划性，团队精神，能承受工作压力并充满热情；7、身体健康、五官端正。职能类别：高级软件工程师网站架构设计师关键字：周末双休年终双薪奖金丰厚交通补助带薪年假年终分红人才推荐奖举报分享,高级软件工程师
15000-30000/月,广州聚房宝网络科技股份有限公司,职位描述：岗位职责：1、对互联化系统项目所需资源进行评估和设备选型，规划基础架构，编写评估报告和系统集成方案；2、研究开源操作系统、开源中间件和开源数据库等，为研发项目组提供开源技术支撑或开源产品技术造型建议；3、搭建公司saas化平台技术框架，为公司提供系统集群，缓存，数据库优化等方案。任职要求：1、大专以上学历，计算机或软件相关专业，3年以上开发与架构设计经验，有项目架构设计经验；2、熟悉J2EE设计模式，精通Java及Web应用的开发，精通SSH或SSI框架；3、至少熟悉一种关系型数据库，有数据库设计与优化经验；4、熟悉安全加密、大规模并发、多线程及高性能设计与编码及性能调优；5、熟悉集群、分布式部署方案的设计与实现；6、有有海量数据处理经验优先，有互联网电商方面的项目经验优先。职能类别：系统架构设计师互联网软件开发工程师关键字：JAVA软件开发手机应用开发举报分享,系统架构师
6000-7999/月,广州宇洋智能科技有限公司,职位描述：一、工作内容：负责Android驱动开发（涉及到的驱动有串口、传感器、SPI、I2C、LCD、TF卡、WIFI、蓝牙、拍照等）二、任职条件：1、自动化/电子/通信等相关专业本科以上学历，一年以上工作经验；2、能看懂电路图；3、具有Android驱动开发经验；4、熟悉高通平台；5、有团队精神和敬业精神，具备良好的自学能力和独立的解决问题能力，能承受一定的工作压力，在指定时间内完成高质量程序； 6、具有良好而规范的编程习惯和技术文挡编写习惯。三、员工福利：1、公司实行5天7.5小时工作制；2、员工统一购买社保；3、员工享有带薪法假、病假、婚假、丧假、年假等；4、节假日及员工生日组织活动，派发礼品和生日礼物；5、公司每周组织员工体育活动（羽毛球、瑜伽等）；不定期团队活动（聚餐、卡拉ok、文体活动、年终晚会等）。6、公司根据业务情况定期组织旅游。乘车路线： 1.附近公车站：体育中心BRT站。 2.附近地铁站：体育西路站，E出口，往购书中心、兴业银行大厦方向，直走大概200米左右，即见到奥迪广州锦龙4S店，右转进入天河直街，直行大概50米左右，华瀚大厦旁即是金中环大厦。职能类别：系统架构设计师软件工程师关键字：Android驱动高通SPII2CLCDTF卡WIFI蓝牙拍照举报分享,Android驱动开发工程师
18000-24000/月,欢聚时代（多玩YY）,职位描述：岗位职责:1、 对于公司的所有网络提供整体规划，制定网络规范和运营体系，包括设计、使用、安全、管理等；2、 制定和执行网络设计、搭建、配置、优化、调整的实施方案；3、 根据网络运行规范，负责网络的日常运行维护工作；4、 一般性网络调整和故障处理，并能够对深度网络技术故障进行分析、快速定位、并提出解决问题的建议或办法；5、 网络运行规范和技术手册的编写，机房内硬件设备的管理工作。任职资格:1、本科或以上学历，计算机或相关专业，2年或以上工作经验；2、具有网络架构的设计、规划能力，精通TCP/IP的通讯原理及常用的网络标准、协议、技术规范；3、熟练掌握Cisco、H3C、华为网络设备的安装、调试、维护，熟悉无线网络的部署及管理运营；4、熟悉网络交换技术，如生成树、多层交换、组播、 OSPF、GP、MPLS等；5、熟悉IP电话，有大型公司IP语音电话运维经验；6、精通网络安全技术：包括端口、服务漏洞扫描、程序漏洞分析检测、权限管理、入侵和攻击分析追踪、网站渗透、病毒木马防范等；7、熟悉Linux操作系统架构和工作原理，精通LINUX/UNIX、Windows操作系统的安装、配置和升级；8、具备CCNP证书或同等水平者优先考虑。职能类别：网站架构设计师举报分享,网络架构师 - 网络平台中心
8000-15000/月,广州酷狗计算机科技有限公司,职位描述：岗位职责：1、负责公司产品的开发，遵照开发规范，按时保质的完成负责开发任务；2、参与代码编写，单元测试和bug修复工作；3、完成开发过程中的文档的书写；4、协助测试工程师定位、解决发现的问题；5、负责项目后期维护和开发。任职要求：1、具有两年以上大型网站PHP开发经验；2、对高并发，高负载的架构有一定了解，具有分布式架构的代码开发能力；3、能够承受一定的工作压力，在紧凑的计划安排下按时完成任务；4、有团队合作开发经验，熟练使用SVN等项目管理工具进行开发；5、具有创新意识，思维活跃，逻辑思维强，对自身技术提升有强烈的学习欲望；6、善于与人沟通，良好的团队合作精神和高度的责任感；7、熟悉应用linux服务器、nginx优先。职能类别：网站架构设计师技术支持/维护工程师举报分享,PTBG-PHP开发工程师(手机项目)
3000-4499/月,广州铭鑫广告材料有限公司,职位描述：1.负责网站页面整体创意，设计和效果图的视线2.负责网站推广3.负责电子商务平台的店铺整体形象设计，更新，商品描述美化，促销活动设计4.熟悉阿里巴巴国际站的操作，有相关的网站设计经验职能类别：网页设计/制作/美工网站架构设计师关键字：网页设计美工举报分享,网站设计师
10000-14999/月,广东凯通科技股份有限公司,职位描述：工作职责：1、负责移动端产品线的新产品挖掘规划、设计和产品生命周期管理（从概念提出到软件发布）；结合用户需求和产品技术架构，完成新产品/功能的概念设计和原型展示。2、在软件开发前，完成交付给开发和测试团队产品需求文档，功能定义，用户界面，交互设计等详细设计文档；3、领导、执行产品线的生命周期管理，包括产品组合策略、市场研究、产品设计和原型设计、产品技术预研和方案，跟踪产品开发进展，产品的版本管理，评审发布，产品上线后改进等相关工作；4、紧密配合开发、测试、实施团队，从软件设计、开发、测试到发布各个环节，以保证软件及时、高质量发布上线，并进行项目管理跟踪；5、撰写维护产品及项目文档，如产品白皮书，用户使用手册等；提供客户支持、市场调研，提升产品用户满意度。职位要求：1、熟悉Iphone、android、WP等手机客户端产品；2、对客户端软件UI、UE有非常出色的经验积累，熟悉目前主要的各类客户端产品特点；3、具备手机客户端软件产品设计和管理经验，精通移动互联网产品和服务；4、2年以上手机客户端产品经理经验，有电商、微信、IM、语音视频会议产品设计经验者优先；5、出色的抗压能力，能够适应和接受创业团队时间紧、任务重的工作节奏。员工福利待遇：1、具竞争力的薪酬，优良的办公环境；2、弹性上班，每天工作7.5小时，每周五个工作日；3、公司负责户口及档案转移托管费用；4、为全体员工交纳社保保险及公积金；5、为全体员工提供商业意外险；6、为保证员工健康，公司每年安排体检；7、每月迎新及生日Party；8、丰富多彩的娱乐活动，每周定期的羽毛球、乒乓球、足球和篮球活动等；9、免费的员工上下班班车。职能类别：项目经理系统架构设计师关键字：周末双休带薪年假年终双薪节日福利提供班车举报分享,产品经理（互联网）
14000-18000/月,科汇技术有限公司 GLOBAL TECHNOL...,"职位描述：职位描述：该职位是香港GTI公司在广州研发中心的研发职位，参与香港政府及跨国企业的相关项目研发，同时参与公司自有移动互联网领域产品的研发。广州研发中心正致力于为传统零售行业提供集移动技术、室内定位、大数据分析、数字化营销、电子商务、BI等先进技术和理念的完整解决方案。广州研发中心正处于高速发展阶段，能为员工提供良好的发展机会和平台。岗位职责：1、带领开发团队，按照开发计划并遵循相关规范,提交合乎要求的软件产品和相应文档2、负责需求分析与系统设计，并和需求部门、测试团队有效协调、沟通，促成团队高效完成任务；3、参与系统架构分析设计，发现和解决存在的技术问题；4、负责核心代码的编写，并指导程序员开发，协助解决技术问题5、完成上级安排的其他相关工作。任职要求：1、大专以上学历，计算机相关专业2、8年以上软件相关工作经验，其中5年以上.net开发经验，2年以上项目管理经验3、精通c#，熟练掌握mvc、ajax/jquery/requirejs/bootstrap、linq/mybatis/ef等技术或框架4、熟悉sqlserver、mysql或oracle，熟悉数据库性能优化5、熟悉常用的设计模式，掌握多线程编程，有高并发系统研发经验6、具备熟练的系统安装和部署能力，了解软件工程、编程规范、有过程控制意识7、具有良好的英文读写能力8、有J2EE、Android开发经验者优先考虑职能类别：系统分析员系统架构设计师关键字：.net开发经理系统分析师架构师举报分享",.net开发经理(系统分析师)
5000-10000/月,广州盛华信息服务有限公司,职位描述：工作职责：1、 提供IOS应用程序解决方案，设计架构，组建及核心实施技术；2、 检查团队完成的软件设计和主要实现方法；3、 设计源代码结构或创建设计指导；4、 作关键技术决策，解决技术难题；5、 定义代码风格，开发指南和***实践方法，保证代码质量；6、 进行代码抽查，提出代码质量提高和优化的建议。7、与行业技术趋势保持一致，帮助公司树立技术领先地位。任职要求：1、 本科以上学历，计算机科学，软件工程相关专业；2、 3年以上使用C++/Objective-C开发应用程序的经验，其中2年以上Objective-C深入开发经验；3、 2年以上作为架构师参与软件设计的经验，并参与一些软件杰作的开发，发挥重要作用；4、 擅长当前流行的设计模式，深入了解IOS系统和核心，以及资源管理；5、 熟练运用软件设计工具 -  UML；6、 熟悉敏捷开发流程，在敏捷开发环境有丰富的工作经验；7、 对软件研发和技术有很大热情。工作地点：广州市天河区天河北路职能类别：系统架构设计师关键字：IOS开发架构师带薪年假年终双薪立即上岗举报分享,IOS开发架构师
15000-19999/月,水晶球教育信息技术有限公司,"职位描述：岗位职责：1、负责研发中心各类产品和项目的系统架构设计，搭建；2、负责研发中心各产品和项目的架构相关技术指导和技术支持工作；3、负责跟踪和学习掌握软件架构相关的各类前沿技术，定期对研发人员进行相关的技术培训；4、负责与架构相关的技术难题的攻关；5、负责公司整个产品线和软件项目的各类基础工具集和技术框架的设计和搭建；6、处理技术总监安排的与软件架构相关的其它工作。岗位要求：1、10年以上软件开发和设计工作，5年以上系统架构设计工作经验；2、有云平台，数据总线设计搭建经验；3、熟练掌握一种以上软件设计工具；4、有5年以上JAVA开发经验；5、熟悉一种以上关系模型数据库，精通Mysql或Oracle,熟悉各类最新的NOSQL类产品及工具者优先；6、具备良好的沟通与学习能力，态度积极主动。职能类别：系统架构设计师高级软件工程师关键字：系统架构师系统架构设计B/SC/Sjava软件架构举报分享",系统架构师
6000-7999/月,广州嘀哒网络有限公司,"职位描述：工作职责1、理解和分析信息网站业务的需求，确定网站的技术架构和技术路线；提出软件架构整体设计，数据库存储设计方案；划分网站基本的软件功能模块2、负责核心技术问题的攻关、系统优化，协助解决项目开发过程中的技术难题；3、制定开发规范，参与制定技术标准，编写相应的技术文档；4、配合项目的整体计划和安排，组织管理网站日常维护工作，组织和指导团队不断提升整体技术水平 ；指导其他工程师的设计工作；岗位要求1.1年及以上大型网站架构经验，具有较强的技术前瞻性；在产品架构设计、服务器硬件、负载均衡、分布式计算软件、分布式数据库、流媒体应用等领域具备丰富的研究、设计、开发经验2.深入理解BS/PHP架构、设计模式，熟悉PHP开发语言及面向对象的软件设计方法,熟悉软件开发规范;熟练掌握MySQL数据库，MongoDB及Redis,对CSS,Javascript等页面技术有一定了解3. 负责过高性能、高可扩展性网站的总体设计、技术实施及项目管理，有成功的需求分析、系统设计案例，能够根据系统架构分析结果制定详细设计规范；4，熟悉网站性能优化，有较强的分析、统筹能力，具备分析解决有关网站响应速度等问题的能力；5，良好的沟通、团队协作能力与创新精神，较好的文档写作能力，并且能够承受较大工作压力。具备良好的代码编程习惯及文档编写能力上班时间五天制，早上九点到下午六点，中午休息两小时，周六日双休。考核与晋升首席设计师——设计经理——设计总监时间出租网,是广州嘀哒网络有限公司立项创建的一个人人都需要参与的服务交易互联网平台,是国内首例以""时间交易""为主体的服务信息O2O交易平台,共享经济,是互联网特有的基因,服务本来就是一种商品形式,服务量化出租将是互联网共享经济又一大布局,中国服务类互联网格局急待有效整合,而服务量化营业模式,又是当今整合的急需,服务互联网中因为服务量化模式营销的缺失,致使用中国互联网服务产业得不到有效发展,而时间出租,是以时间为单位量化服务营销的一种模式,它必将引爆服务业的互联网市场,这又将是一场互联网的颠覆性革命平台定位：短期服务时间出租或是一资性服务时间出租。平台使命：将中国人的剩余时间都租出去。广告语:出租你多余的时候,世界因你更美好现诚邀国内外立志于开拓互联网新格局的精英，加盟嘀哒网络,加盟时间出租，这里是创意者的天堂，超前的前瞻意思，共享同创，互补共赢的互联网思维，让我们一起开拓互联网的新格局，加盟我们吧，这里是一个有无限活力,有无限梦想,是一个可以实现人生价值的舞台。?????职能类别：系统架构设计师网站维护工程师举报分享",大型网站架构工程师 时间出租 一个卖时间的网站
8000-9999/月,广州新思路教育信息咨询有限公司,职位描述：岗位职责：1、负责网站模块分析设计，开发文档编写；2、负责网站的架构设计，数据库设计；3、负责网站的UI设计及网站系统的代码开发；4、负责网站系统性能优化；5、负责网站服务器配置，保证公司网站的稳定性；6、配合完成公司交代的其他工作。任职要求：1、计算机相关专业大学专科以上学历；2、精通PHP+MYSQL编程，2年以上WEB开发经验，具有PHP缓存技术、静态化设计方面的经验，能够使用PHP+MySQL独立开发网站；3、熟练掌握HTML、JavaScript、CSS、XML、AJAX，了解Cookie，Session等实现机制；熟悉织梦系统、ECSHOP系统；4、拥有良好的代码习惯，要求结构清晰，命名规范，逻辑性强，代码冗余率低；5、具有良好的沟通能力及团队合作精神，具有项目管理经验者优先；6、有企业内部系统开发、后台软件开发经验者优先；有DEDECMS等产品二次开发经验者优先。职能类别：网站架构设计师网页设计/制作/美工关键字：周末双休带薪年假奖金丰厚加班补助人才推荐奖出差补贴节日福利举报分享,程序员/PHP软件工程师
3000-4499/月,广州艾颜佳美容美发设备有限公司,职位描述：岗位职责1、有一年以上医疗器械相关经验者优先2、做事踏实，具有一定的研发实力和创新构思。3、熟悉电子设备新产品开发的设计要求及工艺流程。4、参与产品生产故障、质量问题、技术问题研究分析并提出处理意见；产品临床及性能评估。5、有高度的工作责任心。6、协助工程师完成组装样机职能类别：计算机辅助设计工程师系统架构设计师关键字：助理工程师举报分享,助理工程师
25000-29999/月,广州优享网络科技有限公司,"职位描述：工作职责：1	负责规划公司基于互联网的技术平台的架构；2	负责主持系统架构的整体需求分析、设计及设计方案的评审工作；3	负责系统架构的研发工作；4	负责系统架构的测试、部署和集成；5	负责在公司各团队推广和培训使用所负责的系统架构。工作要求：1	有中型或大型互联网项目需求分析、架构设计和技术管理的成功经验，有过电商或者类似高并发、高交易型技术平台架构设计经验优先2	精通数据库设计和开发（ORACLE,MYSQL或其他大型数据库），精通Memcache、Redis、MongoDB等分布式存储技术和部署。3	具有丰富J2EE架构设计经验，熟悉Java编程、设计模式和组件技术、面向对象思想；4	熟悉Web服务端架构，熟练规划和配置Web应用服务器如Tomcat、WebLogic、JBOSS等；5	悉常用的负载均衡，分布式扩容解决方案，设计方案确保在网络接入层、业务逻辑层、数据存储层支撑百万用户量的并发访问。6	负责系统的总体设计，实现各模块/子系统的分层松耦合；确保故障发生时关键路径正常，能提供不影响主业务的有损服务。7	熟悉互联网安全措施，全面立体考虑互联网安全防范，包括数据安全、系统的高可用性、外部攻击防范、内部安全防控措施等等8	思路清晰，善于思考，能独立分析和协调解决问题；热爱技术，工作认真、严谨，善于沟通与团队管理。职能类别：系统架构设计师举报分享",系统架构师（高级）
10000-14999/月,深圳乐摇摇信息科技有限公司,"职位描述：岗位职责：1、负责系统以及业务系统整体架构设计以及核心模块的设计与实现，提升平台的前/后台架构支撑能力和扩展能力，灵活适应各种复杂的产品需求；2、负责前端与后端开发的衔接协调工作，保证项目开发的高效进展；3、制定web以及后台业务系统开发标准和规范，并推广和应用，提高团队的开发效率；4、提升web以及后台业务系统开发团队整体技术能力，协助建立和推进完善的软件开发人才培养体系；5、制定app后台接口，实现系统分布式扩展能力任职资格：1、5年以上网站/软件开发经验，有大型网站的web架构部署和实践经验优先2、精通Apache，Ngix， MySQL／Postgresl体系结构，有较强的分析设计能力和方案整合能力3、精通数据库设计和性能优化；熟悉主流RDBMS和NoSQL数据库4、精通J2EE架构技术，熟练掌握常见开源框架和技术，如Mybatis、Struts2、Spring、ActiveMQ、Redis、Netty、Zookeeper、Dubbo、Servicemix等5、熟悉AJAX,JavaScript,HTML,XML,DIV+CSS等web开发技术；6、精通常用设计模式和主流设计工具，能进行系统建模、总体设计；7、熟悉大规模系统的负载均衡、缓存、网络存储、网络安全、数据库高可用设计及性能评估机制；8、具备海量数据、大批量、高并发、高性能分析及处理的成熟经验；9、具备良好的文档撰写能力、编写习惯，良好的抽象思维和逻辑思维能力，独立分析问题解决问题的能力；10、可承受较大压力，有责任感，较强的沟通协调能力，具有团队合作精神职能类别：网站架构设计师举报分享",架构师
20000-24999/月,广东云联惠网络科技有限公司,职位描述：岗位职责：1、承担分析设计工作，参与公司重要业务评审；2、参与业务流程，需求分析，架构设计，数据库设计领域分析与建模；3、负责底层框架的维护升级，公用组件和基础系统的开发与升级，保证底层系统的结构合理性，并能不断的优化结构、提高性能；4、参与整体系统架构的设计、讨论与实现；解决疑难技术问题，提供技术解决方案；5、根据产品需求合理系统边界化和接口设计，按规范输出相关文档；对开发工程师的代码进行规范性和质量检查，进行必要的技术培训，确保研发成果高效实施。任职要求：1、全日制本科及以上学历，软件工程、计算机科学与技术等相关专业；2、8年以上工作经验，5年以上项目系统分析和架构设计经验，具有丰富的产品研发经验；丰富的移动互联网软件架构设计经验，至少成功主导过2个以上中大型软件平台架构设计优先；3、精通主流BS/CS框架及设计模式，熟悉设计模式等知识和概念及常用架构模式，善于把握全局；4、熟悉负载均衡、web集群技术，熟悉Nginx、JBoss、Tomcat等主流服务器；5、精通数据建模，精通UML，精通MySql、Oracle、noSQL等数据库技术的使用、调优及其集群技术；6、熟悉常用的加解密、签名算法，熟悉Web系统常见安全漏洞原理及解决方案；7、具有良好的承压能力，责任心强，能以身作则，带领团队进行技术改造，技术优化，形成良好的团队技术氛围；8、有互联网金融平台、大型互联网/电商平台架构经验者优先。职能类别：网站架构设计师关键字：互联网，平台，架构师举报分享,平台架构师
15000-19999/月,房博士网,"职位描述：职责描述：1、负责服务端产品的开发、维护与改进；2、负责开发方案设计、数据库结构设计、业务逻辑抽象、组件封装等编码工作；3、负责根据团队的相关项目管理规范，编写易读、易维护、高质量、高效率的代码，攻关技术难点，解决技术难题；4、负责撰写开发文档、数据库设计文档、数据接口文档；岗位要求：1、七年以上JAVA软件开发经验，本科以上学历，计算机相关专业；2、熟练应用J2EE的相关开发技术：Jsp、Servlet、Spring、Mybatis、JDBC、JQuery、Json等和设计模式；3、熟悉高并发，高负载，高可用性的分布式系统的设计与调优；4、精通Linux, Apache, MySQL环境，各种应用配置，开源中间件、性能优化；5、具备Redis，Memcached, RabbitMQ、ActiveMQ等应用优化经验优先；6、具有较强的责任感、沟通协调能力，具有团队合作精神。职能类别：系统架构设计师举报分享",系统架构师
10000-14999/月,广州南翼信息科技有限公司,职位描述：岗位职责：1. 负责管理研发团队，对团队成员进行招聘、培训、考核、安排任务、检查任务完成情况；2. 负责公司产品/项目的研发工作，制定产品/项目的研发计划，落实研发计划的执行，保证项目进度；3. 负责公司研发制度体系的建设；4. 负责向公司领导定期汇报产品/项目研发计划和进度；5. 对公司的技术方向提出建议。任职要求：1．计算机相关专业，本科以上学历，英语四级以上水平； 具备软件开发经验；2． 主持软件产品/项目研发持续5年以上；有项目经理经验，带领项目团队实施过6个以上软件项目或产品；3． 态度积极，富有激情，能够有效地计划和追踪，对成员培训，激发团队的工作精神，很好的完成工作任务；4． 有很强的执行能力，能够高质量按时完成产品/项目的交付；5． 有较高的技术水平，对主持产品或项目的技术善于把握和应用，并能够对有关趋势提出建议，组织难点攻关和技术创新，能够有效地和客户、员工、领导沟通；6． 文档化规范化标准化能力：能够推进软件开发的过程改进工作，使软件开发符合ISO9001或CMMI，提升团队的开发能力，按期 交付产品，提高产品/项目的交付质量；7． 有云计算研发能力或管理经验者优先；8． 有Java/android/C#开发语言经验为佳。9.  熟悉软件开发流程，熟悉GIT、SVN等管理工具；10. 熟悉项目管理流程，熟悉禅道等BUG管理工具优先；11.具备强烈的责任心、事业心，积极的上进心，敢于拼搏的人优先考虑。公司实行5天工作制，周末双休，工作时间为9：05分-12：00分，13：30分-18：00分，并按国家法律法规入职即签订劳动合同，为员工提供如下福利：1、同行业中极具竞争力的薪资，全年两次调整薪资。2、社会保险：提供养老、医疗、失业、工伤、生育保险。3、带薪假期：法定假日、带薪年假、带薪病假。4、业余活动：每月一次业余活动（篮球、羽毛球、乒乓球、KTV、聚餐等），劳逸结合，丰富业余生活，舒缓工作压力。5、生日福利：月度组织员工生日会或送上一份精致的礼物，体现企业关怀。6、旅游度假：每年组织两次国内集体旅游，放松员工心情。7、各项奖励：项目奖励、优秀员工奖励、创新贡献奖励、年终奖。8、办公气氛：年轻化的团队、人性化的管理、良好的办公环境及和谐的工作关系。职能类别：高级软件工程师系统架构设计师关键字：开发经理研发经理软件工程师C#.netwpf软件开发Android安卓开发周末双休带薪年假举报分享,研发经理
20000-30000/月,北京思特奇信息技术股份有限公司广...,职位描述：岗位职责：1.对电信、互联网行业领域的产品、技术架构及相关工具深入认识，并了解电信运营商相关规范， 技术偏重云、大数据；2.带领团队，主动学习和掌握新的技术，实践高效的软件开发方法；3.对所负责的产品和系统，通过不断的迭代设计研发，推进升级换代，保持竞争力，并对日常维护和需求管理负责；4.负责技术团队的阶梯化建设，通过有效的培养、评估和激励，打造具有竞争力的队伍。任职要求：1. 五年以上工作经验，全日制本科及以上学历，计算机相关专业；2. 三年以上的大型系统的设计和研发经验，能够独立组织软件的调研、设计和开发以及对新技术的探索和掌握；4. 敏锐的洞察力，及时跟进业务发展和变化，能够提出技术架构的策划和创新；5.了解业界技术发展的动态，能够进行动手实践，在方向上推动技术对比分析和选型；6. 创业式的敬业精神，较好的团队合作能力，抗压能力强。基本技术要求：1. 精通Java语言，熟悉hadoop/hive/spark/storm等大数据相关技术；2. 数据仓库、大数据的架构设计和数据建模能力；3. 掌握ORACLE、DB2等数据库的设计、开发和调优技术；4. 熟练掌握Unix/Linux操作系统，Shell脚本编写。职能类别：系统架构设计师举报分享,大数据业务部门_技术架构师
20000-29999/月,广东国地规划科技有限公司,职位描述：职位描述：岗位职责：1.根据需求分析文档，分析设计整体架构实现方案以及制定架构接口和抽象实现；2.进行系统技术平台的选型和评估新技术的可行性；3.负责系统概要设计：开发框架搭建、开发规范制定；4.负责系统软硬件架构的设计与组织文档撰写；5.技术难点攻关、问题分析、系统调优等；6.项目里程碑技术审核；7.指导开发工程师设计和开发；8.负责与客户的技术交流，引导客户的需求和技术架构的选择。任职要求：1.计算机相关专业本科及以上学历，有良好的软件工程相关理论知识；10年以上软件开发经验，良好的设计文档撰写能力；2.精通C/C++或JAVA或.net编程语言，3年以上系统架构经验；3.或精通集群及负载均衡等技术；熟练配置使用Linux、UNIX等服务器；4.熟悉Oracle、MySQL等的开发；5.具备2个以上大中型开发项目的总体规划，方案设计及技术队伍管理经验；6.精通软件开发过程规范，有很强的软件开发过程评估和控制能力；7.具有较强的整合分析能力、实施规划能力、沟通能力；8.具有国内外系统分析师或架构师类的证书；9.具有电子政务应用平台架构设计经验优先。职能类别：系统架构设计师技术总监/经理关键字：GIS.net电子政务举报分享,高级研发项目经理（地信t系统）
10000-14999/月,华扬联众数字技术股份有限公司,"职位描述：岗位描述前端应用程序员将会与来自公司内其他创意部门、技术部和策划部的同事一道在打造网站用户体验方面发挥重要作用。前端应用程序员必须深刻理解以用户为中心的设计流程及交互设计原则以成功完成自己的职责。理想人选需注重细节并愿意为找到***解决方案而不懈努力。岗位职责1.     根据技术经理分配的工作，完成项目web站点的前端用户交互制作；2.     协同后台开发人员完成整体交互功能，负责前台javascript程序的编写及在各种浏览器环境下的适配；3.     对项目小组负责，对cd汇报工作。任职要求1.     熟悉网站前端技术html、div css、javascript等，了解并能熟练使用各种js框架实现设计需要；2.     熟悉javascript与flash的各种交互方式；3.     了解html5和html的区别；4.     熟悉photoshop的使用；5.     熟悉在本地及网络环境下各种交互应用的调试方法；6.     熟悉不同浏览器环境下的调试方法和手段；7.     有1年以上前端开发经验，具有良好的编程习惯，了解mvc设计方式及oop编程思路;8.     有上进心, 有较强的沟通能力、分析能力和学习能力;9.     能够不断吸取新鲜理念、挑战更高的技术、总结工作经验, 具有良好的团队合作精神;10.  优先考虑计算机本科专业。职能类别：网站架构设计师举报分享",前端应用程序员
3000-4499/月,广州网律互联网科技有限公司,职位描述：岗位职责：1、全程负责律师营销网网站建设业务项目，分析律师需求，策划律师网站；2、管控网站开发流程，包括设计效果、网站开发质量、进度的把控；3、分析用户需求，参于产品功能、规范策划，完善产品上线流程，规范流程。岗位要求：1、1年以上工作经验，大专以上学历，电子商务或计算机相关专业；2、熟悉互联网，熟悉网络营销、网站开发技术、seo基本知识；3、熟悉photoshop、axure等软件，具有较强的人际沟通、语言表达能力；4、敬业、富有挑战精神、具有良好的团队合作意识。职能类别：网站架构设计师网站策划关键字：交通补助节日福利提供班车举报分享,网站策划
