salary,company,jobcont,jobname
8000-13000/月,中山维思普胜网络科技有限公司,"岗位职责：1、协同完成网站产品的分析设计：根据项目开发方案，进行系统建模、数据结构设计等，保证程序开发的规范性。2、负责网站功能模块的开发与维护：互联网产品服务端程序设计与开发，各项目接口的设计与开发。3、服务器配置管理、日常运维。支持网站运营进行相关优化工作。4、产品的测试以及优化，根据测试结果与用户反馈，对产品进行改善和优化；5、相关开发文档的整理与编写：根据软件工程要求，编写设计文档，包括模型定义、数据结构定义等，为软件测试、产品发布提供材料。任职要求：1、具有2年以上独立PHP开发经验，熟悉PHP主流框架，熟悉大中型电商网站开发流程。2、熟练使用bootstrap、jQuery等同类的前端框架。能够完成插件开发。3、熟悉mysql，包括数据库设计,速度优化。4、对互联网的技术有较全面理解，能独立应付大访问量下网站的设计和开发工作。5、熟悉Linux平台并且有linux平台下开发经验、掌握python、perl、shell其中一种脚本语言优先。6、有良好的沟通和学习能力、有较强的团队协作能力以及快速解决问题的能力，有钻研新技术的兴趣和能力。",PHP开发工程师
6000-7999/月,广州尚融网络科技有限公司,基本职责：1、承担项目的实施、维护、优化等工作；2、为客户提供专业、规范的技术支持服务和技术培训。专业能力要求：1、计算机或者网络工程本科毕业；2、熟悉主流网络产品的配置与操作，对网络界有深刻认识；3、熟悉Linux操作系统，具备Linux下Shell、Python等脚本编写能力优先；4、熟悉TCP、HTTP协议；5、英语4级以上，有一定的英文书写、阅读及口语能力；6、能主动学习、刻苦钻研，具备良好的写作及表达能力；7、爱岗敬业，有团队精神。上班地点：深圳,网络工程师
6000-7999/月,广州皓也文化传播有限公司,岗位职责：1、 负责微信公众平台接口开发和数据管理，以及API接口开发；2、 负责微信应用产品的设计、实现、测试及功能维护；3、 负责微信公众号的接入配置管理、数据管理和维护。4、php工程师+移动应用开发工程师职位要求：1. 熟悉Python/Java，熟练使用常用Web开发框架，熟悉RESTful Web服务；2. 熟练使用关系、文档数据库；3. 熟悉缓存、消息队列、定时任务、搜索引擎等相关技术;4. 熟悉Linux/Unix操作系统，熟悉Shell编程；5. 熟悉单元测试、功能测试、性能测试方法者优先。我们希望你：1. 具备较强的快速学习能力，独立解决问题能力和抗压能力；2. 责任心强，具备良好的沟通能力和团队精神。加分项：1. 有过成熟上线产品；2. 在github上发布过开源组件；3. 关注新技术和发展趋势，不仅仅懂一门语言，而是技术领域的融会贯通；HOOYEAH Digital 为您提供如下福利及人才政策1、5天工作制；加班可享受餐费补贴及交通补贴；2、全方位成长机会及明确的职业晋升通道；3、年轻化的管理模式，高效的团队运作，无复杂人事关系；4、公平、活跃、信任、轻松的办公环境；5、完善的福利体系：基本工资、社保、商业医疗保险、全勤奖、国家法定假期，及基于项目的项目奖金、年终综合KPI绩效奖金；6、其他福利：下午茶美食充足供应、不定期员工娱乐活动、集体旅游、员工生日party及惊喜红包！！！,技术工程师
10000-14999/月,广州要玩娱乐网络技术有限公司,,C++后端程序员
6000-7999/月,广东医群科技有限公司,1、岗位职责：2、负责后台系统Mysql/nginx安装配置3、负责公司网络管理，维护与组建4、负责公司服务器安全管理与日常维护5、负责一些其他监控脚本编写任职资格：1.计算机相关专业、本科以上学历、1年以上经验2.熟悉Linux shell 常用命令与网络配置3.具有安装配置Mysql redis nginx 应用服务能力4.熟悉局域网搭建，路由器配置，Centos， windows系统安装5.熟悉通用服务器Raid卡配置6.熟悉LVS keepalive 配置7.熟悉Shell， Python， Lua 脚本语言其中二者以上8.具有强烈的责任心和工作主动性9.具有一定的英语读写能力 CET4 以上名医传世是医院培训整体解决方案的提供商，解决医院培训的不规范、零乱不系统、重复性培训等问题，还解决严重存在医护人员技能提升培训渠道不通畅、成本高等问题。名医传世提供SaaS培训考核管理系统，帮助让医院建立各岗位培训体系，让所有的岗位培训，变成标准化、信息化、程序化和系统性；并能建立每个职员的培训历程、档案，方便管理者人才培训分析、调整培训方案，建立精准培训等，全方位帮助医院打造强大的医疗团队。名医传世平台的功能主要有：1、能快速建立专属医院的培训平台；2、能建立不同需求的培训人员组织架构；3、轻松上传视频、建立培训教程、设置考题、还可以建立培训SOP等；4、管理者可随意查看培训效果，精确到个人和教程；5、平台提供名医线上工作室，可以最全面展示名医实力和技术；6、提供名医与基层医生互动交流与合作的通道；你有啥福利？往下戳！园区办公---绿色天然氧吧，树和草都是我们的朋友！五天双休---摒弃不规律的调休生活，妈妈不再担心你休息没朋友耍拉！股票期权---带给你的不再是单一薪资！带薪年假---拿着薪资去happy，任性！绩效奖金---能者多得，拿多少，你自己说了算！岗位晋升---一年内可无限次晋升和调薪，就看你能力！扁平管理---我们只看效率，能者说了算！下午茶---每周各种水果你爱哪样！员工活动---只要员工健康，公司无条件支持！生活补贴---你的通讯费？报！你的交通费？报！你的应酬费？报！报报报！在咱们公司，大美妞们一定会变得更白~更美~更苗条，身体也会更强~更壮~更帅气！,linux运维工程师
8000-9999/月,广州易热捷信息技术有限公司,任职资格：1.计算机及相关专业大专以上学历2.3年以上前端开发经验，具有互联网行业的经验优先；3.精通HTML/CSS/JavaScript对HTML5与CSS3有深入了解，熟悉常见跨浏览器问题，有移动端相关开发经验优先；4.精通jQuery使用，掌握主流JavaScript框架和库，了解框架设计原理；5.了解至少一门服务器语言（如PHP/Java/Python/Ruby/NodeJS）并有项目经验；6.具备工程化的前端思维，具备较好的问题分析与解决能力；7.具有良好的团队合作精神.高度责任心；福利介绍：1.良好的工作环境，相对合理的工作时间（五天七小时工作制）。2.广阔的发展空间：公司提供全方位的支持，为员工工作提供多方位的保障。只要您有工作的兴趣，只要您有成就个人事业的愿望，我们就能提供给您一个广阔和自由的空间，实现您的事业和生活追求。3.优厚的福利待遇：按照国家标准缴纳五险一金，产假、配偶陪产假；年终奖金，端午、中秋、春节、生日员工关怀；年度免费体检等。4.交通伙食补助活动津贴等福利等。5项目介绍：本职位主要从事金融行业应用软件开发，开发中心在体育中心附近。,高级前端开发工程师
8000-9999/月,广州鼎梵数码科技有限公司,岗位职责：1、保障音乐平台生产系统的高效稳定运行，负责监控系统、数据收集和数据分析等系统运维工作；2、反馈系统运行数据给开发团队，提出相应的优化意见。任职资格：1、计算机及相关专业本科以上学历；2、三年以上运维经验，一年以上的大中型网站运维经验优先；3、熟练Linux、apache、Nginx、Tomcat、squid、memcached等常用互联网基础服务的配置和优化；4、熟练MySQL数据库的管理和维护，有数据库优化经验优先；5、至少熟练掌握shell/python/perl 三种语言中的一种，有java开发经验尤佳；6、了解网络原理和存储技术，熟悉网络相关配置；7、具有一定的英文阅读能力；8、有较强的沟通及协调能力，学习能力强，做事沉稳细致，具有良好的文档编写和文字表达能力。,高级运维工程师
7000-12000/月,广州幻嘉网络科技有限公司,岗位职责：1、负责游戏服务器搭建和维护；2、游戏服务器的监控，日志分析，故障排除，性能调优；3、游戏的日常技术运用维护，事务处理；4、游戏文件和数据备份，系统安全的规划和执行；5、研究运维相关技术，游戏服务器性能调优，架构优化，根据需求制定运维技术方案。任职要求：1、精通Linux，熟悉Linux下常用的软件工具；2、熟悉MySQL、MongoDB、ssdb、redis等数据库的维护和优化，主从复制，数据备份和恢复；3、熟练掌握LAMP、LNAP系统搭建，参数配置与调优，nginx正反向代理配置；4、掌握shell编程，熟悉PHP、Python语言任意一种语言优化；5、熟悉cacti、nagios、zabbix等监控软件配置和使用；6、有运维平台开发经验，熟悉ansible、pupet自动化运维工具优先；7、熟悉使用网络相关的工具，能够定位和解决常见的网络问题；8、对系统安全，入侵检测等有一定了解，能根据服务器的情况制定相应安全措施；9、有二年以上的网游运维经验,运维工程师
8000-9999/月,东软集团股份有限公司,"工作职责：1、负责某大型运营商公有云资源池平台的日常维护及作业、备份工作；2、及时处理和解决资源池平台各类异常情况及故障处理，保障资源池平台的稳定运行；3、负责资源池平台各类应急预案制定、巡检方案制定及完善，定时组织应急演练；4、负责资源池平台功能及业务逻辑缺陷和问题的挖掘及优化。5、负责资源池平台各类技术专项研究提升工作的开展；岗位要求：1、计算机及相关专业专科以上学历，2年以上平台系统集成/运维经验；2、精通Linux及mysql的安装配置、管理、诊断调优；3、熟悉常见开源平台/工具的一种以上（openstack,ansible,zabbix,nagios,ganglia等）及中间件tomcat的安装配置、管理及优化；4、有较强运用Shell/Python 脚本语言解决实际运维问题的能力，熟悉java或者C语言尤佳；5、有较强问题分析能力和集成把控能力，具备良好的沟通技巧及团队合作意识，有强烈客户服务意识，有较强的责任感 。",云平台运维工程师
7000-10000/月,飞思达技术（北京）有限公司,工作职责：1、了解业务形态，熟悉业务逻辑，参与需求分析和方案设计；2、负责后台服务结构设计和逻辑开发；3、负责后台工具的建设，程序调试和日常运营。任职要求：1、熟练掌握 C++ 开发语言，拥有1年以上实际开发经验；2、熟悉网络和多线程开发，对 HTTP，WebSocket 协议有较深入理解；3、熟悉数据库开发，包括但不限于 MySQL，Oracle；4、熟悉 Windows， Linux 两种平台的 C++ 的软件开发；5、熟悉 Linux Shell 脚本语言或者 PHP，Python 等脚本语言；6、有 TCP，UDP，SCTP 等 IP 协议分析和相关项目开发经验者优先；7、有 Boost 开发经验者优先 。注：此职位为广州办事处研发Team岗位,C++软件工程师（广州）
15000-30000/月,恒大地产集团有限公司,【岗位职责】1、深入研究运维相关技术及公司业务，负责公司运维团队的建设，综合业务各方面需求制定统一的运维解决方案；2、深入地理解公司业务系统，思考、创新，设计能够支撑大规模服务集群的运维工具和平台；3、深度参与业务系统的设计与实施，主导系统架构的可运维性设计、容量规划；持续优化服务架构、集群性能；4、负责规划和优化网站系统架构，提升系统服务性、服务效率及稳定性；5、负责开发、完善系统监控、报警、自动部署等运维内部的自动化工具和辅助系统；6、通过技术手段控制和优化成本，通过自动化工具及流程提升运维效率；7、探索、研究新的运维技术方向。【岗位要求】1、本科及以上学历，计算机相关专业，5年以上互联网行业运维经验；2、深入理解Linux操作系统、体系结构，精通Ruby/Python/Shell/Perl/等2种以上的语言；3、精通ganglia/zabbix/nagios等监控管理工具，有二次开发经验优先；4、熟悉及维护dhcp/dns等系统基础服务；5、具备运维工具和系统需求分析，设计与开发能力，具备大规模、高可用集群的运维规划设计与实现经验；6、具有强烈的团队协作意识，高度的责任感，对工作积极严谨，勇于承担压力，逻辑思维能力强，有较强学习和创新能力；7、分布式系统理论与实践、自动化运维（监控、部署、调度、虚拟化等）方向领域的工作经验优先。,数据运维经理
8000-9999/月,金域检验集团,"工作职责：1、基因数据库的web前端开发2、实现数据库的高度可视化及便捷化管理。任职资格：1、本或以上学历，生物信息学或计算机相关专业学历。有生物信息专业工作经历优先录用；1. 能够熟练使用java、C++、C#、ruby、perl、python等一种或者几种语言。2. 熟悉常见的数据库并可在web中调用，数据库包括MySQL、SQL Server、Oracle、PostgreSQL等至少一种。3. 精通web构架组成，熟悉xHTML、CSS、Javascrit、C#等相关技术, 能熟练运用DIV+CSS来制作符合w3c规范的网页。能够在linux系统开发者优先。4.理解Ajax及RIA，并有实战经验,熟悉常见AJAX框架,如jquery、Prototye等。5.对可用性、可访问性等相关知识有实际的了解和实践经验,有使用服务器端脚本开发语言开发Web应用经验。6.热衷于开发优秀的基于Web的产品，对新技术有浓厚兴趣。",生物信息工程师（Wed前端开发）
6000-10000/月,广东腾飞基因科技有限公司,岗位职责：1.负责新流程的开发工作，完成公司或部门的新方向的流程开发计划；2.根据产品的需要制定开发方案、设计、编写代码，进行程序测试，负责撰写相关技术文档；3.设计、创建和维护各类生物信息分析流程；4.协助解决软件开发的技术难题。岗位要求：1.本科及以上学历，生物，数学，计算机等相关专业；2.能熟练使用perl、R、python、C++、java等编程语言，并且熟悉Linux操作系统，有较强的程序开发能力；3.具有高通量测序信息分析项目经验或编写过生物信息学相关软件；4.热爱生物信息分析工作；5.  学习创新能力强，具备良好的沟通能力和团队合作精神.,生物信息工程师--广州
4500-5999/月,广州联图电子科技有限公司,1、负责服务器的系统、应用运维工作，包括应用配置管理、系统发布、系统监控、系统升级、系统安全、性能优化等工作；,运维工程师
8000-9999/月,深圳市易达云科技有限公司中山分公司,"工作职责：1、 负责网站以及相关业务支撑系统的测试；2、 根据需求和交付要求编写测试脚本，搭建自动化测试环境，执行测试及Bug跟踪；3、 根据项目测试计划制定测试用例并实施，编写测试报告等相关文档，保证网站和系统质量和进度；4、对互联网产品进行白盒测试、兼容性测试、容错性测试、运维测试等。任职要求：1、熟练使用自动化测试工具；2、熟悉 Oracle、Mysql、MS SQLServer 等至少一种数据库，能编写、阅读简单 SQL ,能够使用工具观察数据库性能；3、熟悉SQL注入、XSS、CSRF、URL跳转、钓鱼、常见的web安全漏洞原因及修复工作；4、熟悉一个开发语言（JAVA、PHP、python等语言）；5、较强的计算机技术背景，熟悉计算机系统结构及软硬件测试技术；6、掌握测试技术与理论，了解测试策略与方法，熟悉测试流程与各种测试技巧，较强的技术文档撰写能力；7、掌握各种软件测试技术、方法、如功能测试、性能测试、安全性、可靠性、界面等、掌握至少一种自动化测试工具；8、掌握Windows、Linux 操作系统的基本操作命令. 系统配置和常用服务(9) 工作积极主动，分析问题和实际动手能力强，善于沟通，具有良好的团队合作精神，能够承受一定的工作压力。",测试 工程师
6000-7999/月,广东亚太天能科技股份有限公司,"职位描述：1.负责云计算平台运行维护， 负责运维系统的管理和优化， 最大限度地实现平台的自动化管理；2.负责规划云平台的网络，存储与安全技术体系，如：风险评估、安保测评、安全加固、应急响应 等；3.对云计算平台进行日常的配置管理、更新、维护，负责系统架构和应用架构与云计算平台整合。包括服务器安装、应用部署、服务监控、故障处理；4.参与整个云平台的测试工作，协助建立公司DevOps的流程架构, 并负责云平台的上线部署及维护，并提交运维报告。任职要求：1.大学本科以上学历，5年及以上互联网行业工作经验，2年以上云平台的运维或者开发经验；2.必需有互联网架构下系统负载均衡实施和自动化配置管理成功案例；3.熟练操作Linux、windows操作系统，熟悉负载均衡和KVM虚拟化等技术；4.熟练配置及维护常用中间件Apache、tomcat、nginx、Mysql、memcache等；5.精通shell，熟悉python, ruby, perl之一或1-2种脚本开发语言者优先；6.对服务器系统的安全有一定的认识，对应用系统的架构及系统配置有一定的优化能力；7.熟悉主流品牌服务器硬件，熟悉tcp/ip协议、路由协议，防火墙等；8.良好的沟通和文档写作能力，较强的分析能力，可独立的解决系统故障；9.熟悉开源云平台技术，如KVM、Openstack等。",云服务运营经理
4500-5999/月,广州御银信息科技有限公司,岗位职责：1.负责公司机房（测试环境）云服务器（生产环境）的部署、管理和维护2.负责项目应用的发布、升级、监控、维护3.负责维护Linux、Windows等系统服务器的安装、配置、优化、故障处理，保证各系统稳定运行4.负责各中间件的部署、维护、优化、故障处理基本要求：1. 大专及以上学历，2年及以上大型系统运维相关工作经验2. 精通RedHat、CentOS等Linux系统、Windows系统的安装、部署、配置、优化3. 精通至少一种脚本语言（Shell、Python、Perl等皆可）4. 精通各主流中间件的部署、调优、故障处理，如Nginx、Apache、Tomcat5. 熟悉Redis、Memcached等常用软件的部署、配置、优化、故障处理6. 熟悉MySql、Oracle、MS SQLServer等常用数据库的安装和基本使用7. 了解熟悉基本的网络原理、TCP/IP协议及网络配置,运维工程师
20-30万/年,科大讯飞股份有限公司,岗位职责:任职资格:,华南公司-服务器研发经理-广州
15000-19999/月,广州宏图电子科技有限公司,代理招聘企业属于全国股份制银行广州分行，其总行在股份制银行排名前列，2015年利润过500亿。岗位职责：1、负责向分行公司金融、零售金融、运营管理、风险管理、财务等多个条线提供数据分析支持，有计划开展年度数据挖掘项目的实施。2、负责涉及数据分析有关的管理信息系统软件开发；3、负责所开发产品的应用运行支持；4、协助业务部门人员编写数据分析需求，编定技术方案，并负责IT立项；5、组织开发小组进行项目实施，协调各方面的项目及技术资源，解决跟踪技术问题。任职要求：1、本科学历，计算机相关专业；2、毕业2~4年；3、熟悉SQL语言及Microsoft SQL Server；4、熟练掌握ASP.Net开发经验和C#编程语言；5、有以下技术及经验优先：SAS、SPSS、Python、Perl及其他数据分析工具、金融产品开发项目经验；6、有团队合作精神，高度进取心，有优秀的独立解决问题能力，对提供高品质的产品充满热情。薪酬待遇：薪酬由月薪及季度年度奖金构成，在金融同业中具有竞争力，具体面谈。,数据分析挖掘工程师（代招）
6000-7999/月,广州卡宝宝互联网金融信息服务股份...,岗位职责：1.执行公司服务器和手机平台软件产品的测试工作；2.能快速了解软件、硬件、系统的功能特点和使用方法；3.制定测试计划，编写测试用例，执行测试用例；4.准确、详实描述bug产生过程、bug现象，提交测试报告，总结软件bug 状况，提高测试效率；5.与开发工程师和业务人员及时沟通，协助工程师发现解决问题，推动问题及时合理解决；6.跟踪测试结果，对修改后的的软件版本进行验证。任职资格：1.计算机相关专业，2年以上测试经验；2.熟悉精通测试理论和方法，精通黑盒测试方法；熟悉白盒测试方法；3.具有单元测试、自动化测试、性能测试，自动化测试1年以上实际经验；4.熟悉以下一种或多种语言：java，c#，php，python，javascript，shell；熟悉自动化测试脚本编写。,测试工程师（中级）
6500-10000/月,广州市保伦电子有限公司,"岗位职责：1.负责基于Linux平台建立技术上的服务器运维规范；2.负责网站应用的运维、管理、部署；3.与研发团队沟通交流运维技术，使产品的运维更加稳定；各类故障和事务的应急响应和技术支持。岗位要求:1.系统：熟悉Linux系统, 包括操作系统原理, 常用系统命令, 系统服务。2.应用服务器：熟悉Nginx/tomcat/Redis/mycat等主流Linux平台应用服务器的配置与调优工作。3.高负载：了解负载均衡与高负载硬件/软件。了解硬件F5或A10的；熟练掌握软件LVS、Nginx+keepalive等负载均衡的配置、部署。4.脚本：能够利用shell或python来完成日常系统运维工作5.硬件：熟悉IP-CAN等存储服务器，会配置机房硬件方案6.热爱系统运维工作，能适应一定压力但同时又充满机遇的工作环境。7、经验要求:  2年工作经验8、其它要求:  有大型网站项目部署经验优先考虑、有数据中心机房建设方案优先考虑",IDC运维工程师
5000-7000/月,广州因孚网络科技有限公司,"工作职责:1、负责公司办公信息系统、网络监控系统及流量监控系统的部署、管理工作；2、负责监控业务和系统的负载和网络情况，保障业务和系统的安全稳定；3、负责业务系统及相关监控系统的日常维护、监控、跟踪、排错，确保业务的正常、稳定的运行；4、管理各种服务器设备，包括各种Unix/Linux服务器和Windows服务器、网络设备和安全设备等，以保障设备安全稳定的运行；5、负责日常系统及网络故障的处理。岗位要求:1、计算机或相关专业，大专或以上学历；二年以上LINUX/UNIX系统管理经验；2、熟悉unix/linux各种服务的配置管理: Nginx、PHP、Mysql、rsync、mail等；3、熟悉Cacti,Zabbix体系结构，具备良好的shell、python等脚本编程能力；4、熟悉交换机、防火墙的网络设备的设置与管理；5、具备良好的专业技术能和学习能力及应急处理能力；6、具备优秀的团队协助和沟通能力，高度的责任感。",系统工程师
8000-15000/月,广州亚美信息科技有限公司,,数据库工程师（DBA)
10000-14999/月,铂涛集团,工作职责【工作内容】- 使用HTML5、CSS3高度还原设计稿；- 用响应式设计开发手机、平板电脑等多平台上的Web/WAP前端应用；- 利用Javascript实现WebApp中的交互效果；- 配合产品经理和设计师，研究并改善用户体验；- 负责前端模板定制和可用性规范；- 负责产品的持续迭代工作；- 编写少量服务器代码；岗位要求：- 2年以上工作经验；- 熟悉HTML5、CSS3，了解至少一种CSS框架；- 深刻理解Web标准，对可用性、可访问性等相关知识有实际的了解和实践经验；- 精通Javascript/jQuery，了解Javascript面向对象编程方法；- 熟悉各种常见跨浏览器、跨设备问题；- 至少熟练使用一门非前端脚本语言（如：NodeJS /Python/PHP等）；- 有旧项目重构，性能优化项目经验者优先；- 了解SEO的优化方法；- 有智能手机和平板开发经验优先；,前端工程师
15-20万/年,广州嘉海电子商务有限公司,职位描述：1. 负责公司产品的技术研发管理工作，带领团队完成公司制定的开发目标。2. 指导并参与核心代码的书写，组织解决项目开发过程中的重大技术问题。3. 对项目开发流程、项目质量和项目开发进度的规划、控制、监督和管理。4. 处理或协调处理所有遗留管理和技术问题。5. 有效带领技术团队，建立并完善公司各项研发规范及流程。任职资格：1. 5年以上开发工作经验、2年以上技术管理经验。2. 具备优秀的编程能力，熟悉Java、Python等常用的开发语言。3. 具备良好的系统分析设计能力，能独自解决整体规划方案，制定技术规范书。4. 具备较强的数据分析能力和良好的需求理解力。5. 有非常强的沟通和协调能力，能承受工作压力，有较强的自我驱动能力。6. 熟悉互联网行业的开发流程，有大型互联网从业经验者优先考虑。,研发经理
10000-20000/月,固生堂中医连锁集团,"工作职责：? 负责公司各产品的系统测试；? 与开发和产品经理一起，参与项目和产品，制定测试计划，把控项目进度和上线质量；? 根据项目计划制定项目测试用例并实施，保证项目质量和进度；? 根据项目特点，开发合适测试工具或自动化解决方案，提高测试效率；? 参与程序架构和代码的评审工作，并提出改进意见；? 设计与执行测试用例，跟踪定位产品软件中的缺陷或问题；? 与项目相关人员就项目进度和问题进行沟通。任职要求：? 大专及以上学历；? 3年以上工作经验，2年以上互联网行业测试工作经验；? 熟悉软件测试基本理论,熟悉掌握常用测试工具；? 熟悉linux、mysql、apache、PHP相关技术；? 熟悉linux后端服务测试，熟悉Linux工作环境，并至少掌握一门常用脚本语言如shell、perl、python、ruby等；? 熟悉一门高级编程语言，有java、C++经验优先；? 热爱测试工作并具有高度的工作热情和敬业精神,喜欢主动发现和解决问题,以此获得成就感；? 善于学习和运用新知识，具有良好的分析和解决问题能力；? 具有良好的团队合作精神、积极主动的沟通意识和抗压能力；? 有软件开发、运维和网络广告行业经验者优先；? 有自动化测试、性能测试实践经验者和大型平台相关测试经验者优先。",软件测试工程师
6000-7999/月,广州金越软件技术有限公司,岗位职责：1、负责编制软件测试方案及测试计划；2、负责公司主要产品的测试；3、独立完成软件项目测试并撰写测试报告。任职要求：1、本科以上学历，具有2年以上的软件项目或者产品测试经验2、熟悉数据库，熟悉Java、Javascript、Python和Perl等常见开发语言；3、熟练掌握测试理论、自动化测试方法及使用各种自动化测试工具。4、熟悉linux，并能书写简单的shell脚本；5、有一年以上软件开发经验优先。,JAVA测试工程师（高级）
8000-9999/月,广州博购电子商务有限公司,"任职要求：1、熟练掌握Java语言开发或者PHP语言开发，具备有万行以上(不含项目所使用框架的自身代码)Java/Java项目的开发经验；2、熟练掌握MySQL的使用，知晓MySQL的特性、性能调优；3、熟练掌握jQuery开发，使用过20款以上的jQuery插件，知晓如何编写jQuery插件。4、使用Symfony2, Seajs, Bootstrap, Arale，熟练使用其中2项及以上者；5、日常工作中使用Git做代码管理；6、有GitHub帐号，自己做的开源项目有10+的Stars，或有向开源项目贡献过补丁；7、还会Python / Java / Objective-C / Go / Ruby，其中任意1门语言及以上者。8、为人诚实，工作积极主动、踏实，具有强烈的责任心；9、具备优秀的人际沟通能力、出色的影响与说服能力；10、优秀的学习能力和分析判断能力，条理性强；11、富有团队合作精神，具备在压力下出色完成工作的能力；【薪酬福利】1、提供在行业内较具竞争力的薪资待遇，并根据公司发展和个人表现提供年度薪酬调整机会2、五险一金：养老保险、医疗保险、工伤保险、失业保险、生育保险，及住房公积金；3、晋升通道：为有志之士提供广阔的发展空间；4、带薪节假日：按照国家的法定节假日放假；满一年以上的员工，可享受带薪年假5天、婚假、产假、丧假等，传统节日发放节日礼品；5、工作环境：地处珠江新城国际金融中心，工作环境温馨、舒适；6、管理风格：人性化扁平式管理，尊重每一位员工；7、文化活动：精彩的员工活动是每一位同事的最爱，公司会不定期举行年度旅游、拓展培训、外出踏青、休闲烧烤、部门聚餐、观看电影、篮球健身等休闲娱乐活动。【温馨提示】面试时请携带身份证、个人简历、设计作品等，谢谢！地址：天河区珠江新城国际金融中心西塔3511层联系人：王先生    电话：020-37209414-605   18620869048乘车路线：1、	地铁：三号线、五号线珠江新城B2出口，出来直走500米至国际金融中心西塔，携身份证到前台办理临时出入卡2、	公交车499路，下车后步行50米至国际金融中心西塔，携身份证到前台办理临时出入卡",JAVA工程师
3500-7000/月,广东振业优控科技股份有限公司,基本素质要求：1. 有实际项目开发经验，熟悉以下一种语言以上：Java，Python，Scala，C++2. 了解大数据相关技术3. 能阅读理解国外的英文技术文档4. 对大数据技术有浓厚兴趣5. 有钻研精神，刻苦耐劳，性格乐观具有以下经历/经验者优先：1. 有维护个人博客2. 开源项目发起者，提交者3. 熟悉大数据相关技术，有实际开发经验,大数据工程师助理
10000-14999/月,广州盖网通电子设备有限公司,岗位职责：1、负责公司智能电视、平板类等产品Android 5.0+ 系统内核开发适配，源码编译及修改；2、负责Android系统下Linux Kernel和Boot Loader的开发和维护；开发Android系统应用程序实现设备预装的一系列关键应用功能，3、负责Android平台外围硬件（摄像头、银联刷卡器、热敏打印机）等进行驱动编译集成；4、负责我司Android智能产品ROM系统封装、定制和移植，版本管理。任职要求：1、大学本科以上学历，计算机软件及相关专业毕业；（工作经验丰富者不受约束）2、3年以上Android OS层BSP开发经验；精通ARM嵌入式系统程序开发，熟悉Linux下各种调试和开发工具，熟练Android Framework框架；3、熟悉Linux下的 Shell或Python/Perl等各类脚本语言/WIndows下的批处理脚本；熟悉Java/C/C++编程语言，具有一定的开发经验者优先；4、有制作/移植/开发Android4.4/5.0手机或者电视系统ROM经验优先；5、有linux内核移植经验，熟悉二次修改安卓ROM，有独立承担android项目开发工作经历6、熟悉各种安卓智能电视、手机等智能数码产品发烧友优先。,Android OS开发工程师
5000-8000/月,广州御银科技股份有限公司,岗位职责：1.负责公司机房（测试环境）云服务器（生产环境）的部署、管理和维护2.负责项目应用的发布、升级、监控、维护3.负责维护Linux、Windows等系统服务器的安装、配置、优化、故障处理，保证各系统稳定运行4.负责各中间件的部署、维护、优化、故障处理基本要求：1. 大专及以上学历，2年及以上大型系统运维相关工作经验2. 精通RedHat、CentOS等Linux系统、Windows系统的安装、部署、配置、优化3. 精通至少一种脚本语言（Shell、Python、Perl等皆可）4. 精通各主流中间件的部署、调优、故障处理，如Nginx、Apache、Tomcat5. 熟悉Redis、Memcached等常用软件的部署、配置、优化、故障处理6. 熟悉MySql、Oracle、MS SQLServer等常用数据库的安装和基本使用7. 了解熟悉基本的网络原理、TCP/IP协议及网络配置,运维工程师
8000-15000/月,广州枫车电子商务有限公司,"岗位职责：1、负责数据库系统的架构设计、优化，对数据库整体架构提出建议，制定数据库监控策略，备份策略，容灾策略；2、数据库的日常管理维护，包括安装、存储管理、性能监控和备份等，探查系统潜在的问题和可能的性能瓶颈,并进行优化；3、对开发工程师的SQL语句进行审核，SQL调优；4、根据软件开发需求，进行数据库设计，包括SQL优化，指导和配合开发人员进行开发工作；5、配合研发制定数据库技术方案，分库分表策略，数据迁移方案。任职要求：1、五年以上mysql dba实际工作经验,熟悉Innodb、MyISAM引擎以及相关优化策略 ；2、熟悉MySQL主从复制、主主复制，熟悉No-SQL技术（如MongoDB、Hbase、Memcached或Redis等） 了解相关高可用技术方案；3、熟悉 MySQL相关监控、分析、开发和管理工具4、熟悉Linux/Unix操作系统，有以上系统perl/php/python/shell一种或多种脚本语言编程能力。",数据库工程师/管理员DBA
4500-5999/月,广州多好信息科技有限公司,职位描述：1、参与软件需求分析，编制软件测试计划、测试方案；2、设计测试用例，编写测试脚本；3、对产品进行系统测试，包括：功能测试、界面测试和性能测试；4、对缺陷进行分析、定位和反馈，协助并监督开发人员及时解决BUG;5、记录测试结果，编写测试报告；任职要求：1、计算机或相关专业，1年以上测试经验，优秀的应届毕业生亦可考虑；2、熟悉软件开发流程和规范；3、了解或熟悉Java、Python、JavaScript任意一种语言，熟悉mysql，tomcat，nginx基础安装配置；4、熟悉开源测试工具，测试框架；具备二次开发能力；5、对新技术感兴趣，有钻研和开拓精神；6、逻辑思维缜密，能写测试用例，同时对项目有把控的人。,软件测试工程师
10000-14999/月,广州葵翼信息科技有限公司,,云计算开发工程师
