salary,company,jobcont,jobname
7000-17000/月,广东万事泰集团有限公司,岗位职责1、负责研究所服务器架构设计与建设；2、负责研究所项目服务器端平台开发、测试、维护；3、协助编写整理项目相关文档的；4、持续对技术架构进行完善优化，并进行适当的技术储备。任职要求1、三年以上Java开发工作经验，两年以上的互联网领域开发经验；2、熟悉TCP、HTTP协议，有Socket编程相关经验优先；3、精通关系型数据库（MySQL）、非关系型数据库（MongoDB）的应用开发；4、掌握Spring MVC、MyBatis、Hibernate等流行框架的运用；5、有丰富的Tomcat、Nginx集群服务部署、优化经验优先；6、能独立阅读英文技术资料，有阅读开源代码经验者优先。7、有基于node.js、python服务器端开发经验优先8、有OT硬件云开发经验优先欢迎符合要求的人员将简历投至我司邮箱：hr03@mastergroup.com.cn联系电话：0766-2925786此岗位上班地点：云浮市新兴县（总部），管吃住，可接受均可投递；,服务器架构工程师
10000-14999/月,深圳市彩讯科技有限公司,1、负责应用系统架构设计、应用部署规划、系统优化；2、负责运维服务持续交付；系统管理、应用管理、安全管理及技术方案评审；3、负责产品发布及系统变更管理、troubleshooting及故障管理；4、负责自动化运维框架的构建与实施；5、负责运维体系建设及内部工作流程建设；6、负责组织内部技术交流与培训；7、负责制定团队绩效目标，团队成员绩效沟通与考核；任职要求：1、3年以上Linux系统运维经验及2年以上技术团队管理经验；2、掌握计算机网络及系统原理，熟悉Nginx/Tomcat/Apache等中间件管理和优化；3、掌握Shell/Perl/Python任一脚本编程及日常维护；4、掌握数据库原理及SQL，熟悉Oracle/Mysql数据库部署与应用；5、熟悉开源分布式应用监控解决方案，如Nagios/Zabbix/Icinga/Ganglia等；6、了解自动化运维框架及工具，如puppet、ansible、Git、SVN等；7、有大规模、高并发、高可用系统构建、实施与维护经验尤佳。,项目经理
3000-5000/月,北京睿智融科控股股份有限公司,"岗位职责：1、负责公司业务平台的正常运行，协助定位并排除故障；2、负责公司产品的维护及售后，已经公司业务服务端的维护；3、负责相关故障、疑难问题及时的排查和处理, 各类突发故障和事务的应急响应；4、客户投诉的接洽与处理，对客户的投诉给出合理的解释，并实施相应处理；5、公司新业务执行的技术支持，保证业务的准确执行；任职资格：1、计算机及相关专业专科以上学历；2、至少熟悉如下一种脚本语言，比如shell、perl、python等；3、掌握nginx、iptables、mysql等linux下常见配置；4、强烈的责任心，良好的沟通和推动能力；5、工作地点为广州。",Linux运维工程师
8000-15000/月,广州致诚健康咨询有限公司,"工作职责：1、参与整个项目的架构与设计，项目团队的管理。2、负责公司网站、电子商务平台、手机端H5页面的前端设计制作、二次开发、修改、维护工作；3、负责Android/IOS  APP后台系统的开发和运维，改善app平台系统的性能，提升用户使用体验；4、有解决高并发、大用户量的能力，能快速发现并解决软件缺陷和问题；5、app中间件的设计和研发；6、负责APP后端应用规划及架构设计，能够出具完善的应用实施解决方案，包括：系统架构设计、接口规范制定、技术文档编写等；7、根据产品需求，进行APP及网站的后端开发；8、客户端单元测试用例编写和产品文档编写的知识沉淀，对产品的技术架构、后端开发的流程、规范等负责。岗位要求：1、本科或以上学历，3年以上互联网JAVA后台开发经验；2、精通java，熟练掌握java网络编程，熟练运用开源软件包（spring/hibernate/struts2）；3、熟悉互联网开发模式，清晰理解缓存，缓存设计和模式,熟悉memcache、redis等，熟悉c、c++等者优先；4、熟练掌握sql语句，熟练使用数据库（oracle、mysql）；5、熟练使用eclipse/maven/ant/svn等软件开发工具；6、熟悉html/javascript/css/ajax 等页面技术；7、精通tcp/ip、http等网络协议，熟悉socket网络编程，有用java做大访问量高压力网络应用的经验；8、熟悉linux/nginx，熟练配置维护apache、tomcat,等应用服务器，掌握shell/python等系统脚本工具；9、移动APP和电商行业开发经验优先。",网络开发工程师（中高级）
4500-5999/月,广州联图电子科技有限公司,1、负责服务器的系统、应用运维工作，包括应用配置管理、系统发布、系统监控、系统升级、系统安全、性能优化等工作；,运维工程师
8000-15000/月,广州市玄武无线科技股份有限公司,岗位职责：1、根据公司、部门要求完成日常的运维工作；2、根据部门流程要求完成相应的日常预警工作；3、根据部门要求完成日常值班要求；4、响应三方部门的业务查询请求；5、配合三方部门进行服务调整、业务调整工作；6、配合技术进行平台升级及调整工作；7、根据公司业务方向进行现有平台的运维优化工作。任职要求：1、本科学历（统招），2年以上中大型企业实际运维工作经验；2、深入理解Linux、windows系统，熟悉 Windows/Linux操作系统常用命令；3、对Nginx、Apache、IIS、Tomcat、MySQL等有一定的维护经验；4、熟悉shell编程，熟悉Python、Ruby、Perl、php等一门动态语言；5、熟悉Cacti等监控工具的使用及配置。,运维工程师
15000-19999/月,世纪龙信息网络有限责任公司,一、岗位职责1、流量网关SOCKS5代理功能设计、开发、测试、部署和维护；2、流量网关HTTP代理功能设计、开发、测试、部署和维护；3、流量网关客户端底层网络相关功能调研、设计、开发、测试、部署和维护。二、岗位要求1、精通Linux C编程，熟悉常用的数据结构和算法；2、熟悉TCP/IP网络编程、进程间通信和多线程开发；3、熟悉SOCKS5代理和HTTP代理原理，有TCP、UDP或HTTP协议分析经验者优先；4、掌握至少一种脚本语言（Shell、Lua或者Python）；5、熟悉常见开源软件，如nginx，redis等。,Linux C高级研发工程师
8000-9999/月,广州鼎梵数码科技有限公司,岗位职责：1、保障音乐平台生产系统的高效稳定运行，负责监控系统、数据收集和数据分析等系统运维工作；2、反馈系统运行数据给开发团队，提出相应的优化意见。任职资格：1、计算机及相关专业本科以上学历；2、三年以上运维经验，一年以上的大中型网站运维经验优先；3、熟练Linux、apache、Nginx、Tomcat、squid、memcached等常用互联网基础服务的配置和优化；4、熟练MySQL数据库的管理和维护，有数据库优化经验优先；5、至少熟练掌握shell/python/perl 三种语言中的一种，有java开发经验尤佳；6、了解网络原理和存储技术，熟悉网络相关配置；7、具有一定的英文阅读能力；8、有较强的沟通及协调能力，学习能力强，做事沉稳细致，具有良好的文档编写和文字表达能力。,高级运维工程师
20-30万/年,科大讯飞股份有限公司,岗位职责:任职资格:1、支持业务上线、架构设计部署，测试环境运维；2、测试环境故障处理，分析定位原因并解决；3、分析系统瓶颈，容量评估，架构改造等工程；4、参与架构优化、容灾优化、性能优化等项目；5、负责测试环境自动化工具编写和配置，提高测试运维效率和质量。1、本科或以上学历，5年以上相关工作经验；2、深入了解Linux系统以及优化，具备Linux下编程经验，熟练使用grep、awk、sed等系统工具，擅长(shell/perl/python)脚本语言编程，实现自动化运维；3、熟悉主流开源软件(Nginx/Tomcat/Nodejs)的配置及调优；4、深入理解网站高可用性架构：lvs/Haproxy/F5/Twemproxy，以及Nosql相关（Memcache/Redis）等；5、对技术文档编写规范有一定了解，有大、中型项目维护实战经验者优先；6、良好的沟通和语言表达能力，逻辑清晰，学习能力强，有自我激励能力，乐于承担工作压力，责任心强。,华南公司-服务器研发经理-广州
8000-9999/月,广东思埠集团有限公司,"工作职责：1、负责公司Linux服务器及应用环境快速部署、调试、迁移、维护；2、分析、优化服务器操作系统、优化、提高应用环境的速度、性能；3、确保LINUX平台上相关数据的传输，备份，系统恢复等正常运行；4、维护公司线上业务系统稳定运行，收集和分析系统性能指标，定期对提高系统可用性提出建议。5、参与上线发布业务系统代码，配合各方面测试；6、负责日志分析、挖掘问题隐患、配合制作相关预案；岗位要求：1,精通linux操作系统，对系统性能相关问题有较深刻理解,对负载均衡及高可用有一定了解；2,熟悉常用服务配置，如ftp、nfs、samba、rsync等；2,熟悉linux下常用的B/S结构软件apache nginx mysql lvs php tomcat 等的使用与调优配置；3,掌握mysql关系型数据库原理，有数据库维护经验；4,熟悉SHELL/perl/python任一一种编程语言；5,责任感强、有较强的逻辑思维能力、沟通能力,有较强的项目管理及推动力；6,有良好的问题分析和解决能力、团队协作精神；7,有优秀的服务意识，较强抗压能力，勇于面对挑战；备注：此职位为思埠集团旗下子公司“广州思埠网络开发有限公司”招聘。",Linux运维工程师
6000-12000/月,广东全乐网络科技有限公司,"职位要求:1、管理、维护网站部服务器及应用系统；2、研究、优化网站系统架构、提升系统服务性能。任职资格:1、熟练使用Linux/Windows2008R2操作系统,3年以上linux/Windows平台使用经验。2、熟悉linux下LNMP环境部署安装、管理及优化。熟悉Windows下IIS的配置、管理及优化。3、熟悉tomcat，Nginx反向代理部署。熟悉网站CDN加速度。4、熟悉Mysql与SQLServer2012数据库软件的安装、配置、管理及优化。5、熟练掌握perl、shell、python之一的脚本编程。6、熟悉常见Web系统架构,有过负载均衡系统架构经验，并具有很强的故障排查和解决问题的能力。7、工作认真细致、敬业，能承受较大的工作压力。8、良好的英文阅读能力。",运维工程师
15000-19999/月,广州金聚网络科技有限公司,"职责：负责Web和App项目的服务端的架构调研、设计和开发；2.设计、开发并改进互联网产品后台服务；3.快速原型开发，快速迭代并迅速投入产品 ；4.参与项目重点、难点模块的研发工作，结合业务的特点，提供面向业务的整体优化方案；5.分析后台统计数据，不断提升产品体验 ；要求：计算机或相关专业本科以上学历，3年或以上PHP相关开发经验；2.精通PHP及主流开发框架（如 Zend、Yii、ThinkPHP 等），精通面向对象开发；3.熟悉HTML/CSS/JavaScript/Ajax/JQuery/Html5等相关技术；4.熟悉Linux环境下开发，熟练掌握 Apache/Nginx 的配置和使用；5.优秀的数据库设计和优化能力，至少精通一种数据库应用，精通Mysql数据库应用者优先；6.精通主流的NoSQL技术（如 Memcached、Redis、MongoDB等），并能熟练使用于项目中；7.数据结构、算法分析功底扎实，学习能力强，有较强的架构能力及优秀的逻辑思维能力；8.沟通交流能力强，乐于分享，良好的团队合作精神；9.精通C，C++,Java,Python者优先考虑。",高级PHP开发工程师
6000-15000/月,广州食为天信息技术有限公司,岗位职责1、负责公司软件产品、互联网平台开发工作，确保各个程序、功能模块、web程序稳定高效运行。2、负责基于公司软件产品、互联网平台功能调研与评测，确保开发框架及功能的稳定及可扩展性。3、基于产品稳定性与功能实习的基础上，为产品需求、策划、运维提供技术和解决方案，配合测试人员修改相应的程序。4、完成直接上级临时调配的项目性工作。任职资格1、计算机软件类专业，大学专科以上学历，具有扎实的理论基础知识。2、精通互联网开发模式，清晰理解缓存，缓存设计和设计模式。3、精通Java Web开发，2年以上Java开发经验，熟练应用Java工具开发网站功能，掌握框架技能。4、熟悉 Html/Javascript/CSS 等页面技术。5、熟悉Weblogic，WebSphare，Tomcat等主流应用服务器，至少精通一种。。6、熟悉 Http、TCP/IP 等网络协议。7、熟练掌握 SQL 语句，熟练使用 MySQL 数据库，懂基本的数据优化工作。8、熟悉 Linux/Nginx 及其管理命令，掌握 Lua/Shell/Python/Perl 等脚本编程优先。9、具有良好的编码习惯，注重代码的复用，关心系统的可维护性和健壮性10、思维清晰，人品正直诚实，自学能力强，能够独立承受工作压力，愿与公司共同成长。,Java软件开发工程师
10000-14999/月,广州支点网络科技股份有限公司,【职位描述】1、	负责云平台的7x24小时稳定运行，并进行前瞻性规划；2、	负责公司机房所有系统安装、维护；3、	负责搭建web系统测试和开发环境；积累并规范化系统运维的***实践并文档化。【岗位职责及工作任务】1、大专学历以上，计算机及相关专业，两年以上大型网站或IT系统运维经验；2、具有坚实的计算机基础知识，熟悉操作系统、数据库技术，具有一定的软件编程经验；3、熟悉Unix/Linux及Windows操作系统，精通常用应用（Apache、Tomcat、Nginx、memcached、SVN、DNS等）；4、熟悉操作ped shell、python之一的脚本编辑；5、熟悉常见的Web架构。【待遇福利】待遇福利：5天7小时工作制(上午9:00至12:00，下午：14:00至18:00）、周末双休、五险一金、绩效奖金、年终奖、期权（长期）、每日公司零食、每周羽毛球运动、员工生日蛋糕、节日礼品、开门利是、法定假期【交通提示】地铁：地铁六号线长湴站C出口，一出来左手边便利店处有个楼梯上斜坡，斜坡上面就是天源广场，找到“锦和味道”酒店，沿着“锦和味道”酒店前的大道一直往里面走，走到尽头就会看到E1栋。 （公司距离地铁步行四分钟）,高级系统管理员
10000-14999/月,富力地产集团,1、本科以上学历，2年以上工作经验熟悉Linux系统，包括安装、配置和维护；2、熟悉主流开源产品的应用和优化，如nginx、Lighttpd、Mysql、Squid 等；3、熟悉系统硬件，如主机板卡、磁盘阵列等；4、具备脚本编程能力，如Shell/Python；5、熟悉系统安全及系统性能优化；6、高度的工作责任心、工作主动，细致。,系统管理员
8000-9999/月,武汉软帝信息科技有限责任公司,1、负责核心代码与组件编写、项目代码审查与确认，共享重用代码库开发；2、负责东风日产电商平台、微信的web/wap应用设计及开发；3、负责系统性能优化和技术攻关；4、负责开发项目需求分析、组织、管理、维护及开发。任职要求：1、半年以上工作经验，有实际开发经验者优先；2、精通java/php/pyhon中至少一种编程语言。java领域熟悉spring、struts、hibernate/mybatis等java技术框架；pyhon领域熟悉Djiango、jinjia2等技术框架；php领域熟悉ci、thinkphp等技术框架；3、熟悉sql语言，能编写复杂sql语句，精通mysql；4、熟悉WEB前端开发以及有Javascript、Bootstrap开发经验者从优；5、熟悉常用的web服务器比如tomcat、apache、nginx等，有大并发、大压力系统开发经验者优先；6、具备较强的学习、组织协调及人际沟通能力；7、热爱电商行业，吃苦耐劳，能承受工作压力。,pyhon工程师
15000-19999/月,广州百田信息科技有限公司,1.负责运维平台设计及开发，实现运维自动化，提高运维效率；2.与运维团队合作，收集与理解需求，提供解决方案，改善运维流程；3.积累并规范化系统运维开发的***实践并文档化。职位要求：1.本科以上学历，计算机相关专业；2.两年以上运维相关、系统开发等工作经验，熟悉运维流程，能够独立完成自动化运维平台的开发，如监控、部署、配置等；3.熟悉Linux以及主要Unix系统，了解网络基本技术、熟悉TCP/IP协议工作原理；4.熟练掌握Python语言，熟悉Shell、Perl、PHP其中一种脚本语言；5.熟悉Web相关技术，包括apache/nginx/tomcat等应用的安装、部署、配置和优化；6.良好的编程习惯并能推动代码规范化；7.有较强的沟通协调能力，工作认真细致，有强烈的负责心，良好的团队合作精神，积极主动的工作态度，能独立解决线上问题。,运维开发工程师
10000+ /月,广州易活生物科技有限公司,岗位职责：负责公司Amazon云系统维护任职要求：1、熟悉AWS，包括但不限于EC2、Cloudformation、S3、Auto Scale、ELB；2、熟悉LVM Volumes的配置和调优；3、熟悉基于基于内核和网络的性能、稳定性的优化；4、熟悉Bash、Perl之一脚本语言，Python优先；5、了解Bind9、DNS基础；6、了解linux生态系统；7、熟悉Nginx、Apache WEB服务器技术；8、了解网络技术基础，尤其是TCP/IP;9、熟悉Puppet或类似配置管理工具。加分项：1、熟悉Redis和MongoDB；2、可阅读Node.js；,系统工程师
6000-7999/月,广州凡科互联网科技股份有限公司,服务器运维开发工程师（月薪：6-8K，年薪9-12W）岗位描述：1、负责中国最大的自助建站系统的后端服务器的维护与网络架构调整升级。2、负责跟进处理用户反馈的网站线路问题及自动化工具的编写。3、负责跟进产品上线或者突发事件时产生问题的紧急处理。任职要求：1、熟悉linux服务器常用命令，熟悉python或者shell脚本语言编写。2、熟悉搭建和配置nginx、mysql等服务器，了解这些服务器的高可用配置。3、熟悉TCP/IP协议，会使用工具进行排错。4、熟悉配置思科交换机等网络设备，有CCNA证书者优先。5、具备高度责任心、有安全意识、善于学习、有良好心态、不急不躁。员工福利：1、双休、法定节假日及福利，享有婚假、产假、陪产假及带薪年假；2、入职即购买六险一金、定期培训、完善的晋升机制、年终奖及每年享有两次调薪机会；3、年度体检、年度旅游、每周有足球、篮球、羽毛球体育活动，丰富员工的业余生活。4、员工生日礼金、员工周年礼物，员工结婚、生育礼金，零食任吃、员工活动金。,服务器运维开发工程师
10000-14999/月,广州七乐康药业连锁有限公司,工作职责：1、  负责公司服务器、网络的日常维护与管理；2、  为公司服务器及网络系统制定安全策略，规划并实施服务器监控管理方案；3、  订立并执行服务器及网络管理规范及故障处理流程；任职要求：1、  熟悉Linux系统及网络知识，对网络安全防范有一定经验，2年以上工作经验2、  能熟练进行Shell编程，并熟悉Perl、Ruby、Python、PHP等语言中的至少一种；3、  精通MySQL数据库的优化配置及分布式部署方案，精通Nginx优化配置；4、  有Web服务分布式系统架构的安装配置经验；5、  有服务器、系统、应用的远程自动化部署、监控、管理的经验；具有良好规范的文档管理习惯，有良好的沟通与团队合作精神，能适应较大的工作压力。,运维工程师/系统工程师
10000-14999/月,广州创世跬科金融信息服务有限公司,"1.熟悉Unix、Linux系统管理、有大规模web集群、数据库集群、查询应用集群部署经验；2.熟悉linux工作原理、Kernel优化、精通Nginx/Iptables/LVS/GIT，了解Redis/Mongodb；3.精通shell，能够通过编写shell脚本迅速解决工作中遇到的问题,熟悉Python或其他编程语言有加分4.熟悉数据库工作原理、熟悉sql语言、熟悉DB底层存储架构及不同存储引擎之间的应用；5.有MySQL数据库部署和维护经验者优先；6.有hadoop集群环境的架构、部署和维护维护经验者优先；7.有大规模数据量系统运维、调优经验者优先；8.4年以上运维工作经验。",运维主管
8000-15000/月,广州财略金融信息科技有限公司,工作职责:1. 负责开发、优化、改进运维支持系统，并保证其安全高效稳定的运行；2. 负责运营支撑平台、运维自动化平台开发；3. 负责带领运维团队，保证系统的总体稳定。工作要求:1. 熟悉Unix/Linux操作系统、Bash；2. 具备1年以上开发经验，至少熟悉1种开发语言：Python、Perl、Node.JS；3. 具有良好的学习能力、沟通能力、服务理念和合作精神；4. 强烈的责任心与主动性，对所负责工作有owner意识，并能自我驱动成长；5. 熟悉监控系统nagios、nmon等监控系统应用优先；6. 熟悉 HAProxy/ Nginx/MongoDB/Iptables等配置，具有独立搭建平台和管理维护的能力优先；7. 有运维自动化、监控系统、发布系统、运营支撑系统等开发经验者优先；,Linux 运维高级工程师
8000-13000/月,广州玖贰网络科技有限公司,岗位职责：1、负责公司服务器的规划，监控，数据备份，日志分析，故障排除和调优等工作2、负责公司服务器集群搭建与维护3、负责公司服务器硬件，交换机，的日常维护，公司内部部门相关设备的维护4、协助业务部门完成公司内部关键硬件及设备的调整和优化工作5、协助业务部门完善运维文档任职资格：1、计算机或通信技术相关专业大专以上学历，三年或以上相关工作经验2、两年或以上Windows系统维护经验，熟悉Windows类操作系统的维护3、精通Linux操作系统，具备良好的 Shell/Perl/Python 其中一种编程能力，善于使用脚本来完成系统日常运维工作和提升工作效率4、熟悉MSSQL/Apache/Tomcat/MySQL/Nginx/mogoDb/memcached等配置，具有独立搭建平台和管理维护的能力5、熟悉了解HP、DELL、IBM服务器者优先6、熟悉内部通信系统搭建、熟悉SVN代码管理软件等,运维工程师
6000-12000/月,广州市保伦电子有限公司,"岗位职责：1.负责基于Linux平台建立技术上的服务器运维规范；2.负责网站应用的运维、管理、部署；3.与研发团队沟通交流运维技术，使产品的运维更加稳定；各类故障和事务的应急响应和技术支持。岗位要求:1.系统：熟悉Linux系统, 包括操作系统原理, 常用系统命令, 系统服务。2.应用服务器：熟悉Nginx/tomcat/Redis/mycat等主流Linux平台应用服务器的配置与调优工作。3.高负载：了解负载均衡与高负载硬件/软件。了解硬件F5或A10的；熟练掌握软件LVS、Nginx+keepalive等负载均衡的配置、部署。4.脚本：能够利用shell或python来完成日常系统运维工作5.硬件：熟悉IP-CAN等存储服务器，会配置机房硬件方案6.热爱系统运维工作，能适应一定压力但同时又充满机遇的工作环境。7、经验要求:  2年工作经验8、其它要求:  有大型网站项目部署经验优先考虑、有数据中心机房建设方案优先考虑",IDC运维工程师
10000-14999/月,广州安望信息科技有限公司,"岗位职责：--负责系统的监控方案、容灾方案、自动化运维方案的制定和实施；--负责服务器、存储和网络方面的技术文档手册的编写；--根据业务需求，对资源进行合理规划和管理；招聘要求：--大专以上学历，2年以上运维工作经验；--熟悉服务器配置，熟悉服务监控平台架构及参数；--熟悉linux平台的管理和优化,擅长python/shell等脚本语言，可以实现自动化运维；--熟悉nginx、lvs、haproxy、redis、tomcat的配置及调优--熟悉APP应用网络架构规划设计和内容备份，发布机制，熟悉网络监控系统；--熟悉服务器和存储系统的选型、搭建、配置、监控、性能优化和维护；--熟悉路由器、交换机、负载均衡等网络设备，具有网络维护和排障能力；--具有防火墙、入侵防御等网络安全系统的应用经验；--了解高并发、大容量系统的业务知识及解决方案，有大、中型网站维护经验优先。",运维工程师
15000-19999/月,广州维猎网络技术有限公司,"工作职责：1.   负责公司PHP相关产品或项目的技术需求的整理和分析；2.   负责确定项目或产品的技术架构设计和整体技术路线，研究引入新的技术、方法和编程思想；3.   负责系统开发前期的技术研究探索，解决系统开发中的技术难题；4.   负责项目质量跟踪，建立和维护代码质量标准以及bug管理，保证代码的执行效率；职位要求：1.   本科及以上学历，计算机相关专业 4年以上Web开发经验；3年以上PHP专职开发经验。2.   熟悉LINUX，NGINX，MYSQL，PHP（LNMP）服务器环境搭建及设置；3.   熟悉MySQL，及其性能优化，能独立设计高负荷的数据结构，熟悉memcached , redis等缓存的特性，熟悉rabbitMq优先4.   熟练掌握shell、Python其中至少一种脚本语优先5.   熟悉PHP主流框架及其工作原理如thinkphp，swoole，YII等6.   熟悉面向对象的分析和设计技术，了解单元测试，静态检查实现机制。有成功案例优先。7.   熟悉NGINX，DB，CACHE，分布式解决方案，有大流量网站（日PV100万以上）优化解决方案8.   工作认真负责，学习能力强，喜欢在技术领域内钻研，能够快速定位和解决系统中的性能方面问题9.   具备良好的团队合作精神，能融入多功能团队并与其他同事进行良好的沟通及合作，具备独立分析和解决问题的能力10.  至少在两个项目中承担过核心开发工作，可以带团队完成项目,大公司工作经历背景优先考虑。",高级php工程师
8000-15000/月,欢聚时代（多玩YY）,岗位职责:任职资格:1.负责线上业务的运维工作，包括前期准备、发布部署、扩容、性能分析、故障处理等；2.及时响应并快速定位故障，保障线上业务 7×24稳定运行；3.及时响应研发的各种运维需求，提升业务运营质量；1.本科学历，2年以上工作经验，运维相关岗位1年以上工作经验；2.熟悉Linux系统管理维护，熟悉HTTP协议、TCP/IP网络协议；3.熟悉Nginx、tomcat、PHP、Memcached、Redis、Mysql等开源软件；4.熟悉shell、python、PHP中一种以上脚本语言；5.能够熟练阅读英文技术文档；6.工作细致踏实，有较强的沟通能力、团队协作能力、执行能力、抗压能力；7.有大型互联网运维工作经验优先，熟悉 ITIL 优先。,运维工程师-微会
4500-5999/月,魔橙互联（北京）科技有限公司广州...,"实习待遇：3.5K—4.5K    正式员工：5K—6.5K工作职责：1、 服务器搭建，系统更新发布，架构调整；2、 系统备份策略管理以及容灾演练恢复方案管理；3、 windows/linux服务器性能调优，容量管理，负载均衡建设；4、 数据后台的开发与管理；5、 自动化运维脚本编写；6、 系统故障问题分析，追踪。职位要求：1、 计算机或相关专业本科以上学历；2、 精通Java开发，扎实的编程基础知识，良好的编码习惯；拥有J2EE项目开发经验优先；3、 具有windows/linux系统管理经验,熟悉服务器的搭建和维护；4、 熟悉nginx,tomcat等服务的部署和优化；5、 熟练使用一门脚本语言以上,如shell, per, python等；6、 为运营同事提供数据支持；7、 良好的沟通学习能力，责任心强，作风踏实，性格开朗，优秀的服务意识和解决问题的能力。",（2016校园招聘）-运维工程师（java开发岗）
6000-10000/月,广东圆邦酒业股份有限公司,"职位描述1、支持业务上线、架构设计部署，业务系统运维；2、负责大型故障处理，分析定位原因并解决；3、分析系统瓶颈，容量评估，完成扩容、架构改造等工程；4、参与架构优化、容灾优化、性能优化等项目；5、负责生产环境自动化工具编写，提高运维效率和质量。任职资格：1、专科以上学历，深入了解Linux系统以及优化，具备Linux下编程经验，熟练使用grep、awk、sed等系统工具，擅长(shell/perl/python)脚本语言编程，实现自动化运维；2、熟悉主流开源软件(Nginx/Tomcat/php-fpm/Nodejs)的配置及调优；3、了解MySQL可用性架构；4、了解运维高容量、大流量、大并发Web系统的业务知识以及解决方案；有大、中型网站维护实战经验者优先；5、深入理解网站高可用性架构：lvs/Haproxy/F5/Twemproxy，以及Nosql相关（Memcache/Redis）等；6、对DNS 体系/CDN原理有一定的了解；7、对技术文档编写规范有一定了解，能阅读英文技术文档；8、良好的沟通和语言表达能力，逻辑清晰，学习能力强,有自我激励能力，乐于承担工作压力，责任心强。福利待遇:1、基本工资：提供具有竞争力的薪酬、年度绩效评估和薪酬调整。2、其他奖金：全勤奖、年终奖、工龄奖等。3、五险一金：社保五险及住房公积金一应俱全。4、健康关怀：全员免费享有每年一次的全面专业体检。5、员工活动：丰富的文体活动、生日会、外出旅行等。6、其他福利：节日礼金、节日活动奖品；下午茶，咖啡奶茶，水果零食等。交通路线:公司地址：广州市海珠区新港中路1088号中洲交易中心19楼地铁琶洲站D出口出步行8分钟即可",运维工程师
5000-10000/月,上海哇麦信息技术有限公司广州分公司,"工作职责：1、配置游戏运行环境，安装部署游戏；2、游戏服务器的规划、监控，数据备份，日志分析，故障排除，性能调优等工作；3、研究运维相关技术，根据系统需求制定运维技术方案；4、研究系统架构、提高系统的健康性，参与运维流程制定、保证高效响应；5、游戏服务器与客户端的维护、更新和升级，做好数据库冗灾准备；职位要求：1、专科及以上学历，计算机相关专业,一年工作经验以上；2、熟悉Linux/Unix操作系统的维护及调优；3、熟悉Nginx+MySQL+PHP等服务的安装、配置、维护、调优、排错等；4、熟悉Shell编程，熟悉PHP或Python语言的优先考虑；5、熟悉zabbix，nagios监控工具等，熟悉iptables的配置；6、较强的学习能力，热爱系统管理工作，责任心强，对系统安全，入侵检测等有一定了解，能根据服务器的情况制定相应安全措施。",运维工程师
8-10万/年,广州菲音信息科技有限公司,岗位职责：1.负责定期检查公司的linux服务器和windows工作站的系统安全与网络安全；2.负责公司内外网的业务计算机网络的安全，作防攻击以及防渗透的整体方案规划；3.定期做新员工计算机系统与网络的安全信息培训。岗位要求：1.计算机应用、计算机网络、通信、信息安全等相关专业本科学历，一年以上网络安全领域工作经验；2.精通网络安全技术：包括端口、服务漏洞扫描、程序漏洞分析检测、权限管理、入侵和攻击分析追踪、网站渗透、病毒木马防范等；3.熟悉sql注入原理和手工检测、熟悉内存缓冲区溢出原理和防范措施、熟悉信息存储和传输安全、熟悉数据包结构、熟悉ddos攻击类型和原理有一定的ddos攻防经验，熟悉nginx安全设置、熟悉iptables等系统安全设置；4.熟悉linux系统，熟悉php/shell/python/ruby 等至少一种语言；5.了解主流网络安全产品（如firewall、ids、scanner等）的配置及使用；6.善于表达沟通，诚实守信，责任心强，讲求效率，具有良好的团队协作精神。,网络安全运维工程师
8000-9999/月,广州暴雨网络技术有限公司,岗位职责:工作描述 ：1、服务器的规划、监控，数据备份，日志分析，故障排除，性能调优等工作；2、研究系统架构、提高系统的健康性，参与运维流程制定、保证高效响应。职位要求 ：1、熟悉Linux操作系统的维护；2、熟悉Nginx+MySQL配置、使用；3、熟悉Cacti，Nagios等监控软件的使用；4、了解Shell编程、熟悉Perl、Python等脚本语言尤佳；5、有较强的学习能力，热爱系统管理工作，有高度的责任心，喜欢钻研系统管理相关技术；6、对系统安全，入侵检测等有一定了解，能根据服务器的情况制定相应安全措施；7、具有视频直播运维经验者优先。,系统运维工程师
6000-7999/月,广州市金宏利投资集团有限公司,岗位职责：1.负责网站前后台业务模块，移动接口设计，维护、开发及测试工作；2.根据主管部门要求对现有项目进行修改，对现有的开源系统进行二次开发；3.独立分析排查应用系统，数据库的故障；4.与运维人员高度协作，完成系统设计及优化工作；5.能够独立完成项目设计，开发和文档编写；6.主导提高网站性能，安全性，可靠。岗位需求：1.大专以上学历，3年以上工作经验，有电商网站/平台，微信接口开发工作经验者优先；2.精通Linux系统 或 Windows服务器系统，能独立部署环境及项目，对代码要求严谨；3.精通PHP开发 或 C#开发语言和ASP.NET框架，具备B/S系统开发经验，熟练掌握面向对象编程思想及方法;4.能独立完成服务器端性能优化，故障排错等；5.熟练掌握MYSQL，对SQL性能及安全有深入研究；6.熟悉Nginx、PHP-FPM、LVS/Haproxy配置和优化；7.熟悉HTTP 协议，HTML/DIV+CSS/jQuery+Ajax 等 Web 开发相关技术；8.至少熟悉一门的脚本语言(Shell、Python、Perl）；9.具备良好的沟通能力和理解能力，诚实、上进、踏实、好学，具有良好的团队合作精神；10.可承受一定的工作压力并在指定的时间内完成高质量的程序。☆诚邀你带着梦想与我们一起把幸福的味道传遍世界的每个角落☆,高级软件工程师
