hospitalId,hosName,bigDepartmentSn,hosDeptId,hosGuid,deptName
2004,广东省中医院总院,78,7129482,574698F3745940C78D39FF782E46240D,肝硬化专科
2004,广东省中医院总院,78,7129467,574698F3745940C78D39FF782E46240D,小儿神经专科
2004,广东省中医院总院,78,7129473,574698F3745940C78D39FF782E46240D,盆腔炎症专科
2004,广东省中医院总院,78,7129483,574698F3745940C78D39FF782E46240D,肿瘤专科
2004,广东省中医院总院,78,7129474,574698F3745940C78D39FF782E46240D,代谢病专科
2004,广东省中医院总院,78,7129468,574698F3745940C78D39FF782E46240D,慢性阻塞性肺气肿专科
2004,广东省中医院总院,78,7129484,574698F3745940C78D39FF782E46240D,肝病专科
2144,广东省中医院大学城分院,54,7097332,608C6D4F6AE843AF9764B5E26633153E,大学城五楼健康调养
2144,广东省中医院大学城分院,78,7130076,608C6D4F6AE843AF9764B5E26633153E,大学城五楼乳腺门诊
2144,广东省中医院大学城分院,78,7130208,608C6D4F6AE843AF9764B5E26633153E,乳腺专科
2144,广东省中医院大学城分院,78,7130218,608C6D4F6AE843AF9764B5E26633153E,血液专科
2144,广东省中医院大学城分院,78,7130219,608C6D4F6AE843AF9764B5E26633153E,消化专科
2144,广东省中医院大学城分院,78,7130236,608C6D4F6AE843AF9764B5E26633153E,痤疮专科
2144,广东省中医院大学城分院,78,7130237,608C6D4F6AE843AF9764B5E26633153E,肾病专科
2144,广东省中医院大学城分院,78,7130229,608C6D4F6AE843AF9764B5E26633153E,脱发专科
2144,广东省中医院大学城分院,78,7130240,608C6D4F6AE843AF9764B5E26633153E,内分泌专科
2144,广东省中医院大学城分院,78,7130252,608C6D4F6AE843AF9764B5E26633153E,呼吸专科
2144,广东省中医院大学城分院,78,7130244,608C6D4F6AE843AF9764B5E26633153E,神经内科
2144,广东省中医院大学城分院,78,7130249,608C6D4F6AE843AF9764B5E26633153E,疼痛专科
2144,广东省中医院大学城分院,78,7130274,608C6D4F6AE843AF9764B5E26633153E,耳聋耳鸣专科
2144,广东省中医院大学城分院,78,7130264,608C6D4F6AE843AF9764B5E26633153E,泌尿专科
2144,广东省中医院大学城分院,78,7130265,608C6D4F6AE843AF9764B5E26633153E,生殖专科
2144,广东省中医院大学城分院,78,7130256,608C6D4F6AE843AF9764B5E26633153E,糖尿病专科
2144,广东省中医院大学城分院,78,7130257,608C6D4F6AE843AF9764B5E26633153E,心理睡眠专科
2144,广东省中医院大学城分院,78,7130276,608C6D4F6AE843AF9764B5E26633153E,冠心病专科
2004,广东省中医院总院,78,7129469,574698F3745940C78D39FF782E46240D,乳腺情志疏导专科
2004,广东省中医院总院,78,7129460,574698F3745940C78D39FF782E46240D,强直性脊柱炎专科
2004,广东省中医院总院,78,7129476,574698F3745940C78D39FF782E46240D,胃肠外科
2004,广东省中医院总院,78,7129477,574698F3745940C78D39FF782E46240D,心血管专科
2004,广东省中医院总院,78,7129486,574698F3745940C78D39FF782E46240D,镶牙专科
2004,广东省中医院总院,78,7129492,574698F3745940C78D39FF782E46240D,脑病专科
2004,广东省中医院总院,78,7129504,574698F3745940C78D39FF782E46240D,腹透专科
2004,广东省中医院总院,78,7129511,574698F3745940C78D39FF782E46240D,胃食管反流病专科
2004,广东省中医院总院,78,7129489,574698F3745940C78D39FF782E46240D,运动创伤学专科
2004,广东省中医院总院,78,7129495,574698F3745940C78D39FF782E46240D,银屑病专科
2004,广东省中医院总院,78,7129513,574698F3745940C78D39FF782E46240D,创伤骨科
2004,广东省中医院总院,78,7129507,574698F3745940C78D39FF782E46240D,足踝外科
2004,广东省中医院总院,78,7129498,574698F3745940C78D39FF782E46240D,胆胰专科
2144,广东省中医院大学城分院,78,7130258,608C6D4F6AE843AF9764B5E26633153E,妇科肿瘤专科
2144,广东省中医院大学城分院,78,7130267,608C6D4F6AE843AF9764B5E26633153E,心胸外科
2144,广东省中医院大学城分院,78,7130278,608C6D4F6AE843AF9764B5E26633153E,减肥专科
2144,广东省中医院大学城分院,78,7130280,608C6D4F6AE843AF9764B5E26633153E,面瘫专科
2144,广东省中医院大学城分院,78,7130270,608C6D4F6AE843AF9764B5E26633153E,血管病专科
2144,广东省中医院大学城分院,78,7130291,608C6D4F6AE843AF9764B5E26633153E,颅脑外伤专科
2144,广东省中医院大学城分院,78,7130283,608C6D4F6AE843AF9764B5E26633153E,慢性疲劳综合症
2144,广东省中医院大学城分院,78,7130292,608C6D4F6AE843AF9764B5E26633153E,咳嗽专科
2144,广东省中医院大学城分院,78,7130301,608C6D4F6AE843AF9764B5E26633153E,骨关节专科
2144,广东省中医院大学城分院,78,7130284,608C6D4F6AE843AF9764B5E26633153E,骨质疏松专科
2144,广东省中医院大学城分院,78,7130312,608C6D4F6AE843AF9764B5E26633153E,腰腿痛专科
2144,广东省中医院大学城分院,78,7130294,608C6D4F6AE843AF9764B5E26633153E,性病专科
2144,广东省中医院大学城分院,78,7130286,608C6D4F6AE843AF9764B5E26633153E,红斑狼疮专科
2144,广东省中医院大学城分院,78,7130295,608C6D4F6AE843AF9764B5E26633153E,湿疹专科
2144,广东省中医院大学城分院,78,7130287,608C6D4F6AE843AF9764B5E26633153E,肛瘘专科
2144,广东省中医院大学城分院,78,7130314,608C6D4F6AE843AF9764B5E26633153E,便秘专科
2144,广东省中医院大学城分院,78,7130288,608C6D4F6AE843AF9764B5E26633153E,更年期综合专科
2004,广东省中医院总院,78,7129508,574698F3745940C78D39FF782E46240D,脊柱微创专科
2004,广东省中医院总院,78,7129514,574698F3745940C78D39FF782E46240D,儿童营养专科
2004,广东省中医院总院,78,7129523,574698F3745940C78D39FF782E46240D,北区二楼言语吞咽诊疗
2004,广东省中医院总院,78,7129522,574698F3745940C78D39FF782E46240D,伤口、造口门诊
2004,广东省中医院总院,78,7129499,574698F3745940C78D39FF782E46240D,清宫正骨特色门诊
2004,广东省中医院总院,78,7129509,574698F3745940C78D39FF782E46240D,牙种植专科
2004,广东省中医院总院,78,7129510,574698F3745940C78D39FF782E46240D,言语吞咽障碍专科
2004,广东省中医院总院,78,7129515,574698F3745940C78D39FF782E46240D,岭南甄氏杂病流派
2004,广东省中医院总院,78,7129525,574698F3745940C78D39FF782E46240D,核医学专科
2004,广东省中医院总院,78,7129541,574698F3745940C78D39FF782E46240D,关节镜专科
2144,广东省中医院大学城分院,78,7130315,608C6D4F6AE843AF9764B5E26633153E,鼻炎专科
2144,广东省中医院大学城分院,78,7130297,608C6D4F6AE843AF9764B5E26633153E,近视专科
2144,广东省中医院大学城分院,78,7130316,608C6D4F6AE843AF9764B5E26633153E,白内障专科
2144,广东省中医院大学城分院,78,7130317,608C6D4F6AE843AF9764B5E26633153E,眼底病专科
2144,广东省中医院大学城分院,78,7130289,608C6D4F6AE843AF9764B5E26633153E,心律失常专科
2144,广东省中医院大学城分院,78,7130304,608C6D4F6AE843AF9764B5E26633153E,高血压专科
2144,广东省中医院大学城分院,78,7130298,608C6D4F6AE843AF9764B5E26633153E,牙周病专科
2144,广东省中医院大学城分院,78,7130305,608C6D4F6AE843AF9764B5E26633153E,风湿专科
2144,广东省中医院大学城分院,78,7130319,608C6D4F6AE843AF9764B5E26633153E,肝硬化专科
2144,广东省中医院大学城分院,78,7130306,608C6D4F6AE843AF9764B5E26633153E,肿瘤专科
2004,广东省中医院总院,78,7129517,574698F3745940C78D39FF782E46240D,岑氏学术流派内科专科
2004,广东省中医院总院,78,7129533,574698F3745940C78D39FF782E46240D,小儿骨科
2004,广东省中医院总院,78,7129526,574698F3745940C78D39FF782E46240D,岭南扶阳流派
2004,广东省中医院总院,78,7129518,574698F3745940C78D39FF782E46240D,岭南邓氏内科学术流派
2004,广东省中医院总院,78,7129527,574698F3745940C78D39FF782E46240D,岭南补土流派
2004,广东省中医院总院,78,7129542,574698F3745940C78D39FF782E46240D,岭南林夏泉学术流派
2004,广东省中医院总院,78,7129534,574698F3745940C78D39FF782E46240D,肿瘤心理门诊
2004,广东省中医院总院,78,7129519,574698F3745940C78D39FF782E46240D,头颈肿瘤
2004,广东省中医院总院,78,7129535,574698F3745940C78D39FF782E46240D,胸痛中心
2004,广东省中医院总院,78,7129552,574698F3745940C78D39FF782E46240D,乳腺癌预防门诊
2004,广东省中医院总院,78,7129545,574698F3745940C78D39FF782E46240D,神经外科
2004,广东省中医院总院,78,7129530,574698F3745940C78D39FF782E46240D,康复医学专科
2004,广东省中医院总院,78,7129553,574698F3745940C78D39FF782E46240D,神经肌肉病专科
2004,广东省中医院总院,78,7129547,574698F3745940C78D39FF782E46240D,记忆障碍专科
2004,广东省中医院总院,78,7129562,574698F3745940C78D39FF782E46240D,神经肿瘤
2004,广东省中医院总院,78,7129555,574698F3745940C78D39FF782E46240D,头痛专科
2144,广东省中医院大学城分院,78,7130332,608C6D4F6AE843AF9764B5E26633153E,代谢病专科
2144,广东省中医院大学城分院,78,7130323,608C6D4F6AE843AF9764B5E26633153E,大学城五楼导管门诊
2144,广东省中医院大学城分院,78,7130333,608C6D4F6AE843AF9764B5E26633153E,导管门诊
2144,广东省中医院大学城分院,78,7130324,608C6D4F6AE843AF9764B5E26633153E,慢性阻塞性肺气肿专科
2144,广东省中医院大学城分院,78,7130310,608C6D4F6AE843AF9764B5E26633153E,肝病专科
2144,广东省中医院大学城分院,78,7130341,608C6D4F6AE843AF9764B5E26633153E,男科专科
2144,广东省中医院大学城分院,78,7130342,608C6D4F6AE843AF9764B5E26633153E,强直性脊柱炎专科
2144,广东省中医院大学城分院,78,7130351,608C6D4F6AE843AF9764B5E26633153E,心血管专科
2144,广东省中医院大学城分院,78,7130328,608C6D4F6AE843AF9764B5E26633153E,耳鼻喉专科
2144,广东省中医院大学城分院,78,7130077,608C6D4F6AE843AF9764B5E26633153E,普通骨科
2144,广东省中医院大学城分院,78,7130078,608C6D4F6AE843AF9764B5E26633153E,按摩专科
2144,广东省中医院大学城分院,78,7130335,608C6D4F6AE843AF9764B5E26633153E,理疗专科
2144,广东省中医院大学城分院,78,7130354,608C6D4F6AE843AF9764B5E26633153E,普通外科
2144,广东省中医院大学城分院,78,7130329,608C6D4F6AE843AF9764B5E26633153E,普通内科
2144,广东省中医院大学城分院,78,7130079,608C6D4F6AE843AF9764B5E26633153E,脑病专科
2144,广东省中医院大学城分院,78,7130080,608C6D4F6AE843AF9764B5E26633153E,肝胆专科
2144,广东省中医院大学城分院,78,7130361,608C6D4F6AE843AF9764B5E26633153E,创伤骨科
2004,广东省中医院总院,78,7129572,574698F3745940C78D39FF782E46240D,中风康复专科
2004,广东省中医院总院,78,7129556,574698F3745940C78D39FF782E46240D,骨关节与运动损伤康复
2004,广东省中医院总院,78,7129557,574698F3745940C78D39FF782E46240D,慢性肾衰
2004,广东省中医院总院,78,7129573,574698F3745940C78D39FF782E46240D,糖尿病肾病
2004,广东省中医院总院,78,7129574,574698F3745940C78D39FF782E46240D,肾病综合征
2004,广东省中医院总院,78,7129581,574698F3745940C78D39FF782E46240D,IgA肾病/狼疮性肾炎
2004,广东省中医院总院,78,7129559,574698F3745940C78D39FF782E46240D,代谢性疾病肾损害
2004,广东省中医院总院,78,7129560,574698F3745940C78D39FF782E46240D,大肠息肉专科
2004,广东省中医院总院,78,7129591,574698F3745940C78D39FF782E46240D,炎症性肠病专科
2004,广东省中医院总院,78,7129566,574698F3745940C78D39FF782E46240D,慢病胃病专科
2004,广东省中医院总院,78,7129582,574698F3745940C78D39FF782E46240D,心脏介入
2004,广东省中医院总院,78,7129577,574698F3745940C78D39FF782E46240D,心律失常和晕厥专科
2004,广东省中医院总院,78,7129592,574698F3745940C78D39FF782E46240D,心脏起搏电生理检测
2004,广东省中医院总院,78,7129578,574698F3745940C78D39FF782E46240D,男性不育
2004,广东省中医院总院,78,7129593,574698F3745940C78D39FF782E46240D,泌尿系肿瘤
2004,广东省中医院总院,78,7129567,574698F3745940C78D39FF782E46240D,肝胆胰外科
2004,广东省中医院总院,78,7129594,574698F3745940C78D39FF782E46240D,颈肩腿疼
2004,广东省中医院总院,78,7129568,574698F3745940C78D39FF782E46240D,运动损伤
2144,广东省中医院大学城分院,78,7130336,608C6D4F6AE843AF9764B5E26633153E,头颈肿瘤
2144,广东省中医院大学城分院,78,7130337,608C6D4F6AE843AF9764B5E26633153E,胸痛中心
2144,广东省中医院大学城分院,78,7130580,608C6D4F6AE843AF9764B5E26633153E,脑病专科
2144,广东省中医院大学城分院,78,7130583,608C6D4F6AE843AF9764B5E26633153E,心血管专科
2144,广东省中医院大学城分院,78,7130584,608C6D4F6AE843AF9764B5E26633153E,慢性阻塞性肺气肿专科
2144,广东省中医院大学城分院,78,7130585,608C6D4F6AE843AF9764B5E26633153E,肿瘤专科
2144,广东省中医院大学城分院,78,7130586,608C6D4F6AE843AF9764B5E26633153E,高血压专科
2144,广东省中医院大学城分院,78,7130587,608C6D4F6AE843AF9764B5E26633153E,心律失常专科
2144,广东省中医院大学城分院,78,7130588,608C6D4F6AE843AF9764B5E26633153E,更年期综合专科
2144,广东省中医院大学城分院,78,7130589,608C6D4F6AE843AF9764B5E26633153E,性病专科
2144,广东省中医院大学城分院,78,7130590,608C6D4F6AE843AF9764B5E26633153E,骨关节专科
2144,广东省中医院大学城分院,78,7130591,608C6D4F6AE843AF9764B5E26633153E,减肥专科
2144,广东省中医院大学城分院,78,7130592,608C6D4F6AE843AF9764B5E26633153E,心胸外科
2144,广东省中医院大学城分院,78,7130593,608C6D4F6AE843AF9764B5E26633153E,妇科肿瘤专科
2144,广东省中医院大学城分院,78,7130594,608C6D4F6AE843AF9764B5E26633153E,糖尿病专科
2144,广东省中医院大学城分院,78,7130595,608C6D4F6AE843AF9764B5E26633153E,神经内科
2144,广东省中医院大学城分院,78,7130596,608C6D4F6AE843AF9764B5E26633153E,肾病专科
2145,广东省中医院芳村分院,4,8260,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村三楼乳腺
2145,广东省中医院芳村分院,4,8262,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村二楼肛肠
2145,广东省中医院芳村分院,4,8194,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村二楼骨门
2145,广东省中医院芳村分院,50,8201,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村四楼针灸门诊
2145,广东省中医院芳村分院,12,8203,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村三楼口腔
2145,广东省中医院芳村分院,80,8207,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村三楼儿门
2145,广东省中医院芳村分院,54,8210,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村心理睡眠专科
2145,广东省中医院芳村分院,78,8214,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村三楼特需门诊
2145,广东省中医院芳村分院,50,8217,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村二楼按摩
2145,广东省中医院芳村分院,50,8226,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村四楼传统疗法中心
2145,广东省中医院芳村分院,13,8230,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村三楼皮门
2145,广东省中医院芳村分院,11,8239,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村三楼耳鼻喉
2145,广东省中医院芳村分院,10,8240,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村三楼眼门
2145,广东省中医院芳村分院,5,8249,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村三楼妇门
2145,广东省中医院芳村分院,78,8250,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村三楼专家诊室
2004,广东省中医院总院,78,7129601,574698F3745940C78D39FF782E46240D,痔病专科
2004,广东省中医院总院,78,7129584,574698F3745940C78D39FF782E46240D,湿疹（特应性皮炎）
2004,广东省中医院总院,78,7129585,574698F3745940C78D39FF782E46240D,儿童保健专科
2004,广东省中医院总院,78,7129570,574698F3745940C78D39FF782E46240D,肿瘤内科
2004,广东省中医院总院,78,7129614,574698F3745940C78D39FF782E46240D,放疗科
2004,广东省中医院总院,78,7129599,574698F3745940C78D39FF782E46240D,生殖器官炎症专科
2004,广东省中医院总院,78,7129615,574698F3745940C78D39FF782E46240D,不孕症专科
2004,广东省中医院总院,78,7129589,574698F3745940C78D39FF782E46240D,生殖医学专科
2004,广东省中医院总院,78,7129605,574698F3745940C78D39FF782E46240D,更年期相关疾病专科
2004,广东省中医院总院,78,7129606,574698F3745940C78D39FF782E46240D,脊柱侧弯
2004,广东省中医院总院,78,7129632,574698F3745940C78D39FF782E46240D,腰椎间盘突出专科
2144,广东省中医院大学城分院,78,7130597,608C6D4F6AE843AF9764B5E26633153E,消化专科
2144,广东省中医院大学城分院,78,7130598,608C6D4F6AE843AF9764B5E26633153E,乳腺专科
2144,广东省中医院大学城分院,78,7130457,608C6D4F6AE843AF9764B5E26633153E,小儿哮喘专科
2144,广东省中医院大学城分院,78,7130463,608C6D4F6AE843AF9764B5E26633153E,普通儿科
2144,广东省中医院大学城分院,78,7130459,608C6D4F6AE843AF9764B5E26633153E,皮肤专科
2145,广东省中医院芳村分院,4,8253,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村二楼外门
2145,广东省中医院芳村分院,3,7001701,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村三楼管道门诊
2145,广东省中医院芳村分院,78,7107249,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村一楼急诊
2145,广东省中医院芳村分院,78,7130071,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村内门
2145,广东省中医院芳村分院,78,7130039,A1B1DE1F4B6546BDA4BA33CAB18C7206,乳腺专科
2145,广东省中医院芳村分院,78,7130057,A1B1DE1F4B6546BDA4BA33CAB18C7206,前列腺专科
2145,广东省中医院芳村分院,78,7130040,A1B1DE1F4B6546BDA4BA33CAB18C7206,心脏专科
2145,广东省中医院芳村分院,78,7130067,A1B1DE1F4B6546BDA4BA33CAB18C7206,血液专科
2145,广东省中医院芳村分院,78,7130058,A1B1DE1F4B6546BDA4BA33CAB18C7206,肝炎专科
2145,广东省中医院芳村分院,78,7130049,A1B1DE1F4B6546BDA4BA33CAB18C7206,消化专科
2145,广东省中医院芳村分院,78,7130082,A1B1DE1F4B6546BDA4BA33CAB18C7206,脊柱专科
2145,广东省中医院芳村分院,78,7130091,A1B1DE1F4B6546BDA4BA33CAB18C7206,调经种子专科
2145,广东省中医院芳村分院,78,7130083,A1B1DE1F4B6546BDA4BA33CAB18C7206,子宫内膜异位症专科
2145,广东省中医院芳村分院,78,7130069,A1B1DE1F4B6546BDA4BA33CAB18C7206,肾病专科
2004,广东省中医院总院,78,7129618,574698F3745940C78D39FF782E46240D,风湿骨关节病专科
2004,广东省中医院总院,78,7129633,574698F3745940C78D39FF782E46240D,肥胖内分泌专科
2004,广东省中医院总院,78,7129620,574698F3745940C78D39FF782E46240D,生殖泌尿专科
2004,广东省中医院总院,78,7129622,574698F3745940C78D39FF782E46240D,头颈肩背痛专科
2004,广东省中医院总院,78,7129623,574698F3745940C78D39FF782E46240D,抑郁相关病症专科
2004,广东省中医院总院,78,7129642,574698F3745940C78D39FF782E46240D,过敏性疾病专科
2004,广东省中医院总院,78,7129643,574698F3745940C78D39FF782E46240D,皮肤病专科
2004,广东省中医院总院,78,7129635,574698F3745940C78D39FF782E46240D,自身免疫性肝炎
2004,广东省中医院总院,78,7129609,574698F3745940C78D39FF782E46240D,乳腺病
2004,广东省中医院总院,78,7129636,574698F3745940C78D39FF782E46240D,慢性阻塞性肺病专科
2004,广东省中医院总院,78,7129627,574698F3745940C78D39FF782E46240D,慢性胃病专科
2004,广东省中医院总院,78,7130384,574698F3745940C78D39FF782E46240D,心衰专科
2004,广东省中医院总院,78,7130385,574698F3745940C78D39FF782E46240D,心衰专科
2004,广东省中医院总院,78,7130388,574698F3745940C78D39FF782E46240D,血液专科
2004,广东省中医院总院,78,7130387,574698F3745940C78D39FF782E46240D,血液专科
2004,广东省中医院总院,78,7130389,574698F3745940C78D39FF782E46240D,肝炎专科
2145,广东省中医院芳村分院,78,7130070,A1B1DE1F4B6546BDA4BA33CAB18C7206,内分泌专科
2145,广东省中医院芳村分院,78,7130101,A1B1DE1F4B6546BDA4BA33CAB18C7206,呼吸专科
2145,广东省中医院芳村分院,78,7130111,A1B1DE1F4B6546BDA4BA33CAB18C7206,神经内科
2145,广东省中医院芳村分院,78,7130094,A1B1DE1F4B6546BDA4BA33CAB18C7206,疼痛专科
2145,广东省中医院芳村分院,78,7130103,A1B1DE1F4B6546BDA4BA33CAB18C7206,小儿肾病专科
2145,广东省中医院芳村分院,78,7130113,A1B1DE1F4B6546BDA4BA33CAB18C7206,心理睡眠专科
2145,广东省中医院芳村分院,78,7130104,A1B1DE1F4B6546BDA4BA33CAB18C7206,冠心病专科
2145,广东省中医院芳村分院,78,7130096,A1B1DE1F4B6546BDA4BA33CAB18C7206,肾衰专科
2145,广东省中医院芳村分院,78,7130089,A1B1DE1F4B6546BDA4BA33CAB18C7206,哮喘专科
2145,广东省中医院芳村分院,78,7130105,A1B1DE1F4B6546BDA4BA33CAB18C7206,咳嗽专科
2145,广东省中医院芳村分院,78,7130090,A1B1DE1F4B6546BDA4BA33CAB18C7206,骨关节专科
2145,广东省中医院芳村分院,78,7130106,A1B1DE1F4B6546BDA4BA33CAB18C7206,小儿哮喘专科
2004,广东省中医院总院,78,7130390,574698F3745940C78D39FF782E46240D,消化专科
2004,广东省中医院总院,78,7130431,574698F3745940C78D39FF782E46240D,脊柱专科
2004,广东省中医院总院,78,7130432,574698F3745940C78D39FF782E46240D,脊柱专科
2004,广东省中医院总院,78,7130433,574698F3745940C78D39FF782E46240D,子宫内膜异位症专科
2004,广东省中医院总院,78,7130434,574698F3745940C78D39FF782E46240D,肾病专科
2004,广东省中医院总院,78,7130435,574698F3745940C78D39FF782E46240D,肾病专科
2004,广东省中医院总院,78,7130436,574698F3745940C78D39FF782E46240D,肾病专科
2004,广东省中医院总院,78,7130437,574698F3745940C78D39FF782E46240D,脱发专科
2004,广东省中医院总院,78,7130438,574698F3745940C78D39FF782E46240D,脂肪肝专科
2004,广东省中医院总院,78,7130439,574698F3745940C78D39FF782E46240D,呼吸专科
2004,广东省中医院总院,78,7130440,574698F3745940C78D39FF782E46240D,神经内科
2004,广东省中医院总院,78,7130481,574698F3745940C78D39FF782E46240D,神经内科
2004,广东省中医院总院,78,7130482,574698F3745940C78D39FF782E46240D,糖尿病专科
2004,广东省中医院总院,78,7130483,574698F3745940C78D39FF782E46240D,糖尿病专科
2004,广东省中医院总院,78,7130485,574698F3745940C78D39FF782E46240D,结肠炎专科
2004,广东省中医院总院,78,7130484,574698F3745940C78D39FF782E46240D,糖尿病专科
2004,广东省中医院总院,78,7130486,574698F3745940C78D39FF782E46240D,心理睡眠专科
2145,广东省中医院芳村分院,78,7130121,A1B1DE1F4B6546BDA4BA33CAB18C7206,泌尿系结石专科
2145,广东省中医院芳村分院,78,7130115,A1B1DE1F4B6546BDA4BA33CAB18C7206,便秘专科
2145,广东省中医院芳村分院,78,7130097,A1B1DE1F4B6546BDA4BA33CAB18C7206,鼻炎专科
2145,广东省中医院芳村分院,78,7130107,A1B1DE1F4B6546BDA4BA33CAB18C7206,肝癌专科
2145,广东省中医院芳村分院,78,7130116,A1B1DE1F4B6546BDA4BA33CAB18C7206,胸外专科
2145,广东省中医院芳村分院,78,7130098,A1B1DE1F4B6546BDA4BA33CAB18C7206,心律失常专科
2145,广东省中医院芳村分院,78,7130108,A1B1DE1F4B6546BDA4BA33CAB18C7206,高血压专科
2145,广东省中医院芳村分院,78,7130117,A1B1DE1F4B6546BDA4BA33CAB18C7206,风湿专科
2145,广东省中医院芳村分院,78,7130099,A1B1DE1F4B6546BDA4BA33CAB18C7206,肿瘤专科
2145,广东省中医院芳村分院,78,7130122,A1B1DE1F4B6546BDA4BA33CAB18C7206,肝病专科
2145,广东省中医院芳村分院,78,7130131,A1B1DE1F4B6546BDA4BA33CAB18C7206,肝胆专科
2145,广东省中医院芳村分院,78,7130547,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村三楼特需门诊
2145,广东省中医院芳村分院,78,7130549,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村三楼管道门诊
2145,广东省中医院芳村分院,78,7130550,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村心理睡眠专科
2145,广东省中医院芳村分院,78,7130551,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村一楼急诊
2145,广东省中医院芳村分院,78,7130552,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村三楼乳腺
2145,广东省中医院芳村分院,78,7130553,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村三楼专家诊室
2145,广东省中医院芳村分院,78,7130554,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村四楼传统疗法中心
2004,广东省中医院总院,78,7130487,574698F3745940C78D39FF782E46240D,心理睡眠专科
2004,广东省中医院总院,78,7130489,574698F3745940C78D39FF782E46240D,冠心病专科
2004,广东省中医院总院,78,7130491,574698F3745940C78D39FF782E46240D,东区七楼皮门
2004,广东省中医院总院,78,7130492,574698F3745940C78D39FF782E46240D,西区三楼内门
2004,广东省中医院总院,78,7130493,574698F3745940C78D39FF782E46240D,西区四楼妇门
2004,广东省中医院总院,78,7130494,574698F3745940C78D39FF782E46240D,西区四楼乳腺科
2004,广东省中医院总院,78,7130495,574698F3745940C78D39FF782E46240D,东区六楼眼门
2004,广东省中医院总院,78,7130496,574698F3745940C78D39FF782E46240D,西区四楼外门
2004,广东省中医院总院,78,7130498,574698F3745940C78D39FF782E46240D,东区七楼肿瘤门诊
2004,广东省中医院总院,78,7130499,574698F3745940C78D39FF782E46240D,东区八楼儿门
2004,广东省中医院总院,78,7130500,574698F3745940C78D39FF782E46240D,东区六楼口腔门诊
2004,广东省中医院总院,78,7130501,574698F3745940C78D39FF782E46240D,东区五楼耳鼻喉科
2004,广东省中医院总院,78,7130502,574698F3745940C78D39FF782E46240D,东区五楼针门
2004,广东省中医院总院,78,7130503,574698F3745940C78D39FF782E46240D,北区二楼骨门
2004,广东省中医院总院,78,7130504,574698F3745940C78D39FF782E46240D,东区四楼按摩
2004,广东省中医院总院,78,7130505,574698F3745940C78D39FF782E46240D,北区二楼理疗
2004,广东省中医院总院,78,7130506,574698F3745940C78D39FF782E46240D,东区三楼肝炎门诊
2145,广东省中医院芳村分院,78,7130555,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村二楼外门
2145,广东省中医院芳村分院,78,7130556,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村内门
2145,广东省中医院芳村分院,78,7130557,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村二楼肛肠
2145,广东省中医院芳村分院,78,7130558,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村二楼按摩
2145,广东省中医院芳村分院,78,7130559,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村二楼骨门
2145,广东省中医院芳村分院,78,7130560,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村三楼口腔
2145,广东省中医院芳村分院,78,7130561,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村三楼耳鼻喉
2145,广东省中医院芳村分院,78,7130562,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村三楼眼门
2145,广东省中医院芳村分院,78,7130563,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村三楼皮门
2145,广东省中医院芳村分院,78,7130564,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村三楼儿门
2145,广东省中医院芳村分院,78,7130565,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村三楼妇门
2145,广东省中医院芳村分院,78,7130566,A1B1DE1F4B6546BDA4BA33CAB18C7206,芳村四楼针灸门诊
2145,广东省中医院芳村分院,78,7130567,A1B1DE1F4B6546BDA4BA33CAB18C7206,肿瘤专科
