salary,company,jobcont,jobname
3000-4499/月,三七互娱（上海）科技有限公司,职位描述：岗位职责：1. 网络上解答和处理玩家反馈的游戏问题；2. 监控游戏运行状态，维护游戏世界的正常秩序；3. 及时反馈和协助处理游戏异常状况，并与玩家做好沟通；4. 对工作或产品问题进行反馈并提出改进建议；5. 提供运营服务，处理运营问题，研究运营数据，提升运营质量；6. 了解用户需求，用心为每一位玩家提供周到的服务。任职资格：1. 20-28岁，性别不限；专科及以上学历，专业不限；2. 有较强的逻辑思维能力和问题分析能力；3. 优秀的团队合作精神，善于沟通，乐于助人；4. 具备良好的学习能力，善于学习和掌握新技能，有创新精神；5. 思维敏捷，善于表达自己的观点和意见；6. 具备良好的服务意识，能承受较大的工作压力；7. 打字速度块，60字/分钟以上 。8.形象优，气质佳，18-25岁的职能类别：客服专员/助理举报分享,手游客服专员
6000-7999/月,三七互娱（上海）科技有限公司,"职位描述：岗位职责1.负责搜集了解行业信息，了解市场信息、产品动态及趋势，完成优质游戏引入工作；2.负责合作伙伴的开拓、洽谈、维护（包括产品接入、对接跟进、后期维护）；3.全面收集游戏CP的基础信息，并通过联络、拜访等途径，与CP建立起长期友好的合作关系，促成与优质CP的深度合作。职位要求1. 热爱游戏；2. 计算机、电子商务、市场营销、管理类及相关专业；3. 熟悉互联网及游戏行业内合作运营的具体情况,拥有一定区域或平台人脉资源;4. 拥有合作运营的具体工作经验;5. 具备良好的谈判沟通能力，并有很强的人际交往能力；6. 一年以上商务工作经验,具有互联网或游戏类工作经验者优先。7.能接受出差工作，具有一定抗压能力。职能类别：商务主管/专员产品专员关键字：游戏引入手游商务cp维护举报分享",手游商务专员
20000-30000/月,三七互娱（上海）科技有限公司,职位描述：1、负责制定和实施针对集团业务系统的安全规范及流程；2、负责网络安全防御系统的建设、维护与管理；3、负责业务系统安全风险评估并持续跟踪管理；4、负责自动化安全工具的开发、测试以及规则优化管理；5、负责跟踪分析行业内安全动态、研究安全攻击、防御相关技术；6、负责日常安全事件的响应和分析处理。要求：1、大学本科以上计算机、信息安全相关学历，至少3年以上信息安全行业经验；2、熟悉风险评估技术，熟悉相关安全标准和规范，安全体系；3、熟悉网络安全技术:包括端口、服务漏洞扫描、程序漏洞分析检测、权限管理、入侵和攻击分析追踪、网站渗透、病毒木马防范等；4、熟悉tcp/ip协议，熟悉sql注入原理和手工检测、数据包结构、ddos攻击类型和原理，有一定的ddos攻防经验，熟悉系统常用安全检测技术；5、精通PHP\PYTHON\C++其中一门或多门语言并具备实际安全产品开发经验。职能类别：网络信息安全工程师关键字：网络安全举报分享,高级网络工程师
8000-9999/月,三七互娱（上海）科技有限公司,职位描述：岗位职责：1.项目计划制定实施跟进，负责游戏上线与运营相关事宜2.游戏产品修改与优化，游戏BUG及玩家建议提交，配合客服解决玩家的问题3.密切监控项目组游戏相关数据，及时发现问题解决问题，保证游戏正常运营4.线上线下游戏活动策划与执行，活动效果评估分析5.游戏市场推广，推广渠道优化，广告素材优化6.各项数据整理分析，做好项目成本优化控制，提高项目利润及利润率任职要求：1、大专以上学历，具有2年以上游戏运营或市场运营经验；2、熟知国内外各类主流的网络游戏，对主流网络游戏及发展历史有深入认识；3、了解用户和需求，注重用户感受及体验，有良好的网页游戏运营触觉，善于把握页游戏玩家的消费、喜好心理；4、非常强的计划统筹能力，全面负责运营数据分析及网游产品市场调研工作，针对市场变化制定相应策略；5、思维敏捷，高抗压能力，有知名互联网游戏公司工作经验者优先。职能类别：网站营运专员关键字：带薪年假年终双薪奖金丰厚人才推荐奖举报分享,东南亚手游运营
8000-9999/月,三七互娱（上海）科技有限公司,职位描述：岗位职责：1.负责公司日常平面设计工作 （企业文化宣传及公司VI设计、企业宣传手册、周边产品设计等）2.根据推广宣传方案，进行大型展会、游戏线下活动、品牌宣传等各大型项目相关物料设计3.负责微博、微信线上活动相关图片设计（包括游戏推广图、招聘图、各搜索门户品牌广告设计等）岗位要求：1.对游戏行业有一定了解，有广告公司经验者优先；2.精通PS、AI等相关平面设计软件，具备基本的flash动画设计以及一定的手绘能力；3.熟悉印刷、喷绘等后期制作流程，懂得把控材质和印刷成本；4.具有把握不同风格设计的能力，思维活跃、创新能力佳；5.熟悉互联网行业，对品牌营销、广告策划等方面有一定了解；6.具备良好的抗压能力、团队协作意识；工作积极主动、传播正能量。职能类别：平面设计师举报分享,高级平面设计师
1500以下/月,三七互娱（上海）科技有限公司,职位描述：假如你是◆    上海交通大学、上海复旦大学在校大学生；◆    在校内有一定人脉资源及号召力，有社团、学生会经验或类似校园大使经验同学优先；◆    有良好的协调、应变能力，强烈的团队意识和协作精神，主动性和执行力强。假如你可以◆    全程参与2017校园招聘在当地院校的前期宣传、面试等招聘环节；◆    重点负责集团在目标院校的前期宣传，包括海报、传单的发放，班级群、微信、校园BBS等网上平台的推广等；◆   协助集团与学校各部门、学生会等联系沟通，配合公司在校园内的招聘活动。你将获得◆   大型企业校园招聘工作全程参与锻炼机会、开阔视野；◆   工作表现优异者可于本人求职季获公司校园招聘面试绿色通道，优先录用；◆   棒棒哒的工作报酬。报名通道◆   将简历发送给我们◆   简历筛选合格者，会在3个工作日里面通过电话联系，请保持通话畅通。职能类别：其他举报分享,校园大使（上海交通大学、上海复旦大学）
10000-20000/月,三七互娱（上海）科技有限公司,职位描述：岗位职责：1、培训体系的完善与运行 ：负责课程培训体系、讲师管理体系等培训相关工作的整体规划和运营；2、培训需求调查：负责组织开展内、外培训需求调查，针对不同层级员工的培训需求，制订培训计划；3、培训课程开发、培训项目及活动的设计和执行：负责设计符合公司需求的专题培训项目和员工活动，并负责实施；4、组织并实施员工的职业发展计划；5、对培训效果进行评估，跟踪培训效果及学员行为的转化；定期对员工训后学习掌握情况进行抽查考核，根据考核情况进行后续培训安排。岗位要求：1、本科或以上学历，大型企业培训工作经验，大型培训活动的组织、策划、授课等能力；2、较强的系统思考和规划能力，具有成功的培训项目管理工作的经验；3、具备较丰富的培训活动策划、实施、监控经验，掌握培训效果评估方法，熟悉公司内、外部培训流程；4、高度的工作责任感和问题解决能力；沟通协调能力强；较好的文字功底和语言表达能力；5、互联网工作经历者优先考虑。职能类别：培训经理/主管举报分享,培训经理/总监
8000-9999/月,三七互娱（上海）科技有限公司,职位描述：职位描述：1、依据各游戏产品市场策略制定详尽的海外地区推广宣传计划，对产品宣传结果负责；2、线上、线下活动的策划、执行、推进、分配、计划、后续效果的跟进回馈；3、异业合作的开拓、执行及维护；4、合作伙伴的拓展与日常维护；素质要求：1、1－2年游戏相关市场推广工作经歷（条件优秀者可放宽）；2、热爱游戏，对游戏有激情，有追求；3、对游戏行业瞭解深入，精通多款网路游戏，熟悉游戏推广宣传；4、具备良好的沟通能力，媒体分析能力，能承受较强工作压力，有强烈责任感；5、具备较良好的英语读写能力；6、有手机游戏推广经验、熟悉APP Store及Google Play推广者优先。职能类别：市场企划专员市场/营销/拓展专员举报分享,海外市场策划
10000-14999/月,三七互娱（上海）科技有限公司,"职位描述：职位描述：1、各产品线Web端功能设计、开发和实现；2、对各产品线易用性改进和前端优化提出可实现的解决方案；3、配与后端同事配合完成项目。任职要求：1、本科及学历，2年以上相关工作经验；2、精通HTML,CSS,JavaScript,dom,ajax等前端开发技术，熟悉流行的框架库，能熟练编写扩展性，兼容性，可读性良好的代码；3、熟练使用前端自动化集成工具，grunt，fis，glup；4、有强烈的团队意识和执行力；5、有后端脚本语言开发经验者优先，有H5开发经验者优先。职能类别：Web前端开发举报分享",前端工程师（国内）
10000-14999/月,三七互娱（上海）科技有限公司,"职位描述：职位描述：1、负责公司内部与广告业务页面的维护及页面内容修改；、2、负责公司各业务专题页面的制作和维护；3、根据运营平台需求参与游戏印象站、悬念站等Flash制作4、制作新接入的游戏官网页面，并且搭建后台。任职要求：学历：本科1、本科以上学历，计算机相关专业，2年以上前端开发工作经验；2、熟练网站开发网站的必要技能，能较好的完成其他部门所提出的需求；3、熟练js代码的开发能力,具备html代码div+css的开发能力，对html5,css3有了解；4、掌握软件Adobe Flash Professional的使用，熟悉flash制作流程；5、熟悉Action Script2.0 、Action Script3.0语言和后端程序调试页面程序的能力；6、具有较强的沟通能力，分析和解决问题的能力，具备良好的团队合作精神。职能类别：Web前端开发举报分享",前端工程师
8000-9999/月,三七互娱（上海）科技有限公司,职位描述：职位描述：1、负责手游平台产品的运营、维护管理以及用户管理等工作；2、手游平台运营的数据收集及分析，并制定相应的产品推广和运营策略;3、负责线上专题活动的策划及执行，协调各方面需求及推进；4、监控相关业务流程的关键过程和结果，协调和推进各部门的业务进度和业务结果;职位要求：1、大专及以上学历，至少两年以上大型网站或平台运营经验，有同类游戏平台运营经验优先；2、对社会热点把握能力好，能结合当前热点进行内容/推广运营；3、有成功产品运营/推广经验，了解CRM，对用户体验与用户心理方面有较好的理解；4、较强的逻辑思维能力与市场策划能力，有创新精神；5、了解平台基础设施，如网页、游戏盒子等；6、善于思考对数据敏感，较强的数据分析能力；职能类别：网站营运经理/主管举报分享,平台运营主管/经理（手游）
20000-35000/月,三七互娱（上海）科技有限公司,"职位描述：1、开发美术制作工具，优化美术工作流程；2、根据美术需求，设计shader；3、跟进美术资源，确保资源符合引擎规格；4、研究游戏引擎，帮助美术人员使用引擎和工具；5、协助美术人员和程序人员优化游戏运行效率；6、解决美术人员日常遇到的各种技术问题。任职要求：1、3年以上游戏开发经验，2年以上技术美术工作经验；2、至少熟悉一类商业引擎, unreal和unity3d优先；3、精通3dmax及maxscript；4、熟悉渲染管道，熟悉shader编程；5、对计算机图形图像技术和游戏机硬件有深入的了解；6、良好的英文能力，较强的学习能力；7、良好的沟通能力，积极主动，乐于助人。【福利待遇】双休、月结项目奖金、年终奖、餐费补贴、通讯报销、全勤奖、早餐+下午茶、五险一金、年度体检、优秀员工奖、带薪休假、年会抽奖、其他：节假日福利、员工家庭活动、俱乐部、相亲活动......【应聘方式】请将过往 简历作品 发送至QQ：2880092274@qq.com标题备注：技术美术-姓名备注：办公地址：广州天河有发作品会优先处理，也可直接加Q离线发简历作品。职能类别：其他举报分享",技术美术/TA
10000-14999/月,三七互娱（上海）科技有限公司,职位描述：职位描述：1、承担公司游戏项目的运营管理，完成所负责的运营指标；2、负责本项目游戏的运营推广计划制定及有效实施；3、协调公司与合作商的各种接口及沟通工作，保证游戏的正常运行及营收；4、各项数据整理分析，项目成本优化控制；三个方向:平台&游戏运营综合类、热门页游类、腾讯开放平台经验任职要求：1、本科及以上学历，对游戏运营有深入的认识，至少三年以上游戏运营经验，有大型游戏公司的页游运营经验优先；2、对游戏有自己的独特看法，熟悉游戏运营相关工作，有成功的产品运营案例；3、有较强的组织沟通及表达能力，有一定的团队管理能力；4、对游戏产品研发有较深了解。职能类别：产品经理/主管举报分享,运营项目经理
8000-9999/月,三七互娱（上海）科技有限公司,职位描述：工作职责：1.项目计划制定实施跟进，游戏上线与运营相关事宜2.游戏产品修改与优化，监控项目组游戏相关数据，保证游戏正常运营3.线上线下游戏活动策划与执行，活动效果评估分析4.各项数据整理分析，项目成本优化控制岗位要求：1.本科及以上学历，对网页游戏有深入的认识，两年以上游戏运营经验，参与产品研发经验的优先2.高执行力，高投入度，能在较大压力下保持良好的工作状态3.较强团队合作精神，品行端正.责任心强，具备严谨.踏实的工作作风4.有较强的组织沟通及表达能力，应变及协调能力强5.善于思考，具备较好的学习能力和理解能力6.对数据敏感，拥有较强的数据分析能力职能类别：产品经理/主管产品专员举报分享,运营经理
10000-14999/月,三七互娱（上海）科技有限公司,职位描述：岗位名称：系统策划工作地点：广州工作职责：1、 设计及完善游戏中各项功能玩法2、 跟进功能开发，协调程序与美术完成开发过程3、 完善游戏UI系统，注重用户体验4、 编写对应模块测试用例岗位要求：1、 有丰富的单机PC、TVGAME及网络游戏经历，熟悉目前游戏现状，对游戏产业充满热情2、 兴趣广泛，思维活跃，富于想象力及创造力3、 对系统逻辑设定有良好把握，能迅速总结游戏规则和设计要点4、 注重细节，强调用户体验5、 口头表达能力佳，善于与人沟通6、 富有团队意识，结果导向，能够承受高强度的工作压力7、 至少经历过一款完整项目开发过程，有过成功项目者优先考虑职能类别：游戏策划师举报分享,系统策划（页游）
6000-10000/月,三七互娱（上海）科技有限公司,职位描述：岗位职责：1、主要负责游戏icon、logo等包装的设计与优化；2、完成渠道其他宣传类设计工作；3、收集和分析不同渠道用户对icon的偏好和影响。任职要求：1、有良好的美术基础，想象力丰富，手绘能力强，对色彩的运用及搭配有深刻理解；2、1年以上原画、UI类工作经验，有移动游戏设计经验优先；3、有良好表达和沟通能力，富有创造力和激情，能承受高强度的工作压力，具备良好的团队合作精神。职能类别：UI设计师/顾问关键字：icon游戏手游渠道宣传举报分享,高级UI设计师（手游）
15000-19999/月,三七互娱（上海）科技有限公司,"职位描述：工作职责：1.参与自动化的运维平台开发与维护，实现系统的自动化管理；2.研发基础服务组件，解决共性需求，减少重复开发与运维；3.评估系统性能和运行状态，建立量化指标，用数据指导优化。职位要求：1.本科以上学历，三年以上运维自动化建设开发经验；2.熟练掌握Python，C/C++ 等后端语言的一种或多种语言，有django/flask/yii等WEB框架开发经验；3.熟练掌握javascript/css，熟悉前端框架Bootstrap、Jquery, 拥有seajs/requirejs等前端模块化开发经验；4.了解TCP/IP、HTTP等协议，有良好的网络、存储、安全、计算机体系结构方面的知识；5.拥有大型运维系统的设计开发经验，对运维系统有一定的理解。职能类别：技术支持/维护工程师举报分享",高级运维开发工程师
20000-24999/月,三七互娱（上海）科技有限公司,职位描述：岗位职责1、根据游戏，广告业务需求，参与数据模型体系构建及数据主题设计和开发；2、通过对业务和运营的全面理解，不断完善核心数据的建设，结合实际设计数据挖掘模型，优化业务指标体系；3、负责数据平台基础设施的维护、优化等工作；4、承担一定的团队管理工作，带领数据研发团队完成业务目标。职位要求1、本科及以上学历，计算机或相关专业，5年以上PHP或java开发经验，至少3年以上团队管理经验，有用户行为/广告系统开发工作/平台挖掘系统待项目开发经验优先；2、精通Mysql，具备大数据处理经验，熟悉基本的数据分析方法，具备互联网应用数据支持或研发经验有限；3、对数据敏感，业务理解力强，对新技术敏感，有一定技术研究能力；4、性格积极乐观，诚信，有较强的语言表达能力。职能类别：技术总监/经理数据库工程师/管理员关键字：大数据数据分析数据挖掘广告系统开发举报分享,数据总监
10000-15000/月,三七互娱（上海）科技有限公司,职位描述：1、配合原画完成整体规划，完成高模模型的修图，地图物件资源整合；2、对场景以及物件的渲染图进行质感与细节方面的修饰。任职要求：1、美术设计相关专业毕业，具备游戏手绘经验与游戏修图经验优先；2、熟练使用Photoshop和手绘板，对场景整体气氛有很好的把控能力；3、色彩感觉良好、手绘基础扎实；4、具备足够的耐心与细心，高标准的自我要求以及丰富的创造力。【福利待遇】双休、月结项目奖金、年终奖、餐费补贴、通讯报销、全勤奖、早餐+下午茶、五险一金、年度体检、优秀员工奖、带薪休假、年会抽奖、其他：节假日福利、员工家庭活动、俱乐部、相亲活动......【应聘方式】请将过往 简历作品 发送至QQ：2880092274@qq.com标题备注：场景修图-姓名备注：办公地址：广州天河有发作品会优先处理，也可直接加Q离线发简历作品。职能类别：绘画举报分享,场景修图
15000-19999/月,三七互娱（上海）科技有限公司,"职位描述：职责描述：负责/参与技术架构设计、重构、优化,根据业务规划及技术规划制定应用架构方案;主导/参与技术难题攻关,持续提升核心系统在高并发请求数下的性能;核心功能的架构与代码模板编写,开发与维护系统公用核心模块;审核和评估相关方案与设计,以确保其符合架构规划,满足业务需求;通过对团队的培训与指导,提高整个团队的技术水平。职位要求：需具备大型网站项目设计、开发经验，有高并发大数据量处理经验；熟悉Java、PHP语言，熟悉Spring、Hibernate/MyBtatis框架；熟悉JVM、Nginx、Tomcat/Jetty配置及参数优化；熟悉MySQL数据库，熟悉Memcached、Redis等NoSQL产品；具备游戏平台尤其是手机游戏平台项目经验者优先；具备Android/IOS平台开发经验者优先；具备Hadoop、HBase相关大数据平台经验者优先。职能类别：网站架构设计师系统架构设计师举报分享",网站平台架构师
15000-19999/月,三七互娱（上海）科技有限公司,"职位描述：岗位职责1、负责面向业务领域大数据的分析系统构建与维护，包括数据计算与存储、分析与调度，从事数据分析系统的架构设计与原型开发2、设计和开发基于多平台的海量数据管理系统；3、负责各业务原始数据对接，集中管理，到业务结果数据加工整合和出数4、基于现有数据统计平台，指导开发数据统计实现报表,实现各运营组织要求的相关数据的统计报表。任职要求1，良好编码风格，掌握软件开发基本流程，项目开发过程。2，熟练掌握JAVA或PHP、Linux、MySQL开发，WEB应用技术如Ajax，HTML，DHTML，CSS，Javascript等3，负责游戏开发商运营数据接口对接、数据平台、内部API开发等需求分析和设计。4，熟悉Hadoop/Hive/Storm/python、对分布式存储、开放平台、数据产品相关开发优先。5，与开发团队的同事密切沟通和合作，完成项目其他相关任务。职能类别：数据库工程师/管理员关键字：大数据数据平台技术管理举报分享",数据平台主管
10000-14999/月,三七互娱（上海）科技有限公司,职位描述：岗位职责1、负责根据各公司的经营情况，编制集团合并财务报表和对外定期公告数据；2、优化内部报表和报告体系；3、通过报表分析优化项目核算方法；4、对重要会计科目实际和预算执行情况进行分析，向管理层提供财务建议和决策支持；5、搭建公司项目报告体系，对公司管理层决策提供支持。任职资格1、大学本科及以上学历，财务相关专业者优先；2、有5年以上工作经验；3、四大会计师事务所或国内大型事务所经验者优先；4、中国注册会计师优先；职能类别：财务经理举报分享,财务经理
10000-14999/月,三七互娱（上海）科技有限公司,职位描述：岗位职责：1.负责数据后台各需求报表制作；2.负责各部门注册，登录，充值数据查询需求；3.负责对外广告联盟提供数据接口；4.负责公司内部网络及办公运维；5.配合完成广告后台新增渠道及模板添加修改；6.协助完成广告费用金额问题配合检查核对。任职要求：1.两年以上工作经验，了解广告互联网行业；2.精通Java，熟悉web开发，熟悉JSP/Servlet、Hibernate等主流开发框架；3.熟悉hadoop、hive、hbase、flume、Kafka等相关技术；4.了解DMP/RTB技术原理，了解用户的行为分析及建模；5.对数据敏感，洞察力强，了解国内外广告发展趋势；6.有rtb/dsp/ssp/exchange/dmp等广告行业从业经历者优先。职能类别：软件工程师互联网软件开发工程师关键字：php报表数据后台开发举报分享,Java工程师（中高级）
15000-19999/月,三七互娱（上海）科技有限公司,职位描述：职位描述：1、负责根据公司目标和战略，制定公司产品战略布局与实施；2、负责公司各产品线的统筹规划和产品设计；3、制定有效可行的产品开发计划，并为业务部门提供必要的产品培训；4、负责持续跟进市场变化、用户体验反馈和运营实际效果，持续改进公司各项产品线，不断推出升级和优化版本；5、负责产品人员管理及培养。职位要求：1、大学本科及以上学历，至少三年以上相关工作经验，两年及以上产品团队管理经验、产品设计工作经验，有大型互联网公司产品工作经验优先；2、具备较强的产品构架与规划能力、市场分析能力，对用户行为研究、用户体验有深的了解，曾主导产出优秀的互联网产品，拥有全面的产品工作经验；3、掌握产品设计基本理论、流程、技术以及相关工具的使用，可以独立完成网站用户端与管理端的规划工作；4、较强逻辑思维能力，有创新意识及良好的分析研判能力；5、有较强的团队管理能力，抗压能力强、沟通协调能力强。职能类别：产品总监产品经理/主管举报分享,产品经理/总监
15000-19999/月,三七互娱（上海）科技有限公司,"职位描述：岗位职责：1.数据后台各需求报表制作；2.各部门注册，登录，充值数据查询需求；3.对外广告联盟提供数据接口；4.公司内部网络及办公运维；5.配合完成广告后台新增渠道及模板添加修改；6.广告费用金额问题配合检查核对。任职要求：1.精通Java，熟悉web开发，熟悉JSP/Servlet、Hibernate等主流开发框架；2.熟悉广告互联网行业，熟悉hadoop、hive、hbase、flume、Kafka等相关技术；3.熟悉广告投放技术原理，了解DSP广告需求方平台开发设计流程，熟悉DSP代码开发,对DSP广告系统的框架和相关技术；5.有rtb/dsp/ssp/exchange/dmp相关开发经验优先。职能类别：高级软件工程师互联网软件开发工程师举报分享",Java技术主管
10000-14999/月,三七互娱（上海）科技有限公司,职位描述：职位职责1、负责产品的调研、规划、需求分析和产品生命周期管理；2、负责产品需求分析和原型设计，独立编写产品需求文档；3、与相关合作部门沟通协调，推进项目的设计、研发、运营和推广工作顺利进行；4、制定有效可行的产品开发计划，并为业务部门提供必要的产品培训；5、负责产品的用户体验优化、功能完善，提升易用性、兼容性等；6、对所负责产品收集改进意见、提供改进方案，从而不断改进产品功能。职位要求1、大专以上学历，计算机或市场营销专业背景，1年以上产品经理工作经验；2、熟悉产品调研、立项、设计、研发、推广应用及运营维护的整个过程，独立承担或参与过至少一款成熟产品项目；3、有较强的文档编写能力，精通各种原型工具的使用，且拥有良好的用户体验感；4、拥有良好的表达能力、沟通能力、团队协调能力及项目推动能力；5、大型互联网公司产品人员优先。职能类别：需求工程师关键字：产品经理，产品设计举报分享,产品经理（平台系统）
15000-19999/月,三七互娱（上海）科技有限公司,职位描述：【岗位职责】：1、负责游戏产品的MMO ARPG客户端设计、开发工作；2、熟悉ARPG游戏的开发模式和优化原理，确保游戏在表现效果上和性能上有突出表现；3、根据新产品开发进度和任务分配，开发客户端相应的软件模块；4、与策划、美术、服务器端开发等合作团队进行沟通协调，满足开发需求；5、把握Flash客户端开发的整体架构设计，及关键技术的实现。【任职需求】：1、大学本科以上学历；2、3年以上网络游戏/互联网行业大型项目核心开发经验；3、精通AS3，精通数据结构与算法、Flex框架、MVC模式；4、至少1款 Flash AS3 3D 页游开发经验，熟悉AS3与服务端的通讯与交互；5、掌握C++者优先6、良好的沟通能力，高度的工作责任心和敬业精神，吃苦耐劳并能承受较大的工作压力。职能类别：多媒体/游戏开发工程师互联网软件开发工程师关键字：Flash3DAS3Flash开发客户端程序前台开发举报分享,Flash3D程序员
10000-20000/月,三七互娱（上海）科技有限公司,职位描述：根据要求完成场景概念设计，规划场景地图，细化场景物件。任职要求：1、擅长欧式写实、中式写实、日韩动漫Q版风格，可在简历中备注应聘风格方向；2、美术设计类相关专科或以上学历， 熟练应用Photoshop，painter等2D绘画软件；3、具有较强的手绘功底和优秀的色彩感，擅长场景规划设计；4、有成熟的个人原画美术作品；5、工作经验：2年以上场景原画设计经验。【福利待遇】双休、月结项目奖金、年终奖、餐费补贴、通讯报销、全勤奖、早餐+下午茶、五险一金、年度体检、优秀员工奖、带薪休假、年会抽奖、其他：节假日福利、员工家庭活动、俱乐部、相亲活动......【应聘方式】请将过往 简历作品 发送至QQ：2880092274@qq.com标题备注：场景原画-姓名（写实） 或  场景原画-姓名（Q版）备注：办公地址：广州天河有发作品会优先处理，也可直接加Q离线发简历作品。职能类别：原画师举报分享,场景原画
10000-14999/月,三七互娱（上海）科技有限公司,"职位描述：岗位职责：1、负责项目运营后台相关需求分析及系统设计、开发及改进；2、负责运营后台核心功能的开发与测试；3、参与系统的需求分析及架构设计、编码等开发工作，确保系统稳定可靠运行；4、完善并遵守团队的编码规范，编写高质量、结构清晰、易读、易维护的代码，并能够帮助他人进行代码审核，编写技术文档；5、知识面广，思路开阔，创新能力强，对新技术持有敏感性并愿意致力于新技术的预研和选型；6、协助团队解决关键技术难题，能及时处理突发的异常情况；7、帮助团队不断提升技术水平、代码安全水平及框架质量。任职要求：1、2-3年PHP开发经验，2年产品运营后台开发经验；2、熟悉面向对象设计和常用设计模式，理解MVC并且至少熟悉一种MVC开发框架（如：yii,ci,thinkphp等），以及Smarty模板引擎；3、熟悉HTTP协议，熟练掌握HTML、XML、CSS+DIV、JavaScript，JQuery，Ajax等主流开发技术；4、熟练使用MySQL数据库，编写高效的SQL语句，熟悉优化/调优方法；5、有数据挖掘、大数据分析经验优先；职能类别：软件工程师举报分享",PHP开发工程师/运维开发工程师
10000-14999/月,三七互娱（上海）科技有限公司,职位描述：根据模型提供的各类角色文件，蒙皮绑定输出相对应的动作文件。任职要求：1、有2年以上3D游戏经验者，具有动作类项目经验优先；2、对人物、动物的肢体、表情、语言、节奏感有敏感的理解能力，和充分表现力。3、熟练掌握cs系统，能建立骨骼、熟练使用Physique和Skin绑定并调节蒙皮权重；4、制作输出的角色形象分明，动作流畅，生动。【福利待遇】双休、月结项目奖金、年终奖、餐费补贴、通讯报销、全勤奖、早餐+下午茶、五险一金、年度体检、优秀员工奖、带薪休假、年会抽奖、其他：节假日福利、员工家庭活动、俱乐部、相亲活动......【应聘方式】请将过往 简历作品 发送至QQ：2880092274@qq.com标题备注：3D动作-姓名备注：办公地址：广州天河有发作品会优先处理，也可直接加Q离线发简历作品。职能类别：动画/3D设计举报分享,动作设计师
15000-19999/月,三七互娱（上海）科技有限公司,职位描述：岗位职责：1.负责手机游戏客户端的开发与管理；2.负责与服务器端合作开发相应模块；3.负责对策划需求分析并提出解决方案；岗位要求：1.三年以上游戏开发经验，一年以上Unity3D手游开发经验。2.熟悉unity3D开发，熟练掌握C#开发，熟练掌握NGUI插件。3.掌握Unity3D相关网络、声音、渲染、骨骼动画、特效、地形、场景管理；4. 具有较好的逻辑思维能力，熟悉数据结构5. 较强的沟通能力，能够快速准确理解策划案职能类别：多媒体/游戏开发工程师举报分享,Unity3D客户端程序
10000-14999/月,三七互娱（上海）科技有限公司,职位描述：岗位职责：1.负责收集和梳理业务部门数据需求，设计数据分析报表；2.负责数据统计与分析任务，开发实现数据统计自动化，对业务部门提供数据支持服务；3.负责平台相关项目的数据处理ETL过程的设计、计算、展示，支持数据分析平台构建。职位要求：1、热爱互联网游戏事业，3年以上PHP全职开发经验，熟悉Linux，PHP，MYSQL和HTML，AJAX，JSON 等web开发技术；2、思维灵活，对数据敏感，擅长与产品经理、数据挖掘工程师等进行交流沟通及合作；3、参与需求讨论，对网站需求进行详细分析，并提出系统架构及总体设计，评估潜在风及相应解决措施。4、对数据自助报表/展示可视化/数据仓库/OLAP类分布式数据存储系统/数据分析/数据挖掘有兴趣或研究的优先。职能类别：互联网软件开发工程师软件工程师关键字：php开发后台开发举报分享,PHP工程师（高级）
10000-25000/月,三七互娱（上海）科技有限公司,职位描述：针对策划需求，根据游戏美术风格负责对角色、怪物、场景、界面等相关的特效设计与制作。任职要求：1、有过1年以上的Unity3D手游或者页游项目开发经验；2、精通Unity3D特效模块，对Unity3D特效输出环节熟悉；3、对特效的节奏、打击感、色彩的丰富度有比较成熟的理解能力；4、对特效资源的粒子数量，模型面数的资源有较强的控制能力。5、经历过1部以上完整U3D手游项目优先考虑。【福利待遇】双休、月结项目奖金、年终奖、餐费补贴、通讯报销、全勤奖、早餐+下午茶、五险一金、年度体检、优秀员工奖、带薪休假、年会抽奖、其他：节假日福利、员工家庭活动、俱乐部、相亲活动......【应聘方式】请将过往 简历作品 发送至QQ：2880092274@qq.com标题备注：u3d特效-姓名备注：办公地址：广州天河有发作品会优先处理，也可直接加Q离线发简历作品。职能类别：特效设计师举报分享,u3d特效设计师
10000-18000/月,三七互娱（上海）科技有限公司,职位描述：游戏项目美术3d角色制作；任职要求：1、2年以上建模能力和手绘贴图经验者优先，科幻题材建筑和怪物经验优先；2、熟练运用3DMAX、Maya以及Photoshop等软件；3、良好美术功底和色彩感觉，熟练掌握三维建模方法、面数合理控制、布线合理分部与及准确材质贴图方法，能按原画比例制作合理的三维模型。【福利待遇】双休、月结项目奖金、年终奖、餐费补贴、通讯报销、全勤奖、早餐+下午茶、五险一金、年度体检、优秀员工奖、带薪休假、年会抽奖、其他：节假日福利、员工家庭活动、俱乐部、相亲活动......【应聘方式】请将过往 简历作品 发送至QQ：2880092274@qq.com标题备注：3D角色-姓名（高模）备注：办公地址：广州天河有发作品会优先处理，也可直接加Q离线发简历作品。职能类别：动画/3D设计举报分享,3D角色设计师
